answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
17350;social;post;"open [media_type : twitter] type my complaint and post to [business_name : @consumer service]";"open twitter type my complaint and post to @consumer service";"Open twitter type my complaint and post to @consumer service"
18591;social;post;"[media_type : tweet] [business_name : consumer service] that the quantity is wrong";"tweet consumer service that the quantity is wrong";"Tweet consumer service that the quantity is wrong."
21789;social;post;"send a [media_type : tweet] to [business_name : kroger] about being overcharged for groceries";"send a tweet to kroger about being overcharged for groceries";"send a tweet to kroger about being overcharged for groceries"
26388;social;post;"send [media_type : twitter] to [business_name : mattel] that they need to stop making toys in china";"send twitter to mattel that they need to stop making toys in china";"Send twitter to mattel that they need to stop making toys in china."
23742;social;post;"post a [media_type : tweet] as follows very bad follow up by abc company not satisfied in my account";"post a tweet as follows very bad follow up by abc company not satisfied in my account";"Post a tweet as follows' very bad follow up by abc company. Not satisfied' in my account"
26315;social;post;"it would be nice if you post status for me";"it would be nice if you post status for me";"It would be nice if you post status for me."
22055;social;post;"send a [media_type : tweet] to [business_name : kroger] about spoiled milk";"send a tweet to kroger about spoiled milk";"send a tweet to kroger about spoiled milk"
18166;social;post;"bring up [media_type : twitter] to target customer service";"bring up twitter to target customer service";"Bring up Twitter to Target Customer Service."
22848;social;post;"tell company their service is bad";"tell company their service is bad";"Tell company their service is bad"
27332;social;post;"please send a complaint to [business_name : someone]";"please send a complaint to someone";"PDA please send a complaint tot someone"
19015;social;post;"tell [business_name : comcast] their customer service is slow";"tell comcast their customer service is slow";"tell comcast their customer service is slow"
26149;social;post;"[media_type : tweet] [business_name : consumer service] that i am very disappointed with my recent interaction";"tweet consumer service that i am very disappointed with my recent interaction";"Tweet consumer service that I am very disappointed with my recent interaction."
27407;social;post;"write a [media_type : tweet] to this company";"write a tweet to this company";"PDA, write a tweet to this company."
26512;social;post;"post complaint about service a";"post complaint about service a";"post complaint about servcie A"
19350;social;post;"let [business_name : national grid] know the power is out again";"let national grid know the power is out again";"Let national grid know the power is out again."
25364;social;post;"[business_name : @nikesupport] i need some assistance regarding some shoes i bought last week";"@nikesupport i need some assistance regarding some shoes i bought last week";"@NikeSupport I need some assistance regarding some shoes I bought last week."
25960;social;post;"hello my item which i bought from some one has gone out of order";"hello my item which i bought from some one has gone out of order";"hello my item which i bought from some one has gone out of order."
8275;social;post;"please post so bored to [media_type : facebook]";"please post so bored to facebook";"Please post so bored to facebook"
22704;social;post;"send [media_type : tweet] via message to [business_name : cardinal cafe] and tell them their customer service is outstanding";"send tweet via message to cardinal cafe and tell them their customer service is outstanding";"Send tweet via message to cardinal cafe and tell them their customer service is outstanding"
18156;social;post;"send a [media_type : tweet] about my complaint on my truck to consumer digest";"send a tweet about my complaint on my truck to consumer digest";"Send a tweet about my complaint on my truck to Consumer Digest."
2229;social;post;"post that i am going to [business_name : woodland shoe store]";"post that i am going to woodland shoe store";"Post that I am going to Woodland shoe store"
16362;social;post;"can you contact [business_name : samsung] and say my washer is on fire";"can you contact samsung and say my washer is on fire";"Can you contact Samsung and say my washer is on fire?"
11121;social;post;"post a [media_type : facebook] status update";"post a facebook status update";"Post a Facebook status update"
24936;social;post;"send a [media_type : tweet] to [business_name : amazon customer service] that the package was delivered late";"send a tweet to amazon customer service that the package was delivered late";"Send a tweet to Amazon customer service that the package was delivered late"
21285;social;post;"[business_name : customer service] complaint [media_type : tweet] the following";"customer service complaint tweet the following";"Customer service complaint - tweet the following..."
22056;social;post;"send a [media_type : tweet] to [business_name : safeway] about water in my gas";"send a tweet to safeway about water in my gas";"send a tweet to safeway about water in my gas"
11119;social;post;"send a [media_type : tweet]";"send a tweet";"Send a Tweet"
3887;social;post;"please retweet this post on [media_type : twitter]";"please retweet this post on twitter";"please retweet this post on twitter"
16102;social;post;"[media_type : tweet] [business_name : comcast] and tell them that their service is down again";"tweet comcast and tell them that their service is down again";"Tweet comcast and tell them that their service is down again."
22207;social;post;"please negative response [media_type : tweet] on [business_name : daikin service]";"please negative response tweet on daikin service";"Please negative response twwet on daikin service"
19735;social;post;"[media_type : tweet] at [business_name : koc] your waiting time sucks";"tweet at koc your waiting time sucks";"tweet at KOC: your waiting time sucks"
26875;social;post;"[media_type : tweet] [business_name : real donald trump] that angela merkel will not shake his hand anymore";"tweet real donald trump that angela merkel will not shake his hand anymore";"tweet real Donald Trump that Angela Merkel will not shake his hand anymore."
18589;social;post;"[media_type : tweet] [business_name : consumer service] that the goods are of low quality";"tweet consumer service that the goods are of low quality";"Tweet consumer service that the goods are of low quality."
23255;social;post;"post to [media_type : twitter] got a hectic day ahead";"post to twitter got a hectic day ahead";"Post to twitter...got a hectic day ahead."
24279;social;post;"[media_type : tweet] complaint";"tweet complaint";"tweet complaint"
9930;social;post;"[media_type : tweet] the current temperature";"tweet the current temperature";"Tweet the current temperature."
11053;social;post;"post this pic to [media_type : facebook]";"post this pic to facebook";"post this pic to facebook"
18154;social;post;"[media_type : tweet] my complaint about my truck to consumer digest";"tweet my complaint about my truck to consumer digest";"Tweet my complaint about my truck to Consumer Digest."
25621;social;post;"[media_type : tweet] to [business_name : amazon] about late delivery of my tv";"tweet to amazon about late delivery of my tv";"Tweet to Amazon about late delivery of my TV"
26686;social;post;"please [media_type : tweet] a complaint about slow service at [business_name : applebee's]";"please tweet a complaint about slow service at applebee's";"Please tweet a complaint about slow service at Applebee's"
3073;social;post;"please post this picture on [media_type : facebook]";"please post this picture on facebook";"please post this picture on facebook"
23124;social;post;"complain for cheating";"complain for cheating";"complain for cheating"
25961;social;post;"hello can you give the contact details for a particular service centre";"hello can you give the contact details for a particular service centre";"Hello can you give the contact details for a particular service centre."
9928;social;post;"post i am happy to [media_type : facebook]";"post i am happy to facebook";"Post I am happy to Facebook."
25017;social;post;"put this on my [media_type : facebook]";"put this on my facebook";"PDA name put this on my facebook"
25962;social;post;"what is the customer service feedback";"what is the customer service feedback";"what is the customer service feedback."
16205;social;post;"can you tweet [business_name : lif] about their app crashing";"can you tweet lif about their app crashing";"Can you tweet Lifx about their app crashing?"
16024;social;post;"[media_type : tweet] [business_name : verizon customer service]";"tweet verizon customer service";"Tweet Verizon customer service."
27037;social;post;"post the following status to [media_type : facebook]";"post the following status to facebook";"Post the following status to Facebook."
19979;social;post;"[media_type : tweet] a complaint to [business_name : amazon] about late shipment";"tweet a complaint to amazon about late shipment";"Tweet a complaint to Amazon about late shipment"
18896;social;post;"[media_type : tweet] a complaint to [business_name : kohl's customer service]";"tweet a complaint to kohl's customer service";"PDA, tweet a complaint to kohl's customer service"
20557;social;post;"siri open [media_type : twitter] tweet @potus sucks";"siri open twitter tweet @potus sucks";"Siri, open twitter, tweet @POTUS SUCKS!!!"
22697;social;post;"[media_type : tweet] complaint to [business_name : dominoes]";"tweet complaint to dominoes";"Tweet complaint to Dominoes"
19348;social;post;"send a [media_type : tweet] to [business_name : national grid]";"send a tweet to national grid";"Send a tweet to National Grid"
22847;social;post;"send a [media_type : tweet] to company";"send a tweet to company";"Send a tweet to company"
26549;social;post;"i would like to place a call to [business_name : amazon customer service]";"i would like to place a call to amazon customer service";"I would like to place a call to amazon customer service"
24502;social;post;"post a complaint via [media_type : twitter] to [business_name : cvs pharmacy]";"post a complaint via twitter to cvs pharmacy";"Post a complaint via twitter to CVS Pharmacy."
15727;social;post;"i would want you to [media_type : tweet] for me at [event_name : india consumer complaints forum] regarding the late delivery of gas cylinder";"i would want you to tweet for me at india consumer complaints forum regarding the late delivery of gas cylinder";"I would want you to tweet for me at India Consumer Complaints Forum regarding the late delivery of gas cylinder."
17384;social;post;"[business_name : customer service] complaint";"customer service complaint";"customer service complaint"
7730;social;post;"[media_type : tweet] something for me";"tweet something for me";"Tweet something for me."
24092;social;post;"send a [media_type : tweet] to [business_name : esurance] to say i hate you";"send a tweet to esurance to say i hate you";"send a tweet to esurance to say i hate you"
8148;social;post;"hello google post my current status on [media_type : twitter] mentioning a great trip to [place_name : paris] with [relation : friends] and [relation : family]";"hello google post my current status on twitter mentioning a great trip to paris with friends and family";"Hello google, post my current status on twitter mentioning A great trip to Paris with friends and family."
9929;social;post;"post a new status on [media_type : facebook] saying that i am enjoying the [weather_descriptor : nice weather]";"post a new status on facebook saying that i am enjoying the nice weather";"Post a new status on facebook saying that I am enjoying the nice weather."
20422;social;post;"please create a new [media_type : tweet]";"please create a new tweet";"Please create a new tweet"
21117;social;post;"send a [media_type : tweet] to [business_name : meijer] tell them that they have the worst customer service";"send a tweet to meijer tell them that they have the worst customer service";"Olly, send a tweet to meijer tell them that they have the worst customer service"
25016;social;post;"can you put this on [media_type : facebook]";"can you put this on facebook";"PDA name: can you put this on facebook"
12640;social;post;"post to [media_type : twitter] [person : trump] is such an ass";"post to twitter trump is such an ass";"PDA, post to Twitter: Trump is such an ass."
18256;social;post;"[media_type : tweet] a complaint to [business_name : old navy website]";"tweet a complaint to old navy website";"tweet a complaint to old navy website alexa"
22528;social;post;"[media_type : tweet] on the bad service";"tweet on the bad service";"Tweet on the bad service"
16128;social;post;"please say the following on [media_type : facebook]";"please say the following on facebook";"Please say the following on Facebook:"
21010;social;post;"[media_type : tweet] [business_name : consumer service]";"tweet consumer service";"tweet consumer service"
20098;social;post;"[media_type : tweet] to the [business_name : customer service account of starbucks]";"tweet to the customer service account of starbucks";"Tweet to the customer service account of"
22925;social;post;"write a [media_type : tweet] of complaint about my tv to [business_name : samsung]";"write a tweet of complaint about my tv to samsung";"write a tweet of complaint about my TV to Samsung"
16878;social;post;"tell them that their lines were too long";"tell them that their lines were too long";"Tell them that Their lines were too long"
16103;social;post;"can you send a [media_type : tweet] to [business_name : lif] saying that their app crashed";"can you send a tweet to lif saying that their app crashed";"Can you send a tweet to Lifx saying that their app crashed?"
24278;social;post;"[media_type : tweet] consumer complaint";"tweet consumer complaint";"tweet consumer compalint"
24471;social;post;"[media_type : snapchat]";"snapchat";"snapchat"
25754;social;post;"please add complaint about the service in [media_type : tweet] to [business_name : olive garden]";"please add complaint about the service in tweet to olive garden";"Please add complaint about the service in tweet to Olive Garden."
23122;social;post;"complaint to [business_name : dept] for food quality";"complaint to dept for food quality";"compaint to dept. for food quality"
