answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
18883;transport;ticket;"i want a [transport_type : train] ticket from [place_name : boston] to [place_name : new york]";"i want a train ticket from boston to new york";"i want a train ticket from boston to new york"
5364;transport;ticket;"look for [transport_type : train] tickets to [place_name : edinburgh] [date : tomorrow]";"look for train tickets to edinburgh tomorrow";"Look for train tickets to <city> tomorrow"
19145;transport;ticket;"i need a [transport_type : train] ticket to";"i need a train ticket to";"I need a train ticket to..."
24528;transport;ticket;"book for me a [transport_type : train] ticket to [place_name : washingdon dc]";"book for me a train ticket to washingdon dc";"Book for me a train ticket to Washingon DC"
5901;transport;ticket;"search for two tickets on [date : tuesday's] [transport_type : train] to [place_name : paris]";"search for two tickets on tuesday's train to paris";"Search for 2 tickets on Tuesday's train to Paris"
14123;transport;ticket;"i need to book rajdhani [transport_type : train] ticket from [place_name : mumbai to ahmedabad]";"i need to book rajdhani train ticket from mumbai to ahmedabad";"I need to book rajdhani train ticket from mumbai to ahmedabad"
12023;transport;ticket;"can you book a [transport_type : train] ticket for me under [currency_name : dollars]";"can you book a train ticket for me under dollars";"can you book a train ticket for me under $100"
8438;transport;ticket;"bring me ticket of [transport_type : train] to city [place_name : leeds]";"bring me ticket of train to city leeds";"bring me ticket of train to city A."
11071;transport;ticket;"can you book me a [transport_type : train] ticket to [place_name : boston] for next [date : tuesday]";"can you book me a train ticket to boston for next tuesday";"Can you book me a train ticket to Boston for next Tuesday?"
24526;transport;ticket;"book for me a [transport_type : train] ticket to [place_name : new york]";"book for me a train ticket to new york";"Book for me a train ticket to New York"
17492;transport;ticket;"book a [transport_type : train] ticket on [transport_name : the five hundred and two] [time : in fifteen minutes]";"book a train ticket on the five hundred and two in fifteen minutes";"Book a train ticket on the 502 in 15 minutes"
10850;transport;ticket;"buy [transport_type : train] ticket";"buy train ticket";"Buy train ticket"
25880;transport;ticket;"i want you to book a [transport_type : train] ticket for me";"i want you to book a train ticket for me";"I want you to book a train ticket for me"
17171;transport;ticket;"book [transport_type : train] ticket for this time";"book train ticket for this time";"Book train ticket for this time"
21507;transport;ticket;"book next [place_name : ny] [transport_type : train] ticket";"book next ny train ticket";"book next NY train ticket"
2094;transport;ticket;"get me a [transport_type : train] ticket to go to";"get me a train ticket to go to";"get me a train ticket to go to"
23423;transport;ticket;"can you book [transport_type : train] ticket from [place_name : mumbai] to [place_name : sangli] for [date : tomorrow] [timeofday : morning]";"can you book train ticket from mumbai to sangli for tomorrow morning";"Can you book train ticket from mumbai to sangli for tommorow morning."
11310;transport;ticket;"can you please book a [transport_type : train] ticket for next [date : saturday] to [place_name : boston]";"can you please book a train ticket for next saturday to boston";"Can you please book a train ticket for next saturday to boston?"
2273;transport;ticket;"book my chair class ac [transport_type : train] ticket from [place_name : manhattan] to [place_name : new york]";"book my chair class ac train ticket from manhattan to new york";"Book my Chair class AC train ticket from Manhattan to New York."
17172;transport;ticket;"book a ticket for the [timeofday : evening] [transport_type : train] line";"book a ticket for the evening train line";"Book a ticket for the evening train line"
2254;transport;ticket;"can you book a [transport_type : train] ticket";"can you book a train ticket";"Can you book a train ticket?"
25948;transport;ticket;"book me a [transport_type : train] ticket for [date : saturday]";"book me a train ticket for saturday";"Book me a train ticket for Saturday."
4229;transport;ticket;"go to www dot metronorth dot com for [transport_type : train] tickets";"go to www dot metronorth dot com for train tickets";"Go to www.metronorth.com for train tickets"
22360;transport;ticket;"read the ticket for tesla";"read the ticket for tesla";"Read the ticket for Tesla"
12801;transport;ticket;"buy a [transport_type : train] ticket to [place_name : cleveland] for [date : april fourteenth]";"buy a train ticket to cleveland for april fourteenth";"Buy a train ticket to Cleveland for April 14th"
14122;transport;ticket;"book a rajdhani [transport_type : train] ticket from [place_name : mumbai to ahmedabad]";"book a rajdhani train ticket from mumbai to ahmedabad";"book a Rajdhani train ticket from mumbai to ahmedabad"
24527;transport;ticket;"book for me a [transport_type : train] ticket to [place_name : california]";"book for me a train ticket to california";"Book for me a train ticket to California"
16456;transport;ticket;"book me a [transport_type : train] ticket to [place_name : atlanta] please";"book me a train ticket to atlanta please";"Book me a train ticket to Atlanta, please."
12799;transport;ticket;"book a [transport_type : train] ticket for [date : friday april fourteenth] for [place_name : boston]";"book a train ticket for friday april fourteenth for boston";"Book a train ticket for Friday April 14th for Boston"
3251;transport;ticket;"book me a [transport_type : train] ride [transport_descriptor : covering five destinations] to see in [place_name : new york]";"book me a train ride covering five destinations to see in new york";"Book me a train ride covering 5 destinations to see in New York"
14783;transport;ticket;"i need to leave on the [time : five pm] [transport_type : train] to [place_name : rockville]";"i need to leave on the five pm train to rockville";"I need to leave on the 5pm train to Rockville."
16188;transport;ticket;"book me a [transport_type : train] ticket at earliest time [date : tomorrow]";"book me a train ticket at earliest time tomorrow";"Book me a train ticket at earliest time tomorrow."
7961;transport;ticket;"repurchase last [transport_type : train] ticket to [place_name : phillyx]";"repurchase last train ticket to phillyx";"Repurchase last train ticket to Philly [Philadelphia, PA]"
1799;transport;ticket;"book a ticket to [place_name : paris] on [transport_name : eurostar] at [time : five pm] [date : this Friday]";"book a ticket to paris on eurostar at five pm this Friday";"Olly book a ticket to Paris on eurostar at 5pm this friday"
16457;transport;ticket;"buy me a ticket to take the [transport_type : train] to [place_name : atlanta]";"buy me a ticket to take the train to atlanta";"Buy me a ticket to take the train to Atlanta."
8437;transport;ticket;"buy me [date : today] [transport_type : train] ticket to city [place_name : leeds]";"buy me today train ticket to city leeds";"buy me today train ticket to city A."
7251;transport;ticket;"book a [transport_type : train] ticket with a [transport_descriptor : berth seat] to [place_name : lucknow] for [date : next week]";"book a train ticket with a berth seat to lucknow for next week";"book a train ticket with a berth seat to Lucknow for next week"
17170;transport;ticket;"open [transport_type : train] ticket app";"open train ticket app";"Open train ticket app"
16187;transport;ticket;"book me a [transport_type : train] for the next available train";"book me a train for the next available train";"Book me a train for the next available train."
5900;transport;ticket;"book a [transport_descriptor : first class] ticket in the next [transport_type : train] to [place_name : miami]";"book a first class ticket in the next train to miami";"Book a first class ticket in the next train to Miami"
13727;transport;ticket;"i need you to book a [transport_type : train] ticket that leaves at [time : two pm]";"i need you to book a train ticket that leaves at two pm";"Echo I need you to book a train ticket that leaves at 2 P.M."
7249;transport;ticket;"book a [transport_type : train] ticket to [place_name : mumbai] for [date : tomorrow]";"book a train ticket to mumbai for tomorrow";"book a train ticket to Mumbai for tomorrow"
24557;transport;ticket;"[transport_type : train] ticket please";"train ticket please";"train ticket please"
2435;transport;ticket;"reserve a [transport_type : train] ticket for me [date : today] to [place_name : des moines]";"reserve a train ticket for me today to des moines";"reserve a train ticket for me today to des moines"
2272;transport;ticket;"book my [transport_descriptor : first class] ac [transport_type : train] ticket from [place_name : new york] to [place_name : san francisco]";"book my first class ac train ticket from new york to san francisco";"Book my 1st class AC ttrain icket from New York to San Francisco"
20705;transport;ticket;"could you please cancel my [transport_type : train] ticket";"could you please cancel my train ticket";"COULD YOU PLEASE CANCEL MY TRAIN TICKET."
7960;transport;ticket;"book a [transport_type : train] ticket from [place_name : washington dc] to [place_name : savannah georgia]";"book a train ticket from washington dc to savannah georgia";"Book a train ticket from Washington DC to Savannah Georgia"
20605;transport;ticket;"book [transport_type : train] ticket to [place_name : new york]";"book train ticket to new york";"book train ticket to NY"
24418;transport;ticket;"tell me about the cheapest flight fares to [place_name : nj] [date : today]";"tell me about the cheapest flight fares to nj today";"tell me about the cheapest flight fares to NJ today"
16573;transport;ticket;"book a [transport_type : train] ticket from here to [place_name : charleston west virginia] at [time : eight am] [date : today]";"book a train ticket from here to charleston west virginia at eight am today";"Book a train ticket from here to Charleston, West Virginia at 8 AM today"
4228;transport;ticket;"please go to amtrak dot com to purchase tickets";"please go to amtrak dot com to purchase tickets";"Please go to Amtrak.com to purchase tickets"
3801;transport;ticket;"find me [transport_type : train] tickets";"find me train tickets";"find me train tickets"
26632;transport;ticket;"i need to book a [transport_type : train] for [date : tomorrow] to go to [place_name : new york]";"i need to book a train for tomorrow to go to new york";"I need to book a train for [date : tomorrow] to go to New York"
13912;transport;ticket;"find me the earliest [transport_type : train] ticket departing [date : friday] [timeofday : morning] to [place_name : miami]";"find me the earliest train ticket departing friday morning to miami";"Find me the earliest train ticket departing Friday morning to Miami."
17491;transport;ticket;"book a [transport_type : train] ticket to arrive in [place_name : cambridge] by [time : eight thirty pm] [date : today]";"book a train ticket to arrive in cambridge by eight thirty pm today";"Book a train ticket to arrive in Cambridge by 8:30pm today"
3250;transport;ticket;"book a [transport_type : train] ticket from [place_name : orlando] to [place_name : chicago]";"book a train ticket from orlando to chicago";"book a train ticket from Orlando to Chicago"
9874;transport;ticket;"help me buy a [transport_type : train] ticket to [place_name : denver] for next [date : tuesday] [timeofday : morning]";"help me buy a train ticket to denver for next tuesday morning";"Help me buy a train ticket to Denver for next Tuesday morning."
5558;transport;ticket;"ticket for [place_name : new york]";"ticket for new york";"ticket for NY"
18881;transport;ticket;"buy a [transport_type : train] ticket for [date : one week from now] from [place_name : new york] to [place_name : las vegas nevada]";"buy a train ticket for one week from now from new york to las vegas nevada";"Buy a train ticket for one week from now from New York, New York to Las Vegas Nevada"
2093;transport;ticket;"buy a [transport_type : train] ticket to";"buy a train ticket to";"buy a train ticket to"
13571;transport;ticket;"can you check [transport_type : train] schedule to [place_name : berkeley]";"can you check train schedule to berkeley";"can you check train schedule to Berkeley"
17379;transport;ticket;"get [transport_type : train] ticket";"get train ticket";"get train ticket"
14499;transport;ticket;"id like to get on the next [transport_type : train] that will be departing [place_name : indianapolis] headed to [place_name : chicago]";"id like to get on the next train that will be departing indianapolis headed to chicago";"Id like to get on the next train that will be departing Indianapolis headed to Chicago."
8402;transport;ticket;"buy me a [transport_type : train] ticket";"buy me a train ticket";"buy me a train ticket."
1798;transport;ticket;"i need to get to [place_name : bristol] [date : Friday] [time : night] can you book me a ticket please";"i need to get to bristol Friday night can you book me a ticket please";"Olly I need to get to Bristol friday night, can you book me a ticket please"
2256;transport;ticket;"can you book a [transport_type : train] ticket for my [relation : father]";"can you book a train ticket for my father";"Can you book a train ticket for my father?"
18885;transport;ticket;"i want the cheapest [transport_type : train] ticket to [place_name : new york]";"i want the cheapest train ticket to new york";"i want the cheapest train ticket to new york"
19161;transport;ticket;"can i get a [transport_type : train] ticket to";"can i get a train ticket to";"Can I get a train ticket to..."
25570;transport;ticket;"buy an [transport_name : acela] [transport_type : train] ticket on [date : thursday]";"buy an acela train ticket on thursday";"Buy an Acela train ticket on Thursday."
11825;transport;ticket;"can you reserve a [transport_type : train] ticket for [date : this day]";"can you reserve a train ticket for this day";"Can you reserve a train ticket for this day?"
15716;transport;ticket;"buy [transport_type : train] tickets from [place_name : delhi] to [place_name : mumbai] for [date : twenty third march]";"buy train tickets from delhi to mumbai for twenty third march";"buy train tickets from delhi to mumbai for 23rd March"
15717;transport;ticket;"[transport_type : train] tickets for two people from [place_name : delhi] to [place_name : mumbai]";"train tickets for two people from delhi to mumbai";"Train tickets for 2 people from delhi to mumbai"
16575;transport;ticket;"book a [transport_type : train] ticket to [place_name : charleston west virginia] [time : eight am]";"book a train ticket to charleston west virginia eight am";"Book a train ticket to Charleston, West Virginia 8 AM"
18880;transport;ticket;"buy a [transport_type : train] ticket from [place_name : lakeland florida] to [place_name : new york]";"buy a train ticket from lakeland florida to new york";"Buy a train ticket from Lakeland, Florida to New York, New York"
13570;transport;ticket;"can you book a [transport_type : train] ticket to [place_name : berkeley] for me";"can you book a train ticket to berkeley for me";"can you book a train ticket to Berkeley for me"
23424;transport;ticket;"Hello book [transport_type : train] ticket from [place_name : mumbai] to [place_name : sangli] for [date : tomorrow] [timeofday : morning]";"Hello book train ticket from mumbai to sangli for tomorrow morning";"Hello,book train ticket from mumbai to sangli for tommorow morning."
3063;transport;ticket;"book a [transport_type : train] ticket from [place_name : los angeles] to [place_name : chicago] that [transport_descriptor : goes via miami]";"book a train ticket from los angeles to chicago that goes via miami";"Book a train ticket from Los Angeles to Chicago that goes via Miami"
74;transport;ticket;"i need to go to [place_name : dundee] at [time : five am] on [date : sunday] by [transport_type : train]";"i need to go to dundee at five am on sunday by train";"I need to go to Dundee at 5am on Sunday by train"
795;transport;ticket;"book a [transport_type : train] tickets for me";"book a train tickets for me";"Book a train tickets for me"
22576;transport;ticket;"book me a [transport_type : train] ticket for [timeofday : this afternoon] to [place_name : chicago]";"book me a train ticket for this afternoon to chicago";"Alexa, book me a train ticket for this afternoon to Chicago."
25571;transport;ticket;"book a ticket for the [transport_name : ethan allen express] to [place_name : vermont]";"book a ticket for the ethan allen express to vermont";"Book a ticket for the Ethan Allen Express to Vermont."
2436;transport;ticket;"find me a [transport_type : train] ticket next [date : monday] to [place_name : new york city]";"find me a train ticket next monday to new york city";"find me a train ticket next monday to new york city"
18884;transport;ticket;"i want to buy a [transport_type : train] ticket [date : tomorrow] for [place_name : boston] to [place_name : new york]";"i want to buy a train ticket tomorrow for boston to new york";"i want to buy a train ticket [date : tomorrow] for boston to new york"
3062;transport;ticket;"book a ride from [place_name : new york] to [place_name : orlando] covering [transport_descriptor : ten places to see]";"book a ride from new york to orlando covering ten places to see";"Book a ride from New York to Orlando covering 10 places to see."
20606;transport;ticket;"book a ticket to [place_name : ny] by [transport_type : train]";"book a ticket to ny by train";"book a ticket to NY by train"
26634;transport;ticket;"i need to book a [transport_type : train] ticket to [place_name : la]";"i need to book a train ticket to la";"I need to book a train ticket to LA"
12407;transport;ticket;"fetch me two [transport_type : train] tickets for the earliest [transport_type : train] to [place_name : paris]";"fetch me two train tickets for the earliest train to paris";"Olly, fetch me two train tickets for the earliest train to Paris."
11547;transport;ticket;"transportation ticket booking [transport_type : train]";"transportation ticket booking train";"Transportation, ticket booking, train"
4068;transport;ticket;"please purchase a [transport_type : train] ticket for this [time : weekend]";"please purchase a train ticket for this weekend";"please purchase a train ticket for this weekend"
2092;transport;ticket;"reserve a ticket to go to [place_name : destination] by [transport_type : train]";"reserve a ticket to go to destination by train";"reserve a ticket to go to destination by train"
7962;transport;ticket;"book a [transport_type : train] ticket from [place_name : baltimore maryland] to [place_name : new york new york]";"book a train ticket from baltimore maryland to new york new york";"Book a training ticket from Baltimore Maryland to New York New York"
13999;transport;ticket;"book a [transport_type : train] ticket from [place_name : mumbai to goa]";"book a train ticket from mumbai to goa";"Book a train ticket from mumbai to goa"
5241;transport;ticket;"i want a [transport_type : train] ticket from [place_name : los angeles] to [place_name : phoenix]";"i want a train ticket from los angeles to phoenix";"I want a train ticket from Los Angeles to Phoenix"
13726;transport;ticket;"google can you book me a ticket on the [transport_type : train] for [date : tomorrow]";"google can you book me a ticket on the train for tomorrow";"Google can you book me a ticket on the train for tomorrow."
3213;transport;ticket;"search for a [transport_type : train] ticket to [place_name : newcastle]";"search for a train ticket to newcastle";"Search for a train ticket to..."
21505;transport;ticket;"book [transport_type : train] ticket to [place_name : ny]";"book train ticket to ny";"book train ticket to NY"
14782;transport;ticket;"please book the [time : five pm] [transport_type : train] to [place_name : rockville]";"please book the five pm train to rockville";"Please book the 5pm train to Rockville."
17903;transport;ticket;"get me a ticket to [place_name : boston]";"get me a ticket to boston";"Get me a ticket to Boston."
2255;transport;ticket;"can you book a [transport_type : train] ticket for my [relation : mother]";"can you book a train ticket for my mother";"Can you book a train ticket for my mother?"
14000;transport;ticket;"get me a [transport_type : train] ticket from [place_name : mumbai to goa]";"get me a train ticket from mumbai to goa";"Get me a train ticket from mumbai to goa"
15323;transport;ticket;"please order one [transport_type : train] ticket to [place_name : los angeles]";"please order one train ticket to los angeles";"Please order one train ticket to Los Angeles."
13227;transport;ticket;"i need to go to [place_name : lyon] book a [transport_type : train] ticket";"i need to go to lyon book a train ticket";"I need to go to (location). Book a train ticket."
17377;transport;ticket;"order travel ticket";"order travel ticket";"order travel ticket"
