answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
14776;recommendation;events;"can you tell me some fun things to do in [place_name : kentucky]";"can you tell me some fun things to do in kentucky";"Can you tell me some fun things to do in Kentucky?"
12200;recommendation;events;"is there anything to do [timeofday : tonight]";"is there anything to do tonight";"Is there anything to do tonight?"
20615;recommendation;events;"searching for any [event_name : special holidays] for [place_name : us country]";"searching for any special holidays for us country";"searching for any special holidays for US country"
9604;recommendation;events;"what is happening in the area";"what is happening in the area";"What is happening in the area?"
681;recommendation;events;"whats happening around my [place_name : town]";"whats happening around my town";"whats happening around my town"
22605;recommendation;events;"inform about latest scheduled events near my location";"inform about latest scheduled events near my location";"inform about latest scheduled events near my locaion"
2021;recommendation;events;"what are the events conducted in [place_name : new york]";"what are the events conducted in new york";"What are the events conducted in NY?"
null;recommendation;events;"show [date : todays] events in [place_name : new york]";"show todays events in new york";"null"
19940;recommendation;events;"what events are scheduled for [date : this weekend] in me area";"what events are scheduled for this weekend in me area";"what events are scheduled for this weekend in my area"
12872;recommendation;events;"is there a [event_name : sporting event] [date : tomorrow] in [place_name : chicago]";"is there a sporting event tomorrow in chicago";"Olly, is there a sporting event tomorrow in Chicago?"
22245;recommendation;events;"is there anything happening nearby";"is there anything happening nearby";"Is there anything happening nearby?"
8079;recommendation;events;"what is happening in [place_name : delhi] [date : today]";"what is happening in delhi today";"What is happening in Delhi today?"
603;recommendation;events;"what can i do in [place_name : berlin]";"what can i do in berlin";"What can I do in Berlin?"
23102;recommendation;events;"what are all the event in area";"what are all the event in area";"what are all the event in area"
14244;recommendation;events;"tell me about activities in my area [date : this weekend]";"tell me about activities in my area this weekend";"olly tell me about activities in my area this weekend"
3431;recommendation;events;"what [event_name : baseball games] are scheduled for [date : this week] in [place_name : tulsa]";"what baseball games are scheduled for this week in tulsa";"what baseball games are scheduled for this week in tulsa?"
5853;recommendation;events;"where is the [event_name : food festival] [timeofday : tonight]";"where is the food festival tonight";"Where is the food festival tonight"
17654;recommendation;events;"events in city";"events in city";"Events in <City>"
20781;recommendation;events;"events in the local area";"events in the local area";"events in the local are?"
5130;recommendation;events;"is there any [event_name : carnival] taking place in our area";"is there any carnival taking place in our area";"Is there any carnival taking place in our area"
11125;recommendation;events;"will there be a [business_type : farmers market] in the area [date : this weekend]";"will there be a farmers market in the area this weekend";"Will there be a farmers market in the area this weekend?"
24143;recommendation;events;"events [date : today]";"events today";"events today"
13212;recommendation;events;"which event should i attend in my area";"which event should i attend in my area";"Which event should I attend in my area?"
12589;recommendation;events;"what are the local events";"what are the local events";"What are the local events?"
2497;recommendation;events;"is there any events are in the local area";"is there any events are in the local area";"Is there any events are in the local area?"
24555;recommendation;events;"show me nearby [event_name : musical events]";"show me nearby musical events";"Show me nearby musical events"
14336;recommendation;events;"what's some upcoming events i might want to go to";"what's some upcoming events i might want to go to";"olly what's some upcoming events i might want to go to?"
12199;recommendation;events;"are there any [event_name : crafts fairs] happening in this area";"are there any crafts fairs happening in this area";"Are there any crafts fairs happening in this area?"
19536;recommendation;events;"what is happening in me area";"what is happening in me area";"What is happening in my area"
10116;recommendation;events;"what kind of event is happening around me";"what kind of event is happening around me";"PDA, What kind of event is happening around me?"
18822;recommendation;events;"[date : this weekend] what events are going on in [place_name : seattle]";"this weekend what events are going on in seattle";"This weekend, what events are going on in Seattle?"
12590;recommendation;events;"tell me the local events";"tell me the local events";"Tell me the local events."
20616;recommendation;events;"searching for recent happenings on the particular dates";"searching for recent happenings on the particular dates";"searching for recent happenings on the particular dates"
14939;recommendation;events;"what can i do for fun under dollars around me";"what can i do for fun under dollars around me";"What can I do for fun under $20 around me?"
27306;recommendation;events;"please search for events in my location";"please search for events in my location";"PDA please search for events in my location"
22910;recommendation;events;"please check on the [event_name : rock concerts] scheduled [date : this weekend]";"please check on the rock concerts scheduled this weekend";"Please check on the rock concerts scheduled this weekend"
9127;recommendation;events;"search for any upcoming [event_name : book fairs] during [date : next week] in [place_name : washington dc]";"search for any upcoming book fairs during next week in washington dc";"Search for any upcoming book fairs during next week in Washington D.C."
3878;recommendation;events;"are there any good [business_type : social events] happening in my area";"are there any good social events happening in my area";"Cortana, are there any good social events happening in my area?"
17358;recommendation;events;"are there any special events in my town";"are there any special events in my town";"are there any special events in my town"
604;recommendation;events;"tell me about things to do in [place_name : london]";"tell me about things to do in london";"Tell me about things to do in London"
20886;recommendation;events;"info of the upcoming events";"info of the upcoming events";"info of the upcoming events"
20779;recommendation;events;"local area events";"local area events";"local area events?"
13921;recommendation;events;"is there anything happening in town [date : this weekend]";"is there anything happening in town this weekend";"Is there anything happening in town this weekend?"
22958;recommendation;events;"what is [date : tomorrows] events";"what is tomorrows events";"what is omorrows events"
1700;recommendation;events;"are there any interesting events around this area";"are there any interesting events around this area";"Are there any interesting events around this area?"
22639;recommendation;events;"inform about [event_name : best circus] near me";"inform about best circus near me";"inform about best circus near me"
7706;recommendation;events;"latest event in [place_name : new york] city";"latest event in new york city";"LAtest event in new york city"
2503;recommendation;events;"are there [event_name : dog shows] going on near [place_name : new york city]";"are there dog shows going on near new york city";"Are there dog shows going on near New York city?"
13194;recommendation;events;"is there a [event_name : food festival] in the area";"is there a food festival in the area";"Is there a food festival in the area?"
760;recommendation;events;"is there any event around";"is there any event around";"Is there any event around?"
13922;recommendation;events;"what do they have going on at young circle [date : this week]";"what do they have going on at young circle this week";"What do they have going on at young circle this week?"
3877;recommendation;events;"what events are happening near me";"what events are happening near me";"Cortana, what events are happening near me?"
21631;recommendation;events;"show local events";"show local events";"show local events"
9606;recommendation;events;"what is there to do in [place_name : new york city]";"what is there to do in new york city";"What is there to do in NYC?"
20614;recommendation;events;"searching on [event_name : holidays] in my location";"searching on holidays in my location";"searching on holidays in my location"
22640;recommendation;events;"list [event_name : local ongoing exhibitions]";"list local ongoing exhibitions";"list local ongoing exhibitions"
24157;recommendation;events;"local show";"local show";"local show"
2744;recommendation;events;"what [business_type : movie] can i watch [timeofday : tonight] on the theater here in [place_name : boston]";"what movie can i watch tonight on the theater here in boston";"what movie can I watch tonight on the theater here in Boston?"
null;recommendation;events;"list events nearby [place_name : new york]";"list events nearby new york";"null"
19939;recommendation;events;"what is going on in me area [date : today]";"what is going on in me area today";"what is going on in my area today"
15578;recommendation;events;"please show me a list of entertainment options in my area";"please show me a list of entertainment options in my area";"Please show me a list of entertainment options in my area"
20033;recommendation;events;"what happens on the [date : fourth of july]";"what happens on the fourth of july";"what happens on the Fourth of July"
9332;recommendation;events;"what is worth doing around here";"what is worth doing around here";"what is worth doing around here."
13862;recommendation;events;"things to do in my area";"things to do in my area";"things to do in my area"
12201;recommendation;events;"what bands are playing in [place_name : town] [date : this weekend]";"what bands are playing in town this weekend";"What bands are playing in town this weekend?"
2499;recommendation;events;"where is the event venue";"where is the event venue";"Where is the event venue?"
4923;recommendation;events;"what events are going on around my place";"what events are going on around my place";"What events are going on around my place?"
11127;recommendation;events;"what kind of [event_name : free activities] can i do locally [date : this week]";"what kind of free activities can i do locally this week";"What kind of free activities can i do locally this week?"
21602;recommendation;events;"list events in [place_name : ny]";"list events in ny";"list events in NY"
10294;recommendation;events;"what is going on around me";"what is going on around me";"What is going on around me?"
10049;recommendation;events;"what plays are showing at the [place_name : theatre]";"what plays are showing at the theatre";"What plays are showing at the theatre?"
12154;recommendation;events;"what should i do [date : this weekend]";"what should i do this weekend";"what should i do this weekend"
8078;recommendation;events;"tell me all local events";"tell me all local events";"tell me all local events"
20780;recommendation;events;"any activity in the area";"any activity in the area";"any activity in the area?"
19535;recommendation;events;"i want to know what are happening now in me area";"i want to know what are happening now in me area";"I want to know what are happening now in my area"
5366;recommendation;events;"is there any [event_name : concerts] taking place in [place_name : new york] [date : today]";"is there any concerts taking place in new york today";"Is there any concerts taking place in new York today"
24553;recommendation;events;"what's going on [place_name : around the neighborhood]";"what's going on around the neighborhood";"What's going on around the neighborhood?"
15823;recommendation;events;"what's happening in my town";"what's happening in my town";"What's happening in my town?"
22133;recommendation;events;"whats happening in [place_name : ny]";"whats happening in ny";"whats happening in ny"
3316;recommendation;events;"what events are going in my [place_name : town] [date : this week]";"what events are going in my town this week";"What events are going in my town this week"
20594;recommendation;events;"show local events near me";"show local events near me";"show local events near me"
26626;recommendation;events;"i need all the local events for [place_name : this area] that are being held [time : this weekend]";"i need all the local events for this area that are being held this weekend";"I need all the local events for this area that are being held this weekend."
2022;recommendation;events;"any specific event in [place_name : washington]";"any specific event in washington";"Any specific event in Washington ?"
17191;recommendation;events;"what events are going on in the area";"what events are going on in the area";"What events are going on in the area?"
12544;recommendation;events;"what is going on today in [place_name : biloxi]";"what is going on today in biloxi";"What is going on today in Biloxi"
19973;recommendation;events;"[event_name : running competitions] on [place_name : the west side]";"running competitions on the west side";"running competitions on the west side"
10295;recommendation;events;"what events are in me area";"what events are in me area";"What events are in my area?"
13861;recommendation;events;"local events";"local events";"local events"
17664;recommendation;events;"to which event can i go in [place_name : milan] now";"to which event can i go in milan now";"To which event can I go in Milan now?"
3430;recommendation;events;"what [event_name : gun shows] are in [place_name : tulsa]";"what gun shows are in tulsa";"what gun shows are in tulsa?"
20611;recommendation;events;"Show current local events";"Show current local events";"Show current local events"
20969;recommendation;events;"[date : today's] local events";"today's local events";"Today's local events"
17192;recommendation;events;"is there anything special going on nearby";"is there anything special going on nearby";"Is there anything special going on nearby?"
13737;recommendation;events;"can you tell me about any local events coming up";"can you tell me about any local events coming up";"Can you tell me about any local events coming up?"
25026;recommendation;events;"search events and meetups for [place_name : central park west]";"search events and meetups for central park west";"Olly search events and meetups for Central park West"
9129;recommendation;events;"which [event_name : book fair] events are taking place [date : next week] in [place_name : washington dc]";"which book fair events are taking place next week in washington dc";"Which book fair events are taking place next week in Washington D.C.?"
13923;recommendation;events;"any [event_name : festivals] in town at this time or in the [date : coming week]";"any festivals in town at this time or in the coming week";"Any festivals in town at this time or in the coming week?"
759;recommendation;events;"what's around [timeofday : tonight]";"what's around tonight";"What's around tonight?"
15579;recommendation;events;"any local activities you can recommend in my area";"any local activities you can recommend in my area";"Any local activities you can recommend in my area?"
7291;recommendation;events;"please show me best [event_name : run] program in [place_name : jodhpur]";"please show me best run program in jodhpur";"Please show me best run program in Jodhpur"
20613;recommendation;events;"show [date : todays] events in [place_name : ny]";"show todays events in ny";"Show todays events in NY"
22243;recommendation;events;"are there any events going on nearby";"are there any events going on nearby";"Are there any events going on nearby?"
7530;recommendation;events;"what is happening now";"what is happening now";"what is happening now?"
13277;recommendation;events;"what is open late in [place_name : la]";"what is open late in la";"What is open late in L.A?"
22580;recommendation;events;"when does [business_name : panama city mall] open";"when does panama city mall open";"Olly, when does Panama City Mall open?"
4922;recommendation;events;"tell me about the events going on around my location";"tell me about the events going on around my location";"Tell me about the events going on around my location"
5325;recommendation;events;"show me [event_name : concerts] in [place_name : sacramento]";"show me concerts in sacramento";"Show me concerts in Sacramento"
9481;recommendation;events;"what is this event is called which happening my area";"what is this event is called which happening my area";"what is this event is called ?which happening my area"
13736;recommendation;events;"are there any events happening [date : this weekend]";"are there any events happening this weekend";"Are there any events happening this weekend?"
17193;recommendation;events;"anything unique to do in the city [date : today]";"anything unique to do in the city today";"Anything unique to do in the city today?"
13383;recommendation;events;"what can i do in [place_name : charlotte]";"what can i do in charlotte";"What can I do in Charlotte?"
14242;recommendation;events;"what's going on around here [date : this weekend]";"what's going on around here this weekend";"olly what's going on around here this weekend"
27304;recommendation;events;"please search for local events";"please search for local events";"PDA please search for local events"
5323;recommendation;events;"show me events in [place_name : sacramento]";"show me events in sacramento";"Show me events in Sacramento"
18435;recommendation;events;"tell me all events for [date : today] in my city";"tell me all events for today in my city";"Tell me all events for today in my city"
15681;recommendation;events;"are there any events coming up";"are there any events coming up";"are there any events coming up"
682;recommendation;events;"what bands are playing close by";"what bands are playing close by";"what bands are playing close by"
14938;recommendation;events;"what is happening near me";"what is happening near me";"What is happening near me?"
7330;recommendation;events;"show me where i can find a [business_type : hamburger]";"show me where i can find a hamburger";"Olly, show me where I can find a hamburger"
5365;recommendation;events;"what are the events taking place in [place_name : new york] [date : today]";"what are the events taking place in new york today";"What are the events taking place in New york today"
1960;recommendation;events;"is there anything happening on [movie_type : jazz scene] around [place_name : edinburgh]";"is there anything happening on jazz scene around edinburgh";"is there anything happening on jazz scene around Edinburgh?"
5851;recommendation;events;"which [business_type : pubs] participate in the [event_name : jazz festival]";"which pubs participate in the jazz festival";"which pubs participate in the Jazz Festival"
13210;recommendation;events;"what activities are taking place in my area";"what activities are taking place in my area";"Olly what activities are taking place in my area"
21085;recommendation;events;"what is going on in [place_name : south tampa] [date : today]";"what is going on in south tampa today";"Olly, what is going on in South Tampa today?"
2504;recommendation;events;"can you recommend some dog's how events going on in our city";"can you recommend some dog's how events going on in our city";"Can you recommend some dog show events going on in our city?"
18933;recommendation;events;"any free events in [place_name : la] [date : today]";"any free events in la today";"any free events in LA today?"
6171;recommendation;events;"what's interesting around here";"what's interesting around here";"What's interesting around here?"
12156;recommendation;events;"where should i go [date : this weekend]";"where should i go this weekend";"where should i go this weekend"
5324;recommendation;events;"what's going on [timeofday : tonight] in [place_name : sacramento]";"what's going on tonight in sacramento";"What's going on tonight in Sacramento"
7614;recommendation;events;"which teams are playing this [time : weekend]";"which teams are playing this weekend";"Which teams are playing this weekend?"
17662;recommendation;events;"are there any events going on in [place_name : milan]";"are there any events going on in milan";"Are there any events going on in Milan?"
23103;recommendation;events;"find the events";"find the events";"find the events"
605;recommendation;events;"could you suggest some fun in [place_name : new york]";"could you suggest some fun in new york";"Could you suggest some fun in New York?"
20593;recommendation;events;"Show latest events around [place_name : new york]";"Show latest events around new york";"show lates events around newyork"
10632;recommendation;events;"show me upcoming events in the [place_name : quad cities]";"show me upcoming events in the quad cities";"show me upcoming events in the quad cities"
13656;recommendation;events;"are there any events happening in [place_name : town]";"are there any events happening in town";"Are there any events happening in town?"
8982;recommendation;events;"do i need to undertake any particular activity during my stay at the [place_name : yellowstone national park]";"do i need to undertake any particular activity during my stay at the yellowstone national park";"Do I need to undertake any particular activity during my stay at the Yellowstone National Park?"
8579;recommendation;events;"tell me all the current events in my [place_name : hometown]";"tell me all the current events in my hometown";"Tell me all the current events in my hometown."
2020;recommendation;events;"any cultural events in [place_name : california]";"any cultural events in california";"Any cultural events in california?"
8984;recommendation;events;"are there any events going on close by";"are there any events going on close by";"Are there any events going on close by?"
19061;recommendation;events;"what are the local concerts [timeofday : tonight]";"what are the local concerts tonight";"What are the local concerts tonight?"
9482;recommendation;events;"what is the event name going in me area";"what is the event name going in me area";"what is the event name going in my area?"
13382;recommendation;events;"where should i go for [meal_type : dinner] in [place_name : san francisco] [timeofday : tonight]";"where should i go for dinner in san francisco tonight";"Where should I go for dinner in San Francisco tonight?"
20032;recommendation;events;"what is happening [date : tomorrow]";"what is happening tomorrow";"what is happening [date : tomorrow]"
2498;recommendation;events;"what type of event";"what type of event";"What type of event?"
12448;recommendation;events;"[event_name : fun things] to do [date : today]";"fun things to do today";"fun things to do today"
19153;recommendation;events;"show me events nearby";"show me events nearby";"Show me events nearby"
23101;recommendation;events;"find events in local area";"find events in local area";"find events in local area"
22604;recommendation;events;"refer [event_name : local current events]";"refer local current events";"refer local current events"
10630;recommendation;events;"show me upcoming events in this area";"show me upcoming events in this area";"show me upcoming events in this area"
15248;recommendation;events;"what events are happening in [place_name : los angeles]";"what events are happening in los angeles";"what events are happening in los angeles"
19941;recommendation;events;"what is planned for [date : today] in my local area";"what is planned for today in my local area";"what is planned for today in my local area"
12591;recommendation;events;"what is going on around here";"what is going on around here";"What is going on around here?"
12155;recommendation;events;"what's happening around me";"what's happening around me";"what's happening around me"
