answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
9327;audio;volume_mute;"down the speaker volume at the end of level";"down the speaker volume at the end of level";"down the speaker volume at the end of level"
18113;audio;volume_mute;"set the speakers to mute";"set the speakers to mute";"Set the speakers to mute."
14667;audio;volume_mute;"please mute the volume control";"please mute the volume control";"Please mute the volume control."
13446;audio;volume_mute;"turn on silent mode until my alarm goes off";"turn on silent mode until my alarm goes off";"Turn on silent mode until my alarm goes off."
11093;audio;volume_mute;"pause the music";"pause the music";"Pause the music"
2004;audio;volume_mute;"silent";"silent";"silent"
11213;audio;volume_mute;"go silent for [time : a day]";"go silent for a day";"Go silent for a day."
13026;audio;volume_mute;"mute for volume";"mute for volume";"Mute for (specific time)"
5992;audio;volume_mute;"set mute mode for [time : one hour]";"set mute mode for one hour";"Set mute mode for one hour."
2521;audio;volume_mute;"can you mute when i am not home";"can you mute when i am not home";"Can you mute when I am not home?"
13454;audio;volume_mute;"mute please";"mute please";"Mute please."
1948;audio;volume_mute;"please be quiet for [time : another hour]";"please be quiet for another hour";"please be quiet for another hour"
27294;audio;volume_mute;"set to silent for [time : five minutes]";"set to silent for five minutes";"PDA set to silent for 5 minutes"
2488;audio;volume_mute;"silence please";"silence please";"Silence please."
11094;audio;volume_mute;"stop playing";"stop playing";"Stop playing"
17110;audio;volume_mute;"mute the audio";"mute the audio";"Mute the audio"
17587;audio;volume_mute;"mute the settings";"mute the settings";"Mute the settings"
19320;audio;volume_mute;"mute the volume";"mute the volume";"mute the volume."
13034;audio;volume_mute;"please quiet the speaker";"please quiet the speaker";"Please quiet the speaker"
8908;audio;volume_mute;"silence for [time : two hours]";"silence for two hours";"Silence for two hours"
16222;audio;volume_mute;"please stop talking";"please stop talking";"Please stop talking."
11212;audio;volume_mute;"mute for [time : two hours]";"mute for two hours";"Mute for 2 hours."
25236;audio;volume_mute;"activate silent";"activate silent";"activate silent"
14284;audio;volume_mute;"mute for [time : fifteen minutes]";"mute for fifteen minutes";"mute for 15 minutes"
5780;audio;volume_mute;"silence";"silence";"silence PDA"
1950;audio;volume_mute;"do not speak [date : today]";"do not speak today";"do not speak today"
14417;audio;volume_mute;"turn off the sounds";"turn off the sounds";"turn off the sounds"
9325;audio;volume_mute;"mute the speaker please";"mute the speaker please";"mute the speaker please"
23096;audio;volume_mute;"enter silence mode";"enter silence mode";"Enter silence mode"
20001;audio;volume_mute;"help me to mute my speaker";"help me to mute my speaker";"Help me to mute my speaker."
20000;audio;volume_mute;"can you mute my speaker";"can you mute my speaker";"Can you mute my speaker."
13685;audio;volume_mute;"google please be extra quiet the baby is sleeping";"google please be extra quiet the baby is sleeping";"Google please be extra quiet the baby is sleeping."
14286;audio;volume_mute;"mute enabled until i say so";"mute enabled until i say so";"mute enabled until I say so"
19318;audio;volume_mute;"Shut down the sound";"Shut down the sound";"shutdown the sound."
12004;audio;volume_mute;"please hold for the [time : next hour]";"please hold for the next hour";"Please hold for the next hour"
16773;audio;volume_mute;"disable [device_type : music player]";"disable music player";"Disable music player."
11892;audio;volume_mute;"mute the sound";"mute the sound";"Mute the sound."
17589;audio;volume_mute;"set the settings to mute";"set the settings to mute";"Set the settings to mute"
5994;audio;volume_mute;"quiet mode on until i am home from work";"quiet mode on until i am home from work";"Quiet mode on until I am home from work."
21246;audio;volume_mute;"turn the vibrate off from speaker";"turn the vibrate off from speaker";"Turn the vibrate off from speaker"
12167;audio;volume_mute;"please mute the speakers";"please mute the speakers";"Please mute the speakers"
3436;audio;volume_mute;"mute sound on speakers please";"mute sound on speakers please";"Ok Google! Mute sound on speakers please"
26602;audio;volume_mute;"don't speak for [time : an hour]";"don't speak for an hour";"Don't speak for an hour"
24287;audio;volume_mute;"set [device_type : music system] to mute";"set music system to mute";"set music system to mute"
23095;audio;volume_mute;"stay quiet";"stay quiet";"Stay quite"
13455;audio;volume_mute;"set volume [change_amount : to zero]";"set volume to zero";"Set volume to zero."
19999;audio;volume_mute;"please mute my speaker";"please mute my speaker";"Please mute my speaker."
2489;audio;volume_mute;"speakers off";"speakers off";"Speakers off."
16223;audio;volume_mute;"please do not speak";"please do not speak";"Please do not speak."
20762;audio;volume_mute;"quiet on";"quiet on";"Quiet on."
10517;audio;volume_mute;"no speaking please";"no speaking please";"No speaking please"
11889;audio;volume_mute;"i would like to mute the speakers please";"i would like to mute the speakers please";"I would like to mute the speakers, please."
11887;audio;volume_mute;"please mute the sound";"please mute the sound";"Please mute the sound."
8242;audio;volume_mute;"please shut off";"please shut off";"PLease shut off"
8909;audio;volume_mute;"from now on mute";"from now on mute";"From now on mute"
21510;audio;volume_mute;"please unmute yourself";"please unmute yourself";"Please unmute yourself."
5878;audio;volume_mute;"mute speakers";"mute speakers";"Mute speakers"
8380;audio;volume_mute;"i dont want sound";"i dont want sound";"i dont want sound."
3808;audio;volume_mute;"will you please mute my speakers";"will you please mute my speakers";"Cortana, will you please mute my speakers?"
14457;audio;volume_mute;"mute speakers please";"mute speakers please";"Mute speakers please."
16971;audio;volume_mute;"mute sound";"mute sound";"Mute sound"
31;audio;volume_mute;"quiet";"quiet";"Olly quiet!"
3809;audio;volume_mute;"sound off";"sound off";"Cortana, sound off."
18172;audio;volume_mute;"silence for certain amount of hours";"silence for certain amount of hours";"Silence for X amount of hours"
21508;audio;volume_mute;"please you don't speak in [time : eight to ten pm]";"please you don't speak in eight to ten pm";"Please u don't speak in 8 to 10 P.M."
1949;audio;volume_mute;"mute";"mute";"mute"
11891;audio;volume_mute;"turn the sound off";"turn the sound off";"Turn the sound off."
14666;audio;volume_mute;"mute immediately";"mute immediately";"Mute immediately.."
10516;audio;volume_mute;"mute all responses now";"mute all responses now";"Mute all responses now"
18491;audio;volume_mute;"be mute";"be mute";"be mute"
5779;audio;volume_mute;"shut up";"shut up";"SHUTUP PDA."
23097;audio;volume_mute;"don't make any sounds";"don't make any sounds";"Don't make any sounds"
16969;audio;volume_mute;"turn sound off";"turn sound off";"Turn sound off"
20761;audio;volume_mute;"silent mode on for the [time : next three hours]";"silent mode on for the next three hours";"Silent mode on for the next three hours."
19319;audio;volume_mute;"cut off noise";"cut off noise";"cutoff noise."
8444;audio;volume_mute;"touch the mute button";"touch the mute button";"touch the mute button"
4266;audio;volume_mute;"get yourself muted";"get yourself muted";"Get yourself muted."
22883;audio;volume_mute;"set mute until said otherwise";"set mute until said otherwise";"set mute until said otherwise"
5781;audio;volume_mute;"be quiet";"be quiet";"PDA be quiet."
10085;audio;volume_mute;"mute yourself [time : until five pm]";"mute yourself until five pm";"Mute yourself until 5pm."
3210;audio;volume_mute;"don't speak for a while";"don't speak for a while";"Don't speak for a while"
10407;audio;volume_mute;"i've got a meeting by [timeofday : tonight] [time : seven pm] please mute the music for [time : an hour]";"i've got a meeting by tonight seven pm please mute the music for an hour";"I've got a meeting by tonight 7:00PM, please mute the music for an hour"
10372;audio;volume_mute;"quiet mode [time : four hours]";"quiet mode four hours";"Quiet mode, 4 hours"
26393;audio;volume_mute;"turn down the noise";"turn down the noise";"Turn down the noise"
8186;audio;volume_mute;"please change the volume to mute";"please change the volume to mute";"Please change the volume to mute"
2523;audio;volume_mute;"mute for the [time : next hour] please";"mute for the next hour please";"Mute for the next hour please."
21509;audio;volume_mute;"please mute yourself";"please mute yourself";"Please mute yourself."
9326;audio;volume_mute;"make the volume [change_amount : to zero]";"make the volume to zero";"Make the volume to zero"
3437;audio;volume_mute;"hey olly mute the speakers";"hey olly mute the speakers";"Hey Siri!! mute the speakers"
18112;audio;volume_mute;"mute the speakers";"mute the speakers";"Mute the speakers."
8244;audio;volume_mute;"goodnight";"goodnight";"goodnight"
13101;audio;volume_mute;"it's quiet time";"it's quiet time";"It's quiet time"
8445;audio;volume_mute;"turn off speaker";"turn off speaker";"turn of speaker"
3209;audio;volume_mute;"mute yourself until i say otherwise";"mute yourself until i say otherwise";"Mute yourself until I say otherwise"
14418;audio;volume_mute;"mute audio";"mute audio";"mute audio"
3208;audio;volume_mute;"don't talk until i ask you to";"don't talk until i ask you to";"Don't talk until I ask you to"
10084;audio;volume_mute;"please be quiet for the next [time : two hours]";"please be quiet for the next two hours";"Please be quiet for the next 2 hours."
10551;audio;volume_mute;"mute volume now";"mute volume now";"Mute volume now"
26603;audio;volume_mute;"don't respond for [time : fifty seconds]";"don't respond for fifty seconds";"Don't respond for 50 seconds"
12166;audio;volume_mute;"turn off the speakers";"turn off the speakers";"Turn off the speakers"
18173;audio;volume_mute;"do not talk";"do not talk";"Do not talk"
13035;audio;volume_mute;"quiet time";"quiet time";"Quiet time"
22882;audio;volume_mute;"mute for [time : one hour]";"mute for one hour";"mute for 1 hour"
15021;audio;volume_mute;"please be silent";"please be silent";"please be silent."
16224;audio;volume_mute;"please do not respond";"please do not respond";"Please do not respond."
26394;audio;volume_mute;"volume control";"volume control";"Volume Control"
24288;audio;volume_mute;"can you set [device_type : radio] to mute";"can you set radio to mute";"can you set radio to mute"
24286;audio;volume_mute;"please mute the [device_type : television] for [time : one hour]";"please mute the television for one hour";"please mute the television for 1 hour"
25840;audio;volume_mute;"can you please be muted for a while";"can you please be muted for a while";"Can you please be muted for a while"
12005;audio;volume_mute;"i'm in a [event_name : meeting] please do not speak";"i'm in a meeting please do not speak";"I'm in a meeting, please do not speak."
11890;audio;volume_mute;"turn the volume off";"turn the volume off";"Turn the volume off."
14456;audio;volume_mute;"sound off please";"sound off please";"Sound off please."
25842;audio;volume_mute;"i want you to mute";"i want you to mute";"I want you to mute"
5993;audio;volume_mute;"do not make any noise until [timeofday : morning] alarm";"do not make any noise until morning alarm";"Do not make any noise until morning alarm."
13444;audio;volume_mute;"mute for [time : twenty minutes]";"mute for twenty minutes";"Mute for 20 minutes."
17111;audio;volume_mute;"stop the audio";"stop the audio";"Stop the audio"
