answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
9760;iot;coffee;"make my coffee";"make my coffee";"Olly make my coffee"
10842;iot;coffee;"start a cup of coffee for me";"start a cup of coffee for me";"Start a cup of coffee for me."
26114;iot;coffee;"can i have cup of coffee";"can i have cup of coffee";"can i have [coffee_amount : cup] of coofee"
13823;iot;coffee;"i'd like a coffee please";"i'd like a coffee please";"olly, i'd like a coffee please"
12071;iot;coffee;"can you please make me a cup of [coffee_type : black] coffee";"can you please make me a cup of black coffee";"Olly, can you please make me a cup of black coffee?"
5631;iot;coffee;"i need some coffee made";"i need some coffee made";"I need some coffee made Olly."
13417;iot;coffee;"set my [device_type : coffee machine]";"set my coffee machine";"set my coffee machine"
20130;iot;coffee;"i want [coffee_type : hot] coffee";"i want hot coffee";"i want hot cofee"
25639;iot;coffee;"start [coffee_type : cappuccino] for me now";"start cappuccino for me now";"Start cappuccino for me now."
25688;iot;coffee;"please turn on [device_type : coffee maker] and start brew cycle";"please turn on coffee maker and start brew cycle";"Please turn on coffee maker and start brew cycle."
12307;iot;coffee;"make me a coffee please";"make me a coffee please";"Make me a coffee please"
26585;iot;coffee;"please start the [device_type : coffee pot]";"please start the coffee pot";"Please start the coffee pot"
10832;iot;coffee;"i need one cup of coffee";"i need one cup of coffee";"I need one cup of coffee."
4972;iot;coffee;"please make me nice coffee";"please make me nice coffee";"Please make me nice coffee"
12557;iot;coffee;"please make me a cup of coffee";"please make me a cup of coffee";"Please make me a cup of coffee"
2030;iot;coffee;"start the [device_type : coffee machine]";"start the coffee machine";"start the coffee machine"
2321;iot;coffee;"make coffee";"make coffee";"Make Coffee"
26121;iot;coffee;"go and make me a coffee";"go and make me a coffee";"Go and make me a coffee"
16345;iot;coffee;"i would like a cup of coffee";"i would like a cup of coffee";"I would like a cup of coffee"
10796;iot;coffee;"start a pot of coffee please";"start a pot of coffee please";"Start a pot of coffee, please."
7913;iot;coffee;"is the coffee ready";"is the coffee ready";"Is the coffee ready"
3440;iot;coffee;"make coffee at [time : eight am]";"make coffee at eight am";"make coffee at 8 a.m."
12072;iot;coffee;"make me a cup of coffee with [coffee_type : salted carmel flavored cream]";"make me a cup of coffee with salted carmel flavored cream";"Make me a cup of coffee with salted carmel flavored cream."
10831;iot;coffee;"start up the [device_type : coffee machine]";"start up the coffee machine";"Start up the coffee machine."
21748;iot;coffee;"make me a [coffee_type : strong] cup of coffee";"make me a strong cup of coffee";"make me a strong [coffee_amount : cup] of coffee"
15342;iot;coffee;"can you boil the [device_type : kettle]";"can you boil the kettle";"Can you boil the kettle"
26586;iot;coffee;"make the coffee";"make the coffee";"Make the coffee"
10790;iot;coffee;"i want coffee from the [device_type : machine]";"i want coffee from the machine";"I want coffee from the machine"
26120;iot;coffee;"it's coffee time";"it's coffee time";"It's coffee time"
21645;iot;coffee;"a cup of coffee please";"a cup of coffee please";"A [coffee_amount : cup] of coffee please."
12937;iot;coffee;"can you set my [device_type : coffee machine] to make me coffee at [time : four pm] time";"can you set my coffee machine to make me coffee at four pm time";"Can you set my coffee machine to make me coffee at x time?"
5630;iot;coffee;"can you make me some coffee";"can you make me some coffee";"Can you make me some coffee Olly?"
12070;iot;coffee;"i would like a cup of [coffee_type : coffee with one cream and three sugars]";"i would like a cup of coffee with one cream and three sugars";"Olly, I would like a cup of coffee with 1 cream and 3 sugars."
12308;iot;coffee;"start making a coffee";"start making a coffee";"start making a coffee"
16347;iot;coffee;"my coffee is cold please make more coffee";"my coffee is cold please make more coffee";"My coffee is cold please make more coffee"
6502;iot;coffee;"start brewing please";"start brewing please";"Start brewing please."
13387;iot;coffee;"please make me a coffee";"please make me a coffee";"Please make me a coffee."
10795;iot;coffee;"please start me some coffee";"please start me some coffee";"Please start me some coffee."
25640;iot;coffee;"get [device_type : coffee maker] started for a fresh cup";"get coffee maker started for a fresh cup";"Get coffee maker started for a fresh cup."
11028;iot;coffee;"brew some coffee";"brew some coffee";"Brew some coffee"
7601;iot;coffee;"i need coffee please preferably [coffee_type : hot]";"i need coffee please preferably hot";"I need coffee please preferably hot."
10841;iot;coffee;"i need a cup of coffee";"i need a cup of coffee";"I need a cup of coffee."
11604;iot;coffee;"commence coffee making";"commence coffee making";"Olly, commence coffee making."
26938;iot;coffee;"need a [coffee_type : hot] coffee";"need a hot coffee";"need a hot coffee"
20772;iot;coffee;"would you set the [device_type : coffee maker] running";"would you set the coffee maker running";"Would you set the coffeemaker running?"
13117;iot;coffee;"brew me some coffee";"brew me some coffee";"Brew me some coffee"
25262;iot;coffee;"i'd like a [coffee_type : cappuccino] please";"i'd like a cappuccino please";"I'd like a cappuccino, please."
12245;iot;coffee;"[person : greg] wants [coffee_type : black] coffee can you make one";"greg wants black coffee can you make one";"Greg wants black coffee, can you make one?"
12558;iot;coffee;"please turn on my [device_type : coffee pot]";"please turn on my coffee pot";"Please turn on my coffee pot"
10833;iot;coffee;"can you start the [device_type : coffee machine] for me";"can you start the coffee machine for me";"Can you start the coffee machine for me?"
25687;iot;coffee;"program [device_type : coffee machine] to brew coffee in [time : two minutes]";"program coffee machine to brew coffee in two minutes";"Program coffee machine to brew coffee in 2 minutes."
16225;iot;coffee;"make me some coffee from the [device_type : coffee machine]";"make me some coffee from the coffee machine";"Olly, make me some coffee from the coffee machiine"
10436;iot;coffee;"please make me some coffee";"please make me some coffee";"Please make me some coffee"
6583;iot;coffee;"i want a coffee now";"i want a coffee now";"I want a coffee now."
17247;iot;coffee;"start the [device_type : coffee machine] at [time : three]";"start the coffee machine at three";"Start the coffee machine at three."
15789;iot;coffee;"activate [device_type : coffee machine]";"activate coffee machine";"Activate coffee machine."
25689;iot;coffee;"turn on [device_type : coffee machine] and make a pot of coffee";"turn on coffee machine and make a pot of coffee";"Turn on coffee machine and make a pot of coffee."
22318;iot;coffee;"make some coffee";"make some coffee";"Make some coffee."
13568;iot;coffee;"please make a coffee for me";"please make a coffee for me";"please make a coffee for me"
4447;iot;coffee;"i'd like an [coffee_type : espresso]";"i'd like an espresso";"Olly, I'd like an espresso."
25032;iot;coffee;"[coffee_type : double cappuccino small] please";"double cappuccino small please";"Olly, Double cappuccino small, please."
14089;iot;coffee;"make me coffee";"make me coffee";"Make me coffee."
11254;iot;coffee;"i want the [device_type : coffee machine] to make me coffee";"i want the coffee machine to make me coffee";"I want the coffee machine to make me coffee."
20463;iot;coffee;"brew coffee";"brew coffee";"Olly, brew coffee"
7607;iot;coffee;"order one coffee from nearest [business_type : coffee shop]";"order one coffee from nearest coffee shop";"Order 1 coffee from nearest coffee shop"
6027;iot;coffee;"order a [coffee_type : latte] from [business_name : starbucks]";"order a latte from starbucks";"Order a latte from Starbucks."
23000;iot;coffee;"i want to drink coffee";"i want to drink coffee";"I want to drink cofee"
8320;iot;coffee;"start making some coffee";"start making some coffee";"Start making some coffee"
12309;iot;coffee;"do a coffee for me please";"do a coffee for me please";"Do a coffee for me please"
6504;iot;coffee;"start coffee";"start coffee";"Start coffee."
9253;iot;coffee;"could you fix me some coffee";"could you fix me some coffee";"Olly could you fix me some coffee"
13418;iot;coffee;"make me coffee in [time : five minutes]";"make me coffee in five minutes";"make me coffee in 5 minutes"
13627;iot;coffee;"make me a cup of coffee";"make me a cup of coffee";"Olly make me a cup of coffee"
15341;iot;coffee;"make a coffee";"make a coffee";"Make a coffee"
20128;iot;coffee;"can you please make a coffee";"can you please make a coffee";"can u please make a cofee"
22999;iot;coffee;"prepare a coffee";"prepare a coffee";"prepare a coffee"
3071;iot;coffee;"prepare coffee";"prepare coffee";"prepare coffee"
14091;iot;coffee;"i want coffee";"i want coffee";"I want coffee."
6026;iot;coffee;"turn on the [device_type : coffee pot]";"turn on the coffee pot";"Turn on the coffee pot."
19956;iot;coffee;"prepare a cup of coffee for me";"prepare a cup of coffee for me";"Prepare a cup of coffee for me."
12913;iot;coffee;"please set my [device_type : coffee machine] to start at [time : four pm] time";"please set my coffee machine to start at four pm time";"Please set my coffee machine to start at x time?"
10089;iot;coffee;"how do i set the timer on my [device_type : coffee machine]";"how do i set the timer on my coffee machine";"PDA, how do I set the timer on my coffee machine?"
7608;iot;coffee;"want to wake up can you order a [coffee_type : cappochino]";"want to wake up can you order a cappochino";"Want to wake up can u order a caffechino"
14762;iot;coffee;"brew a pot of coffee";"brew a pot of coffee";"Olly, brew a pot of coffee."
11603;iot;coffee;"can you begin the brew";"can you begin the brew";"Olly, can you begin the brew?"
773;iot;coffee;"i fancy some coffee now";"i fancy some coffee now";"I fancy some coffee now"
25641;iot;coffee;"make a coffee please";"make a coffee please";"Make a coffee please."
11098;iot;coffee;"please make ke a coffee";"please make ke a coffee";"Olly please make ke a coffee"
17760;iot;coffee;"please make some coffee for me";"please make some coffee for me";"Please make some coffee for me."
20770;iot;coffee;"set the [device_type : coffee maker] to on";"set the coffee maker to on";"Set the coffee maker to on"
2029;iot;coffee;"yo i need a coffee now";"yo i need a coffee now";"yo, Olly, I need a coffee now"
12915;iot;coffee;"can you set the [device_type : coffee machine] to make coffee at [time : three pm] time [date : every week day]";"can you set the coffee machine to make coffee at three pm time every week day";"Can you set the coffee machine to make coffee at x time every week day?"
25263;iot;coffee;"make me a [coffee_type : cappuccino]";"make me a cappuccino";"Make me a cappuccino."
10088;iot;coffee;"explain how to set my [device_type : coffee machine]";"explain how to set my coffee machine";"PDA, explain how to set my coffee machine."
12246;iot;coffee;"i need to wake up make me the [coffee_type : strongest] coffee you can make";"i need to wake up make me the strongest coffee you can make";"I need to wake up. Make me the strongest coffee you can make."
17758;iot;coffee;"can you make some coffee";"can you make some coffee";"Can you make some coffee?"
11100;iot;coffee;"start the [device_type : coffee maker]";"start the coffee maker";"olly start the coffee maker"
17246;iot;coffee;"make coffee at [time : three]";"make coffee at three";"Make coffee at three."
9255;iot;coffee;"i cup of joe would be nice right now";"i cup of joe would be nice right now";"I cup of Joe would be nice right now, Olly"
13567;iot;coffee;"please ask mr coffee to make a [coffee_type : latte]";"please ask mr coffee to make a latte";"please ask mr. Coffee to make a latte"
4449;iot;coffee;"i need coffee";"i need coffee";"I need coffee, Olly."
8322;iot;coffee;"coffee make now";"coffee make now";"Coffee, make now"
6503;iot;coffee;"can you start the coffee";"can you start the coffee";"Can you start the coffee?"
10840;iot;coffee;"make me a cup of coffee please";"make me a cup of coffee please";"Make me a cup of coffee, please."
13419;iot;coffee;"make five coffee tell the [device_type : coffee machine]";"make five coffee tell the coffee machine";"make 5 coffee tell the coffee machine"
25261;iot;coffee;"please make me a [coffee_type : cappuccino]";"please make me a cappuccino";"Please make me a cappuccino."
7602;iot;coffee;"please help serve me coffee with a [coffee_type : no sugar]";"please help serve me coffee with a no sugar";"Please help serve me coffee with a no sugar."
11027;iot;coffee;"let me get a cup of coffee please";"let me get a cup of coffee please";"Let me get a cup of coffee please."
