answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
19630;qa;currency;"new exchange rate";"new exchange rate";"New exchange rate?"
15777;qa;currency;"what is the exchange rate between the [currency_name : dollar] and the [currency_name : euro] currently";"what is the exchange rate between the dollar and the euro currently";"What is the exchange rate between the dollar and the Euro currently?"
26300;qa;currency;"what is the exchange rate of [currency_name : euro] [date : today] to [currency_name : dirham]";"what is the exchange rate of euro today to dirham";"What is the exchange rate of Euro today to dirham"
25644;qa;currency;"exchanges rates any problems";"exchanges rates any problems";"EXCHANGES RATES ANY PROBLEMS"
22255;qa;currency;"how much is ten [currency_name : u. s. d.] to [currency_name : cad]";"how much is ten u. s. d. to cad";"how much is 10 USD to CAD"
23635;qa;currency;"give me the exchange rate between [currency_name : united states dollar] and [currency_name : japanese yen]";"give me the exchange rate between united states dollar and japanese yen";"Give me the exchange rate between United States Dollar and Japanese Yen"
24944;qa;currency;"what's the current exchange rate for the [currency_name : euro] against [currency_name : u. s. d.]";"what's the current exchange rate for the euro against u. s. d.";"What's the current exchange rate for the euro against USD?"
19352;qa;currency;"what's the exchange rate between [currency_name : czk] and [currency_name : euro]";"what's the exchange rate between czk and euro";"What's the exchange rate between CZK and euro?"
22237;qa;currency;"please give me detail one [currency_name : dollars] equals [currency_name : rs]";"please give me detail one dollars equals rs";"please give me detail 1 $ = Rs"
21044;qa;currency;"forex rate of [currency_name : euro] to [currency_name : u. s. d.]";"forex rate of euro to u. s. d.";"forex rate of euro to usd"
26520;qa;currency;"tell me the exchange rate [currency_name : us] versus [currency_name : indian rupees]";"tell me the exchange rate us versus indian rupees";"tell me the exchange rate US$ v/s Indian Rupees"
25376;qa;currency;"what's the [currency_name : pound] to [currency_name : dollar] exchange rate";"what's the pound to dollar exchange rate";"What's the pound to dollar exchange rate?"
19365;qa;currency;"what is the exchange of [currency_name : euro] to [currency_name : dollars]";"what is the exchange of euro to dollars";"What is the exchange of Euro to [currency_source : dollars]"
2614;qa;currency;"tell me the current dollar ratio for the [place_name : us] and [place_name : canada]";"tell me the current dollar ratio for the us and canada";"tell me the current dollar ratio for the US and Canada"
21099;qa;currency;"give me the exchange rate between [currency_name : japanese yen] and the [currency_name : australian dollar]";"give me the exchange rate between japanese yen and the australian dollar";"Give me the exchange rate between [] and []"
25995;qa;currency;"what is the currency conversion charges applicable";"what is the currency conversion charges applicable";"what is the currency conversion charges applicable."
25307;qa;currency;"is a [currency_name : peso] worth more than a [currency_name : dollar]";"is a peso worth more than a dollar";"is a peso worth more than a dollar"
22858;qa;currency;"how much is a [currency_name : g. b. p.] in [currency_name : u. s. d.]";"how much is a g. b. p. in u. s. d.";"How much is a GBP in USD?"
23133;qa;currency;"is [currency_name : euro] the best currency to trade";"is euro the best currency to trade";"is euro the best currency to trade"
22069;qa;currency;"how much is the [currency_name : us dollar] versus the [currency_name : pound]";"how much is the us dollar versus the pound";"how much is the us dollar vs the pound"
18609;qa;currency;"how much [currency_name : philippine peso] do i need to make fifty [currency_name : dollars]";"how much philippine peso do i need to make fifty dollars";"How much Philippine peso do I need to make $50?"
23896;qa;currency;"convert five [currency_name : s. d.] to [currency_name : rials]";"convert five s. d. to rials";"Convert 500USD to Rials"
23248;qa;currency;"exchange rate between [currency_name : dollar] and [currency_name : mexican peso]";"exchange rate between dollar and mexican peso";"Exchange rate between dollar and Mexican peso"
25375;qa;currency;"how many [currency_name : pounds] would i get for [currency_name : dollars]";"how many pounds would i get for dollars";"How many pounds would I get for $100?"
21327;qa;currency;"how does the [currency_name : dollar] compare to the [currency_name : pound]";"how does the dollar compare to the pound";"How does the dollar compare to the pound?"
27409;qa;currency;"what is one dollar in [currency_name : euros]";"what is one dollar in euros";"What is 1 dollar in euros?"
26002;qa;currency;"convert the [currency_name : american dollar] to the [currency_name : euro]";"convert the american dollar to the euro";"Convert the American dollar to the EU euro."
23250;qa;currency;"how much is an [currency_name : euro] worth";"how much is an euro worth";"How much is an euro worth?"
23787;qa;currency;"which bank will give better rate for currencies i have";"which bank will give better rate for currencies i have";"which bank will give better rate for currencies I have"
24101;qa;currency;"what is the current exchange rate from [currency_name : u. s. d.] to [currency_name : rupies]";"what is the current exchange rate from u. s. d. to rupies";"what is the current exchange rate from usd to rupies"
15591;qa;currency;"currency converter please";"currency converter please";"Currency converter please"
17798;qa;currency;"how many [currency_name : dollars] is in [currency_name : pounds]";"how many dollars is in pounds";"how many [currency_source : dollars] is ___ (currency)"
24618;qa;currency;"how many [currency_name : euros] for one [currency_name : u. s. d.]";"how many euros for one u. s. d.";"how many EUROs for 100 USD?"
21043;qa;currency;"[currency_name : euro] to [currency_name : u. s. d.]";"euro to u. s. d.";"euro to usd?"
16368;qa;currency;"how many [currency_name : dollars] are in a [currency_name : euro]";"how many dollars are in a euro";"How many [currency_source : dollars] are in a Euro?"
24170;qa;currency;"given me the exchange rates between [currency_name : u. s. d.] and [currency_name : inr]";"given me the exchange rates between u. s. d. and inr";"Given me the exchange rates between USD AND INR"
20721;qa;currency;"show conversion rate of [currency_name : u. s. d.] and [currency_name : euro]";"show conversion rate of u. s. d. and euro";"show conversion rate of usd and eur"
24290;qa;currency;"foreign exchange rates";"foreign exchange rates";"foreign exchange rates"
18175;qa;currency;"what is the exchange rate between [currency_name : us] and [currency_name : canada]";"what is the exchange rate between us and canada";"What is the exchange rate between U.S. and Canada?"
22376;qa;currency;"conversion between [currency_name : dollars] and [currency_name : pounds]";"conversion between dollars and pounds";"Conversion between [currency_source : dollars] and pounds?"
17767;qa;currency;"what's the exchange between [currency_name : u. s. d.] and [currency_name : cad]";"what's the exchange between u. s. d. and cad";"What's the exchange between USD and CAD?"
22239;qa;currency;"please give me detail of one [currency_name : yen] equals [currency_name : dollar]";"please give me detail of one yen equals dollar";"Please give me detail of 100 yen = $"
21797;qa;currency;"how much is the [currency_name : euro] versus the [currency_name : canadian dollar]";"how much is the euro versus the canadian dollar";"how much is the euro versus the canadian dollar?"
26188;qa;currency;"is the [currency_name : pound] up or down against the [currency_name : dollar]";"is the pound up or down against the dollar";"is the pound up or down against the dollar?"
18806;qa;currency;"exchange [currency_name : euro] to [currency_name : dollar]";"exchange euro to dollar";"exchange euro to dollar"
23241;qa;currency;"what's the [currency_name : dollar's] exchange rate with the [currency_name : euro]";"what's the dollar's exchange rate with the euro";"What's the dollar's exchange rate with the Euro?"
22935;qa;currency;"what is the equivalent of one [currency_name : inr] in [currency_name : zimbabwe dollars]";"what is the equivalent of one inr in zimbabwe dollars";"what is the equivalent of 1 INR in Zimbabwe [currency_source : dollars]"
25875;qa;currency;"what is the rate for [currency_name : g. b. p.] to [currency_name : u. s. d.]";"what is the rate for g. b. p. to u. s. d.";"What is the rate for GBP to USD?"
24589;qa;currency;"what is the exchange rate of [currency_name : euro] and [currency_name : dollar]";"what is the exchange rate of euro and dollar";"what is the exchange rate of euro and dollar"
24331;qa;currency;"what is [currency_name : dollars] in [currency_name : pesos]";"what is dollars in pesos";"What is [currency_source : dollars] in pesos?"
23131;qa;currency;"what is [currency_name : us dollar] [date : today]";"what is us dollar today";"what is US dollar today"
24226;qa;currency;"exchange rates";"exchange rates";"xchange rates"
15590;qa;currency;"what's the exchange rates";"what's the exchange rates";"What's the exchange rates"
22933;qa;currency;"what is the exchange rate between [currency_name : u. s. d.] and [currency_name : inr]";"what is the exchange rate between u. s. d. and inr";"what is the exchange rate between USD and INR"
23636;qa;currency;"give me the exchange rate between [currency_name : united states dollar] and [currency_name : indian rupee]";"give me the exchange rate between united states dollar and indian rupee";"Give me the exchange rate between United States Dollar and Indian Rupee"
4831;qa;currency;"i would like my to tell me the trend on foreign exchange rates";"i would like my to tell me the trend on foreign exchange rates";"I would like my PDA to tell me the trend on foreign exchange rates"
27334;qa;currency;"please check exchange rates";"please check exchange rates";"PDA please check exchange rates"
25873;qa;currency;"what is the exchange rate of [currency_name : u. s. d.] to [currency_name : cdn]";"what is the exchange rate of u. s. d. to cdn";"What is the exchange rate of USD to CDN?"
26555;qa;currency;"tell me the exchange rate of ten [currency_name : dollar] to [currency_name : euro]";"tell me the exchange rate of ten dollar to euro";"Alexa, tell me the exchange rate of 10 dollar to euro?"
27264;qa;currency;"how much is [currency_name : dollar] worth in [currency_name : persos]";"how much is dollar worth in persos";"How much is $X worth in..."
26868;qa;currency;"what is the exchange rate between the [currency_name : us dollar] and the [currency_name : aus dollar]";"what is the exchange rate between the us dollar and the aus dollar";"Olly, what is the exchange rate between the US dollar and the AUS dollar?"
25757;qa;currency;"please check the exchange rates of the [currency_name : us dollar] vs the [currency_name : euro]";"please check the exchange rates of the us dollar vs the euro";"Please check the exchange rates of the US dollar vs the Euro."
19363;qa;currency;"what is the current rate of [currency_name : euro] to [currency_name : us dollars]";"what is the current rate of euro to us dollars";"What is the current rate of Euro to US [currency_source : dollars]"
20720;qa;currency;"show [currency_name : u. s. d.] currency value of [currency_name : euro]";"show u. s. d. currency value of euro";"show usd currency value of eur"
22071;qa;currency;"how much is the [currency_name : euro] worth versus [currency_name : us dollar]";"how much is the euro worth versus us dollar";"how much is the euro worth vs us dollar?"
24575;qa;currency;"how many [currency_name : dollars] can i get for one [currency_name : yen]";"how many dollars can i get for one yen";"Ok Google, how many [currency_source : dollars] can I get for 1 yen"
19351;qa;currency;"show me the exchange rate between [currency_name : czk] and [currency_name : dollar]";"show me the exchange rate between czk and dollar";"Show me the exchange rate between czk and dollar"
17797;qa;currency;"how many [currency_name : euro] in [currency_name : u. s. d.]";"how many euro in u. s. d.";"how many (currency) in ____ usd"
18305;qa;currency;"if i have a [currency_name : dablune] how many [currency_name : dollars] is that";"if i have a dablune how many dollars is that";"if I have a dablune how many [currency_source : dollars] is that alexa"
24561;qa;currency;"what is the exchange rate between [currency_name : u. s. d.] and [currency_name : cad]";"what is the exchange rate between u. s. d. and cad";"What is the echange rate between USD and CAD"
26299;qa;currency;"what is the exchange rate of [currency_name : us dollar] [date : today] for [currency_name : rupee]";"what is the exchange rate of us dollar today for rupee";"What is the exchange rate of US dollar today for rupee"
21325;qa;currency;"what is the current exchange rate between the [currency_name : dollar] and the [currency_name : euro]";"what is the current exchange rate between the dollar and the euro";"What is the current exchange rate between the dollar and the euro?"
26542;qa;currency;"[currency_name : dollar] rate";"dollar rate";"Doller rate"
18607;qa;currency;"how much is [currency_name : us dollar] against [currency_name : rupee]";"how much is us dollar against rupee";"How much is US dollar vs rupee?"
19090;qa;currency;"what the conversion rate from [currency_name : yen] to [currency_name : us dollars]";"what the conversion rate from yen to us dollars";"What the congestion rate from Yen to US [currency_source : dollars]?"
23565;qa;currency;"what is a [currency_name : canadian dollar] worth in the [currency_name : us]";"what is a canadian dollar worth in the us";"What is a Canadian dollar worth in the US?"
25635;qa;currency;"convert one [currency_name : pound] to [currency_name : us dollar]";"convert one pound to us dollar";"convert 1 pound to US dollar"
26090;qa;currency;"how much is [currency_name : indian rupee] going against [currency_name : us dollar]";"how much is indian rupee going against us dollar";"How much is indian rupee going against US dollar?"
17251;qa;currency;"what is the exchange between [currency_name : dollar] and [currency_name : british pound]";"what is the exchange between dollar and british pound";"What is the exchange between dollar and British pound"
19758;qa;currency;"what is the [currency_name : us dollar] equivalent of one [currency_name : euro]";"what is the us dollar equivalent of one euro";"what is the u.s. dollar exuivalent of 1 euro"
19802;qa;currency;"Show me popular exchange rates";"Show me popular exchange rates";"Show me popular exchange rates"
24899;qa;currency;"how much is twenty [currency_name : argentinian pesos] in [currency_name : pounds]";"how much is twenty argentinian pesos in pounds";"How much is 20 Argentinian pesos in pounds"
22322;qa;currency;"tell me the exchange rate of [currency_name : rupee] for [currency_name : dollar]";"tell me the exchange rate of rupee for dollar";"tell me the exchange rate of rupee for dollar"
16366;qa;currency;"how many [currency_name : dollars] are there in a [currency_name : g. b. p.]";"how many dollars are there in a g. b. p.";"How many [currency_source : dollars] are there in a GBP?"
25134;qa;currency;"rate [currency_name : u. s. d.] to [currency_name : g. b. p.]";"rate u. s. d. to g. b. p.";"rate usd gbp"
15704;qa;currency;"how much is five [currency_name : dollars] worth in [currency_name : euros]";"how much is five dollars worth in euros";"How much is five [currency_source : dollars] worth in Euros?"
19631;qa;currency;"[currency_name : u. s. d.] position now";"u. s. d. position now";"USD position now?"
18728;qa;currency;"how much is two thousand [currency_name : yen] in [currency_name : u. s. d.]";"how much is two thousand yen in u. s. d.";"How much is 2000 yen in USD"
18343;qa;currency;"what is the current exchange rate of [currency_name : euro] to [currency_name : dollar]";"what is the current exchange rate of euro to dollar";"What is the current exchange rate of Euro to dollar"
22534;qa;currency;"what is the exchange rate as of [date : today]";"what is the exchange rate as of today";"What is the exchange rate as of today"
22375;qa;currency;"what's the rate between [currency_name : pesos] and [currency_name : yen]";"what's the rate between pesos and yen";"What's the rate between pesos and yen?"
16646;qa;currency;"what is the [currency_name : yen] [currency_name : us dollar] exchange rate";"what is the yen us dollar exchange rate";"What is the Yen Us Dollar exchange rate?"
19801;qa;currency;"what is the current exchange rate between dollars and euros";"what is the current exchange rate between dollars and euros";"What is the current exchange rate between dollars and euros?"
25633;qa;currency;"convert one [currency_name : us dollar] to [currency_name : british pound]";"convert one us dollar to british pound";"convert 1 US dollar to british pound"
25133;qa;currency;"exchange [currency_name : u. s. d.] to [currency_name : g. b. p.]";"exchange u. s. d. to g. b. p.";"exchange usd to gbp"
19632;qa;currency;"[currency_name : dollar] rate at present";"dollar rate at present";"dollar rate at present?"
19092;qa;currency;"which currency is greater the [currency_name : us dollar] or [currency_name : yen]";"which currency is greater the us dollar or yen";"Which currency is greater the US dollar or Yen?"
23313;qa;currency;"exchange rate of [currency_name : yan] with [currency_name : dollar]";"exchange rate of yan with dollar";"exchange rate of yan with dollar"
19453;qa;currency;"what is the exchange rate between [currency_name : u. s. d.] and [currency_name : euro]";"what is the exchange rate between u. s. d. and euro";"What is the exchange rate between USD an ...?"
22184;qa;currency;"currency conversion of [currency_name : u. s. d.] and [currency_name : eur]";"currency conversion of u. s. d. and eur";"currency conversion of USD and EUR"
18214;qa;currency;"siri what is one [currency_name : american dollar] in [currency_name : japanese yen]";"siri what is one american dollar in japanese yen";"Siri, what is one American dollar in Japanese Yen?"
17769;qa;currency;"what's the rate between the [currency_name : u. s. d.] and [currency_name : ukraine's] currency";"what's the rate between the u. s. d. and ukraine's currency";"What's the rate between the USD and Ukraine's currency."
19102;qa;currency;"check currencies";"check currencies";"check currencies"
16796;qa;currency;"how many euros are in a dollar";"how many euros are in a dollar";"How many Euros are in a Dollar?"
16937;qa;currency;"what would be the exchange rate of currency in [place_name : japan]";"what would be the exchange rate of currency in japan";"What would be the exchange rate of currency in Japan"
19026;qa;currency;"how much is ten [currency_name : euros] in [currency_name : dollars]";"how much is ten euros in dollars";"how much is ten euros in [currency_source : dollars]"
26867;qa;currency;"how much is one [currency_name : dollar] in [currency_name : pounds]";"how much is one dollar in pounds";"Olly, how much is one dollar in pounds?"
24291;qa;currency;"exchange rates between [currency_name : dollar] and [currency_name : euro]";"exchange rates between dollar and euro";"exchange rates between dollar and euro"
17108;qa;currency;"[currency_name : canadian] [currency_name : us] exchange rate";"canadian us exchange rate";"canadian us exchange rate"
23758;qa;currency;"convert one [currency_name : dollars] to [currency_name : rupees]";"convert one dollars to rupees";"Convert 100 [currency_source : dollars] to rupees."
22256;qa;currency;"what is the price of [currency_name : euro] to [currency_name : u. s. d.]";"what is the price of euro to u. s. d.";"What is the price of EUR To USD"
22535;qa;currency;"is the exchange rate changed from [date : yesterday]";"is the exchange rate changed from yesterday";"Is the exchange rate changed from yesterday"
20436;qa;currency;"exchange rates of [currency_name : inr] and [currency_name : u. s. d.]";"exchange rates of inr and u. s. d.";"Exchange rates of INR and USD"
23272;qa;currency;"how much [currency_name : yens] per [currency_name : u. s. d.] [date : today]";"how much yens per u. s. d. today";"How much Yens per USD today?"
24289;qa;currency;"current forex rates";"current forex rates";"current forex rates"
21796;qa;currency;"how much is the [currency_name : dollar] verus the [currency_name : pound]";"how much is the dollar verus the pound";"how much is the dollar verus the pound"
26543;qa;currency;"[currency_name : dollar] rate of [currency_name : philippiness peso]";"dollar rate of philippiness peso";"Dollar rate of Philippiness peso"
18204;qa;currency;"find me the exchange rate between [currency_name : dollars] and [currency_name : bitcoin]";"find me the exchange rate between dollars and bitcoin";"Find me the exchange rate between [currency_source : dollars] and bitcoin."
24227;qa;currency;"currency exchange";"currency exchange";"currency exchange"
17109;qa;currency;"what is a [currency_name : peso] worth in [currency_name : dollars]";"what is a peso worth in dollars";"what is a peso worth in [currency_source : dollars]"
18203;qa;currency;"look up the exchange rate between [currency_name : dollars] and [currency_name : bitcoin]";"look up the exchange rate between dollars and bitcoin";"Look up the exchange rate between [currency_source : dollars] and bitcoin."
18344;qa;currency;"how many bots are in a [currency_name : dollar]";"how many bots are in a dollar";"How many bots are in a dollar"
26165;qa;currency;"if i have twenty [currency_name : dollars] how many francs is that";"if i have twenty dollars how many francs is that";"If I have $20 how many Francs is that?"
18153;qa;currency;"how many [currency_name : american dollars] are in a [currency_name : euro]";"how many american dollars are in a euro";"How many American [currency_source : dollars] are in a Euro?"
20567;qa;currency;"siri what is [currency_name : dollars] in [currency_name : yen]";"siri what is dollars in yen";"Siri, what is $10 in Ten?"
22183;qa;currency;"show exchange rate of [currency_name : u. s. d.] and [currency_name : inr]";"show exchange rate of u. s. d. and inr";"show exchange rate of USD and INR"
25886;qa;currency;"how many [currency_name : pesos] to an [currency_name : american dollar]";"how many pesos to an american dollar";"How many pesos to an American dollar?"
17538;qa;currency;"current currency rate";"current currency rate";"current currencys rate"
24943;qa;currency;"what's [currency_name : euro] [currency_name : u. s. d.] right now";"what's euro u. s. d. right now";"What's EUR USD right now?"
26406;qa;currency;"what is the current value of [currency_name : yen] in [currency_name : american] money";"what is the current value of yen in american money";"What is the current value of 10k yen in american money?"
16645;qa;currency;"what is the [currency_name : us dollar] [currency_name : euro] exchange rate";"what is the us dollar euro exchange rate";"What is the US Dollar Euro exchange rate?"
18727;qa;currency;"how much is twenty two [currency_name : usd] in [currency_name : euros]";"how much is twenty two usd in euros";"How much is 22USD in euros"
