answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
7641;takeaway;order;"order one [food_type : pizza] from [business_name : pizza hut]";"order one pizza from pizza hut";"Order 1 pizza from pizza hut"
11829;takeaway;order;"how about some [food_type : pizza] tonight can you please order a [food_type : pepperoni large]";"how about some pizza tonight can you please order a pepperoni large";"How about some pizza tonight Olly? Can you please order a pepperoni large?"
17794;takeaway;order;"order [food_type : six chicken tacos] from [business_name : chipotle]";"order six chicken tacos from chipotle";"order 6 chicken tacos from Chipotle"
7639;takeaway;order;"i want to eat some [food_type : spicy] thing";"i want to eat some spicy thing";"I want to eat some spicy thing"
15144;takeaway;order;"places with [food_type : pizza] [order_type : delivery] near me";"places with pizza delivery near me";"will it be warm"
9384;takeaway;order;"make an order for [food_type : noodles] one pack make it as [order_type : takeaway] order";"make an order for noodles one pack make it as takeaway order";"Make an order for Noodles 1 pack. make it as takeaway order"
11337;takeaway;order;"order general [food_type : t'so eggroll] to go";"order general t'so eggroll to go";"order general T'so, eggroll to go"
22648;takeaway;order;"order [food_type : pizza] for [order_type : delivery]";"order pizza for delivery";"Order pizza for delivery."
17986;takeaway;order;"call [business_name : pizza hut] and order a large [food_type : pan pizza with ham and mushrooms]";"call pizza hut and order a large pan pizza with ham and mushrooms";"Call Pizza Hut and order a large pan pizza with ham and mushrooms."
9383;takeaway;order;"[order_type : takeaway] [food_type : noodles] one pack";"takeaway noodles one pack";"Takeaway : Noodles 1 pack"
9956;takeaway;order;"open [order_type : takeout] menus";"open takeout menus";"Open takeout menus"
24738;takeaway;order;"please call [business_name : the golden fork] and tell them to [order_type : deliver] one portion of the [food_type : fish risotto]";"please call the golden fork and tell them to deliver one portion of the fish risotto";"Please call the Golden Fork and tell them to deliver one portion of the fish risotto"
7695;takeaway;order;"order me a [food_type : cheese burger] from [business_name : tommy's burgers]";"order me a cheese burger from tommy's burgers";"Order me a Cheese burger from Tommy's burgers"
4372;takeaway;order;"call [business_name : eastwind] and order [food_type : lomaine] [order_type : to go]";"call eastwind and order lomaine to go";"Call Eastwind and order lomaine to go."
10870;takeaway;order;"i would like to order [order_type : takeaway]";"i would like to order takeaway";"I would like to order takeaway."
15726;takeaway;order;"i am in need of some [food_type : pizza] what's the closest place that [order_type : delivers]";"i am in need of some pizza what's the closest place that delivers";"I am in need of some pizza, what's the closest place that delivers?"
2951;takeaway;order;"order two [food_type : hamburgers] for me";"order two hamburgers for me";"Order 2 hamburgers for me."
13969;takeaway;order;"please put in an order from [business_name : red thai fpr] [timeofday : this evening]";"please put in an order from red thai fpr this evening";"Please put in an order from Red Thai fpr this eveneing."
11335;takeaway;order;"order [food_type : pizza]";"order pizza";"order pizza"
5835;takeaway;order;"place a [order_type : takeaway] order for a [food_type : cheeseburger and fries] from [business_name : burger king]";"place a takeaway order for a cheeseburger and fries from burger king";"Place a takeaway order for a Cheeseburger and fries from Burger King."
23421;takeaway;order;"closest [business_name : chipotle]";"closest chipotle";"closest chipotle"
8490;takeaway;order;"call [business_name : peking garden]";"call peking garden";"Call Peking Garden"
22649;takeaway;order;"order [food_type : chinese] for [order_type : delivery]";"order chinese for delivery";"Order chinese for delivery."
12471;takeaway;order;"order from [business_name : dominos]";"order from dominos";"Order from Dominos"
9120;takeaway;order;"place order for usual [food_type : burritto] at [business_name : chipolte]";"place order for usual burritto at chipolte";"Place order for usual burritto at Chipolte"
3629;takeaway;order;"food order from [app_name : grubhub]";"food order from grubhub";"Food order from Grubhub"
17846;takeaway;order;"i want to order some [order_type : takeout] food";"i want to order some takeout food";"I want to order some takeout food"
25989;takeaway;order;"get us [food_type : spaghetti] from [business_name : pizza hut]";"get us spaghetti from pizza hut";"Get us spaghetti from Pizza Hut."
18038;takeaway;order;"what [food_type : mexican] [business_type : restaurants] are there nearby for takeout";"what mexican restaurants are there nearby for takeout";"What Mexican restaurants are there nearby for takeout?"
15724;takeaway;order;"can you order me a [food_type : pizza] [date : today] from [business_name : dominos]";"can you order me a pizza today from dominos";"Can you order me a pizza today from dominos?"
25868;takeaway;order;"i want to eat something will you order food for me";"i want to eat something will you order food for me";"I want to eat something,will you order food for me?"
17795;takeaway;order;"order food from [business_name : applebees]";"order food from applebees";"Order food from Applebees"
25142;takeaway;order;"place an order for two [food_type : pizzas] from [business_name : dominoes]";"place an order for two pizzas from dominoes";"alexa place an order for 2 pizzas from dominoes"
5644;takeaway;order;"i want to order some food";"i want to order some food";"I want to order some food"
9765;takeaway;order;"from [business_name : wangs kitchen] [business_type : restaurant] home [order_type : delivery] for a [food_type : chicken manchow soup]";"from wangs kitchen restaurant home delivery for a chicken manchow soup";"From Wangs Kitchen restaurant, home delivery for a chicken manchow soup."
25195;takeaway;order;"i want to order a [order_type : takeaway] from [business_name : papa john's]";"i want to order a takeaway from papa john's";"I want to order a takeaway from Papa John's."
17796;takeaway;order;"call [business_name : domino's pizza]";"call domino's pizza";"Call Domino's Pizza"
13971;takeaway;order;"id like to put in an order for some [food_type : chinese food with hunan wok]";"id like to put in an order for some chinese food with hunan wok";"Id like to pu tin an order for some Chinese food with Hunan Wok."
7640;takeaway;order;"order one [food_type : burger]";"order one burger";"Order 1 burger"
10872;takeaway;order;"start a [order_type : takeaway] order for me";"start a takeaway order for me";"Start a  takeaway order for me."
7225;takeaway;order;"find and order domino [food_type : pizza] at nearest store of [business_name : domino]";"find and order domino pizza at nearest store of domino";"Find and Order Domino pizza at nearest store of domino."
14430;takeaway;order;"order [food_type : ribs] for [meal_type : dinner]";"order ribs for dinner";"order ribs for dinner"
17987;takeaway;order;"order a large [food_type : pan pizza with ham and mushrooms] from [business_name : pizza hut]";"order a large pan pizza with ham and mushrooms from pizza hut";"Order a large pan pizza with ham and mushrooms from Pizza Hut."
19416;takeaway;order;"find the nearest [business_name : olive garden] that has [order_type : take out service]";"find the nearest olive garden that has take out service";"Find the nearest Olive Garden that has take out service."
25858;takeaway;order;"any good [food_type : fast food] items";"any good fast food items";"any good fast food items."
22128;takeaway;order;"can you order me some [food_type : buffalo chicken pizza]";"can you order me some buffalo chicken pizza";"Can you order me some buffalo chicken pizza?"
714;takeaway;order;"order a [food_type : pizza]";"order a pizza";"Order a pizza"
9444;takeaway;order;"who delivers near here";"who delivers near here";"who delivers near here"
12068;takeaway;order;"what places can i order [order_type : takeout] from near by";"what places can i order takeout from near by";"what places can I order takeout from near by"
4734;takeaway;order;"give me options for [food_type : indian] [order_type : carryout] under dollars";"give me options for indian carryout under dollars";"Give me options for Indian carryout under $30."
12344;takeaway;order;"i want to order some [order_type : takeaway] food";"i want to order some takeaway food";"I want to order some takeaway food"
15725;takeaway;order;"i want to order some [food_type : chinese] food [timeofday : tonight] what's delivering to me";"i want to order some chinese food tonight what's delivering to me";"I want to order some chinese food tonight what's delivering to me?"
14647;takeaway;order;"call [business_name : china wok]";"call china wok";"Call China Wok."
27016;takeaway;order;"hey order two [food_type : wings with french fries] from the [business_name : chinese food store]";"hey order two wings with french fries from the chinese food store";"Hey Olly, order two wings with french fries from the Chinese food store."
13606;takeaway;order;"i am so hungry and tired and i think i might order some food now";"i am so hungry and tired and i think i might order some food now";"I am so hungry and tired and I think I might order some food now."
22126;takeaway;order;"order a large [food_type : plain pizza] from [business_name : mimo's] for me";"order a large plain pizza from mimo's for me";"Order a large plain pizza from Mimo's for me."
6013;takeaway;order;"order a [food_type : pizza] with [ingredient : sausage] from [business_name : domino's]";"order a pizza with sausage from domino's";"Order a pizza with sausage from Domino's"
16859;takeaway;order;"please order me [food_type : lo mein and egg rolls] from [business_name : panda express] now";"please order me lo mein and egg rolls from panda express now";"please order me lo mein and egg rolls from panda express now"
12785;takeaway;order;"call and order [food_type : pizza] for [order_type : delivery]";"call and order pizza for delivery";"Call and order pizza for delivery"
7190;takeaway;order;"checkout [business_name : subway] food centre near me and order [food_type : tandoori roti]";"checkout subway food centre near me and order tandoori roti";"Checkout subway food centre near me and order Tandoori Roti"
11417;takeaway;order;"please order take from [business_name : jason's deli]";"please order take from jason's deli";"PDA please order take from jason's deli"
4733;takeaway;order;"can you direct me to the menu for the highest rated [food_type : chinese] [order_type : carryout] near me";"can you direct me to the menu for the highest rated chinese carryout near me";"Can you direct me to the menu for the highest-rated Chinese carryout near me?"
25987;takeaway;order;"place an order for a [food_type : pepperoni pizza] at [business_name : papa johns]";"place an order for a pepperoni pizza at papa johns";"Place an order for a pepperoni pizza at Papa Johns."
12274;takeaway;order;"when i get home can you please order a [food_type : pizza]";"when i get home can you please order a pizza";"When I get home, can you please order a pizza?"
14407;takeaway;order;"i want to order [food_type : chinese] [order_type : takeout]";"i want to order chinese takeout";"I want to order Chinese takeout."
13238;takeaway;order;"get me [order_type : takeaway] food";"get me takeaway food";"get me takeaway food"
4374;takeaway;order;"order [food_type : spaghetti] from [business_name : spaghetti warehouse] to [order_type : bring home]";"order spaghetti from spaghetti warehouse to bring home";"Order spaghetti from Spaghetti Warehouse to bring home."
13239;takeaway;order;"[business_name : macdonald shops]";"macdonald shops";"macdonald shops"
22127;takeaway;order;"place an order for a [food_type : combo platter] from [business_name : china buffet]";"place an order for a combo platter from china buffet";"Place an order for a combo platter from China Buffet."
1346;takeaway;order;"can i order [order_type : takeaway] from [food_type : spanish] place";"can i order takeaway from spanish place";"Can I order takeaway from Spanish place?"
10707;takeaway;order;"confirm the order and send me the confirmation";"confirm the order and send me the confirmation";"confirm the order and send me the confirmation"
4732;takeaway;order;"order me a large [food_type : ham and olive pizza] from [business_name : dominos]";"order me a large ham and olive pizza from dominos";"Order me a large ham and olive pizza from Dominos."
27368;takeaway;order;"please order my favorite dish from my favorite [business_type : restaurant]";"please order my favorite dish from my favorite restaurant";"PDA please order my favorite dish from my favorite restaurant"
9694;takeaway;order;"i want to order a [food_type : pizza] from [business_name : michael's pizza]";"i want to order a pizza from michael's pizza";"i want to order a pizza from Michael'S PIZZA"
11906;takeaway;order;"i want to eat two [food_type : pita gyros] please and some [drink_type : diet coke]";"i want to eat two pita gyros please and some diet coke";"I want to eat two pita gyros please! And some Diet Coke!"
7694;takeaway;order;"what are the offers in [order_type : uber eats]";"what are the offers in uber eats";"What are the offers in Uber eats?"
6759;takeaway;order;"hi i want to order fried chick with white sauce";"hi i want to order fried chick with white sauce";"Hi, I want to order fried chick with white sauce"
15157;takeaway;order;"order [food_type : pizza] from [business_name : domino's]";"order pizza from domino's";"Order pizza from Domino's"
27017;takeaway;order;"hey order a [food_type : side of hot wings] with my previous order";"hey order a side of hot wings with my previous order";"Hey Olly, order a side of hot wings with my previous order."
25143;takeaway;order;"put an order in for two [food_type : pizzas] from [business_name : dominoes]";"put an order in for two pizzas from dominoes";"alexa put an order in for 2 pizzas from dominoes"
22650;takeaway;order;"order [order_type : takeout] from [food_type : pizza] [business_type : restaurant]";"order takeout from pizza restaurant";"Order takeout from pizza restaurant."
10726;takeaway;order;"order [food_type : chinese] from [business_name : china spring wonton soup] and a small [food_type : beef and broccoli]";"order chinese from china spring wonton soup and a small beef and broccoli";"Order Chinese from China Spring - wonton soup and a small beef and broccoli."
13237;takeaway;order;"near [business_name : pizza shops]";"near pizza shops";"near pizza shops"
11827;takeaway;order;"i am really craving for [food_type : chinese] food right now please let me order take out";"i am really craving for chinese food right now please let me order take out";"I am really craving for chinese food right now. Please let me order take out."
5646;takeaway;order;"places to order [order_type : takeaway] food";"places to order takeaway food";"Places to order takeaway food"
11885;takeaway;order;"order me [food_type : postmates] of [business_name : mcdonald]";"order me postmates of mcdonald";"order me postmates of mcdonald"
17847;takeaway;order;"can you order me [order_type : takeout]";"can you order me takeout";"Can you order me takeout?"
4103;takeaway;order;"call the nearest [food_type : thai] [business_type : restaurant] with [order_type : delivery]";"call the nearest thai restaurant with delivery";"Call the nearest thai restaurant with delivery"
8510;takeaway;order;"pull up [business_name : peking garden] online";"pull up peking garden online";"Pull up Peking Garden online"
25141;takeaway;order;"order two [food_type : pizzas] from [business_name : dominoes]";"order two pizzas from dominoes";"alexa order 2 pizzas from dominoes"
3541;takeaway;order;"order takeout [food_type : pizza] from [business_name : domino's] for [time : seven pm]";"order takeout pizza from domino's for seven pm";"order takeout pizza from domino's for 7 p.m."
3630;takeaway;order;"[app_name : grubhub] order";"grubhub order";"Grubhub order"
25197;takeaway;order;"i need to order some food from [business_name : papa john's]";"i need to order some food from papa john's";"I need to order some food from Papa John's."
628;takeaway;order;"can i order [order_type : takeaway] [meal_type : dinner] from [business_name : byron's]";"can i order takeaway dinner from byron's";"can I order takeaway dinner from byron's?"
9955;takeaway;order;"order [order_type : takeout]";"order takeout";"Order takeout"
12786;takeaway;order;"get me some food";"get me some food";"Get me some food!"
17699;takeaway;order;"order a twelve piece [food_type : honey mustard wing combo] with seasonimg altnon the fries and a [drink_type : sprite] as the drink";"order a twelve piece honey mustard wing combo with seasonimg altnon the fries and a sprite as the drink";"Order a 12 piece honey mustard wing combo with seasonimg altnon the fries and a sprite as the drink."
18039;takeaway;order;"is is [business_name : taco o'clock] yet";"is is taco o'clock yet";"Is is taco-o'clock yet?"
17845;takeaway;order;"i would like to order some [order_type : takeout]";"i would like to order some takeout";"I would like to order some takout"
3543;takeaway;order;"schedule [food_type : pizza] takeout for [time : seven pm]";"schedule pizza takeout for seven pm";"schedule pizza takeout for 7 p.m."
1919;takeaway;order;"i would like to have a [food_type : sushi] can you order me a [meal_type : lunch]";"i would like to have a sushi can you order me a lunch";"I would like to have a sushi, can you order me a lunch?"
9442;takeaway;order;"i want to order some [food_type : pizza]";"i want to order some pizza";"i want to order som pizza"
23207;takeaway;order;"find [business_type : hotel] order food name";"find hotel order food name";"find hotel order food name"
4104;takeaway;order;"what is the best [food_type : pizza] near me that [order_type : delivers]";"what is the best pizza near me that delivers";"What is the best pizza near me that delivers"
16858;takeaway;order;"please order me [food_type : pizza and wings] from [business_name : papa johns] now";"please order me pizza and wings from papa johns now";"Please order me pizza and wings from papa johns now"
11907;takeaway;order;"i need two [food_type : pizzas stat]";"i need two pizzas stat";"I need two pizzas STAT!"
7227;takeaway;order;"find and order [food_type : rasgulla] of [business_name : janta sweet home pvt ltd]";"find and order rasgulla of janta sweet home pvt ltd";"Find and Order rasgulla of janta sweet home pvt Ltd"
10619;takeaway;order;"call the closest [food_type : mexican] [business_type : restaurant]";"call the closest mexican restaurant";"Call the closest Mexican restaurant."
11905;takeaway;order;"it's time for [food_type : junk food]";"it's time for junk food";"It's time for junk food!"
7189;takeaway;order;"checkout [business_name : domino] centre near me and order [food_type : cheese pizza]";"checkout domino centre near me and order cheese pizza";"Checkout domino centre near me and order Chese pizza"
11336;takeaway;order;"get large [food_type : pizza with pepperoni]";"get large pizza with pepperoni";"get large pizza with pepperoni"
9119;takeaway;order;"order the best priced general [food_type : tofu] in [business_name : nyack]";"order the best priced general tofu in nyack";"Order the best priced General Tofu in Nyack"
14428;takeaway;order;"order me [food_type : chinese] food";"order me chinese food";"order me chinese food"
4644;takeaway;order;"order a meal from a nice [business_type : restaurant]";"order a meal from a nice restaurant";"Order a meal from a nice restaurant"
23419;takeaway;order;"open [app_name : grubhub]";"open grubhub";"open grubhub"
17698;takeaway;order;"order a medium [food_type : pizza] with [food_type : pepperoni and bacon] on its";"order a medium pizza with pepperoni and bacon on its";"Order a medium pizza with pepperoni and bacon on its"
10727;takeaway;order;"order two medium [food_type : cheese] and one medium [food_type : pepperoni pizza] from [business_name : dominoes]";"order two medium cheese and one medium pepperoni pizza from dominoes";"Order two medium cheese and one medium pepperoni pizza from Dominoes."
10545;takeaway;order;"show me nearby [order_type : takeout] [business_type : restaurants]";"show me nearby takeout restaurants";"Show me nearby takeout restuarants"
12067;takeaway;order;"please order me some [order_type : takeout]";"please order me some takeout";"please order me some takeout"
11828;takeaway;order;"can you please order me some [business_name : mcdonalds]";"can you please order me some mcdonalds";"Can you please order me some Mcdonalds?"
24737;takeaway;order;"tell [business_name : the golden fork] that i want their [food_type : fish risotto] [order_type : delivered]";"tell the golden fork that i want their fish risotto delivered";"Tell the Golden Fork that I want their fish risotto delivered"
626;takeaway;order;"could you order [food_type : sushi] for [timeofday : tonight] [meal_type : dinner]";"could you order sushi for tonight dinner";"Could you order sushi for tonight dinner?"
9695;takeaway;order;"call [business_name : china king] [food_type : chinese] [business_type : restaurant]";"call china king chinese restaurant";"CALL CHINA KING CHINESE RESTAURANT"
12345;takeaway;order;"i'm hungry show me some [order_type : takeaway] food";"i'm hungry show me some takeaway food";"I'm hungry show me some takeaway food"
9763;takeaway;order;"i feel like having [food_type : soup] for [meal_type : lunch] order from [business_name : wangs kitchen] [business_type : restaurant] a chicken manchow soup";"i feel like having soup for lunch order from wangs kitchen restaurant a chicken manchow soup";"I feel like having soup for lunch. Order from Wangs Kitchen restaurant, a chicken manchow soup."
11418;takeaway;order;"yo order take out from [business_name : jason's deli] on [business_name : sixth ave]";"yo order take out from jason's deli on sixth ave";"Yo PDA  order take out from Jason's Deli on 6th ave"
716;takeaway;order;"order a [order_type : takeaway]";"order a takeaway";"Order a takeaway"
19415;takeaway;order;"call [business_name : pf chang's] to order me [food_type : egg foo young]";"call pf chang's to order me egg foo young";"Call PF Chang's to order me Egg Foo Young."
25860;takeaway;order;"any [food_type : fast food] meal offers";"any fast food meal offers";"Any fast food meal offers"
10543;takeaway;order;"order [business_name : mcdonalds]";"order mcdonalds";"order mcdonalds"
9098;takeaway;order;"can i order [order_type : take out] from [business_name : licari's]";"can i order take out from licari's";"Can I order take out from Licari's ?"
25988;takeaway;order;"have [business_name : pho] send three [food_type : egg rolls]";"have pho send three egg rolls";"Have Pho #1 send 3 egg rolls."
17988;takeaway;order;"contact [business_name : pizza hut] and order a large [food_type : pizza with ham and mushrooms]";"contact pizza hut and order a large pizza with ham and mushrooms";"Contact Pizza Hut and order a large pizza with ham and mushrooms."
2950;takeaway;order;"i want two [food_type : burgers] and one [food_type : coke] order it fast";"i want two burgers and one coke order it fast";"I want 2 burgers and one coke, order it fast."
9118;takeaway;order;"order the usual from [business_name : turiellos pizza]";"order the usual from turiellos pizza";"Order the usual from Turiellos Pizza"
625;takeaway;order;"hey i'd like you to order [food_type : burger]";"hey i'd like you to order burger";"Hey, I'd like you to order burger"
5645;takeaway;order;"order some [order_type : takeaway] food";"order some takeaway food";"Order some takeaway food"
23208;takeaway;order;"find food and order";"find food and order";"find food and order"
9382;takeaway;order;"[food_type : noodles] one pack make it as [order_type : takeaway]";"noodles one pack make it as takeaway";"Noodles 1 pack, Make it as takeaway"
715;takeaway;order;"order me a [food_type : byron] from [business_name : deliveroo]";"order me a byron from deliveroo";"Order me a Byron from Deliveroo"
