answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
17069;weather;query;"is it [weather_descriptor : snowing] in [place_name : seattle]";"is it snowing in seattle";"Is it snowing in Seattle?"
1301;weather;query;"is it [weather_descriptor : raining] now";"is it raining now";"Is it raining now?"
24906;weather;query;"am i going to need a [weather_descriptor : jacket] [date : tomorrow]";"am i going to need a jacket tomorrow";"Ok Google, Am I going to need a jacket [date : tomorrow]"
4840;weather;query;"how is the weather likely to be [date : this week]";"how is the weather likely to be this week";"How is the weather likely to be this week?"
2108;weather;query;"is it [weather_descriptor : sunny] in [place_name : gonbad] now";"is it sunny in gonbad now";"is it {raining, sunny, etc. condition here} in {location} /here/ now?"
19399;weather;query;"what is the weather in [place_name : utah]";"what is the weather in utah";"what is the weather in utah"
13160;weather;query;"what's the weather in [place_name : toronto] [date : today]";"what's the weather in toronto today";"What's the weather in Toronto today"
25094;weather;query;"[place_name : home town] weather";"home town weather";"home town weather"
24383;weather;query;"shall i change my car tyres to [weather_descriptor : snow tyres] soon";"shall i change my car tyres to snow tyres soon";"shall i change my car tyres to snow tyres soon?"
9340;weather;query;"what is the forecast";"what is the forecast";"what is the forecast?"
17641;weather;query;"what is the weather like outside";"what is the weather like outside";"Olly what is the weather like outside"
3709;weather;query;"what will the weather be for the [date : next week]";"what will the weather be for the next week";"What will the weather be for the next week?"
8360;weather;query;"what a [weather_descriptor : sunny] day";"what a sunny day";"what a sunny day."
14452;weather;query;"how is the weather down in [place_name : orange tx]";"how is the weather down in orange tx";"How is the weather down in Orange, Tx?"
22672;weather;query;"should i take an [weather_descriptor : umbrella] [date : today]";"should i take an umbrella today";"Should I take an umberlla today?"
3483;weather;query;"what is the current [weather_descriptor : temperature] outside";"what is the current temperature outside";"What is the current temperature and humidity outside"
17542;weather;query;"will it be [weather_descriptor : raining] on [date : thursday]";"will it be raining on thursday";"Will it be raining on Thursday?"
18381;weather;query;"is it going to be [weather_descriptor : nice] [date : tomorrow]";"is it going to be nice tomorrow";"Is it going to be nice tomorrow?"
25724;weather;query;"i am need my [weather_descriptor : hat] [date : today]";"i am need my hat today";"I AM NEED MY HAP TODAY"
12510;weather;query;"what is the forecast for the [date : week]";"what is the forecast for the week";"What is the forecast for the week"
14604;weather;query;"whats the weather like";"whats the weather like";"whats the weather like"
27021;weather;query;"weather report of the [time : week]";"weather report of the week";"weather report of the week"
12647;weather;query;"is it going to [weather_descriptor : snow]";"is it going to snow";"Is it going to snow?"
23932;weather;query;"what are the [weather_descriptor : estimated temperatures] [timeofday : this afternoon]";"what are the estimated temperatures this afternoon";"what are the estimated temperatures this afternoon"
5171;weather;query;"how's weather [date : today]";"how's weather today";"how's weather today?"
26615;weather;query;"do i need to wear a [weather_descriptor : coat] [date : today]";"do i need to wear a coat today";"do I need to wear a coat today?"
25311;weather;query;"whats the [weather_descriptor : average temperature] in [place_name : mangalore] for [date : this week]";"whats the average temperature in mangalore for this week";"Whats the average temperature in Mangalore for this week"
25361;weather;query;"is [place_name : mysore] going to be [weather_descriptor : very hot and humid] [date : today] whats the weather status";"is mysore going to be very hot and humid today whats the weather status";"Is Mysore going to be very hot and humid today, whats the weather status"
17766;weather;query;"show me [date : this week's] forecast";"show me this week's forecast";"show me this week's forecast"
20909;weather;query;"do i need to carry [weather_descriptor : umbrella] for [timeofday : evening]";"do i need to carry umbrella for evening";"do i need to carry umbrella for evening"
10899;weather;query;"is it colder than [date : yesterday]";"is it colder than yesterday";"Is it colder than yesterday?"
24586;weather;query;"weather like";"weather like";"weather like"
15983;weather;query;"will there be [weather_descriptor : snow] [date : this week]";"will there be snow this week";"Will there be snow this week?"
17482;weather;query;"will i be able to get away with [weather_descriptor : shorts] [date : today]";"will i be able to get away with shorts today";"Will I be able to get away with shorts today?"
2748;weather;query;"is there any chances of [weather_descriptor : rain] [date : this week]";"is there any chances of rain this week";"Is there any chances of rain this week."
25369;weather;query;"do i need [weather_descriptor : boots] [date : today]";"do i need boots today";"do i need boots today"
9063;weather;query;"has the weather changed for [date : wednesday] at all";"has the weather changed for wednesday at all";"Has the weather changed for Wednesday at all?"
18955;weather;query;"what's the current [weather_descriptor : temperature] outside";"what's the current temperature outside";"what's the current temperature outside"
25093;weather;query;"weather in [place_name : home town]";"weather in home town";"weather in home town"
5263;weather;query;"what will the weather be like [date : this week]";"what will the weather be like this week";"What will the weather be like this week?"
20203;weather;query;"what is the weather for [date : this week]";"what is the weather for this week";"What is the weather for this week?"
10472;weather;query;"current weather forecast";"current weather forecast";"Current weather forecast?"
13162;weather;query;"what is [date : today's] weather forecast";"what is today's weather forecast";"What is today's weather forecast?"
11392;weather;query;"how is weather on such and such day";"how is weather on such and such day";"How is weather on such and such day."
22381;weather;query;"am i going to [weather_descriptor : swim or work] [date : today]";"am i going to swim or work today";"Am I going to swim to work today?"
4679;weather;query;"what is the weather update for [date : tuesday]";"what is the weather update for tuesday";"what is the weather update for tuesday"
26902;weather;query;"is it going to be [weather_descriptor : cloudy] in [place_name : london] during the [date : weekend]";"is it going to be cloudy in london during the weekend";"is it going to be cloudy in London during the weekend?"
18697;weather;query;"is it going to [weather_descriptor : rain] on [date : monday]";"is it going to rain on monday";"Is it going to rain on Monday?"
22428;weather;query;"do i need to take an [weather_descriptor : umbrella] [date : today]";"do i need to take an umbrella today";"Do I need to take an umbrella today?"
13346;weather;query;"will it be [weather_descriptor : nice] at the [place_name : beach] on [date : friday]";"will it be nice at the beach on friday";"Will it be nice at the beach on friday?"
20359;weather;query;"what was the weather for the [time : week]";"what was the weather for the week";"What was the weather for the week"
20207;weather;query;"whats the weather now";"whats the weather now";"Whats the weather now?"
10094;weather;query;"tell me the weather for [date : this week]";"tell me the weather for this week";"PDA, tell me the weather for this week."
18426;weather;query;"please show me the local weather";"please show me the local weather";"Please show me the local weather"
3349;weather;query;"how was the weather [date : this week]";"how was the weather this week";"how was the weather this week"
25335;weather;query;"is there any [weather_descriptor : rains] predicted for [place_name : bangalore] [date : today]";"is there any rains predicted for bangalore today";"Is there any rains predicted for Bangalore today"
27204;weather;query;"tell me about the current weather";"tell me about the current weather";"Tell me about the current weather"
5819;weather;query;"tell me the [weather_descriptor : temperature] in [place_name : pheonix]";"tell me the temperature in pheonix";"tell me the temp in pheonix PDA."
4884;weather;query;"i want the complete weather details of [date : seventh march]";"i want the complete weather details of seventh march";"I want the complete weather details of 7th March"
20202;weather;query;"how [weather_descriptor : cold] is [date : today]";"how cold is today";"How cold is today?"
18303;weather;query;"do i need a [weather_descriptor : light or heavy jacket] [date : today]";"do i need a light or heavy jacket today";"Do I need a light or heavy jacket today?"
23863;weather;query;"should i take my [weather_descriptor : raincoat] with me now";"should i take my raincoat with me now";"Should i take my raincoat with me now"
10898;weather;query;"should i bring an umbrella [date : today]";"should i bring an umbrella today";"Should I bring an umbrella today?"
7187;weather;query;"please confirm the weather for the [date : thirteenth] of [date : this month]";"please confirm the weather for the thirteenth of this month";"PDA please confirm the weather for the 13th of this month."
7179;weather;query;"what will be the highest [weather_descriptor : temperature] in [date : coming week]";"what will be the highest temperature in coming week";"whai will be the highest temperature in coming week"
14674;weather;query;"what will the weather be like in [place_name : austin] on [date : march sixteenth]";"what will the weather be like in austin on march sixteenth";"What will the weather be like in Austin on March 16th"
