answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
198;general;commandstop;"olly please shut off.";"olly please shut off.";"olly please shut off."
46;general;commandstop;"olly stop please.";"olly stop please.";"olly stop please."
40;general;commandstop;"olly just stop please.";"olly just stop please.";"olly just stop please."
93;general;commandstop;"please could you shut off.";"please could you shut off.";"please could you shut off."
104;general;commandstop;"please will you shut down.";"please will you shut down.";"please will you shut down."
184;general;commandstop;"would you shut up.";"would you shut up.";"would you shut up."
96;general;commandstop;"olly i like you cancel it.";"olly i like you cancel it.";"olly i like you cancel it."
41;general;commandstop;"that's enough, just cancel.";"that's enough, just cancel.";"that's enough, just cancel."
289;general;commandstop;"please would you just cancel it.";"please would you just cancel it.";"please would you just cancel it."
205;general;commandstop;"olly please can you shut off.";"olly please can you shut off.";"olly please can you shut off."
126;general;commandstop;"i'd like you cancel it.";"i'd like you cancel it.";"i'd like you cancel it."
118;general;commandstop;"will you please shut up.";"will you please shut up.";"will you please shut up."
115;general;commandstop;"olly can you cancel please.";"olly can you cancel please.";"olly can you cancel please."
273;general;commandstop;"olly that is all, just cancel.";"olly that is all, just cancel.";"olly that is all, just cancel."
162;general;commandstop;"i like you stop it.";"i like you stop it.";"i like you stop it."
147;general;commandstop;"olly i want you just stop it.";"olly i want you just stop it.";"olly i want you just stop it."
252;general;commandstop;"please shut down.";"please shut down.";"please shut down."
181;general;commandstop;"would you stop it.";"would you stop it.";"would you stop it."
206;general;commandstop;"olly will you shut down please.";"olly will you shut down please.";"olly will you shut down please."
25;general;commandstop;"i would like you stop.";"i would like you stop.";"i would like you stop."
311;general;commandstop;"olly i like you cancel.";"olly i like you cancel.";"olly i like you cancel."
226;general;commandstop;"please just cancel.";"please just cancel.";"please just cancel."
193;general;commandstop;"would you stop.";"would you stop.";"would you stop."
36;general;commandstop;"olly will you cancel it.";"olly will you cancel it.";"olly will you cancel it."
2;general;commandstop;"olly please would you shut off.";"olly please would you shut off.";"olly please would you shut off."
179;general;commandstop;"olly could you shut up please.";"olly could you shut up please.";"olly could you shut up please."
293;general;commandstop;"that's enough, stop.";"that's enough, stop.";"that's enough, stop."
251;general;commandstop;"olly would you shut up please.";"olly would you shut up please.";"olly would you shut up please."
140;general;commandstop;"that is enough, stop it.";"that is enough, stop it.";"that is enough, stop it."
102;general;commandstop;"olly i like you just cancel.";"olly i like you just cancel.";"olly i like you just cancel."
191;general;commandstop;"please would you cancel it.";"please would you cancel it.";"please would you cancel it."
19;general;commandstop;"just cancel.";"just cancel.";"just cancel."
20;general;commandstop;"please cancel.";"please cancel.";"please cancel."
73;general;commandstop;"that's enough, just cancel it.";"that's enough, just cancel it.";"that's enough, just cancel it."
314;general;commandstop;"olly that is enough, just cancel.";"olly that is enough, just cancel.";"olly that is enough, just cancel."
51;general;commandstop;"that's all, just cancel it.";"that's all, just cancel it.";"that's all, just cancel it."
299;general;commandstop;"olly please would you shut down.";"olly please would you shut down.";"olly please would you shut down."
214;general;commandstop;"could you please shut down.";"could you please shut down.";"could you please shut down."
54;general;commandstop;"would you stop please.";"would you stop please.";"would you stop please."
285;general;commandstop;"i like you just cancel it.";"i like you just cancel it.";"i like you just cancel it."
281;general;commandstop;"olly talk to you later on.";"olly talk to you later on.";"olly talk to you later on."
220;general;commandstop;"that would be all.";"that would be all.";"that would be all."
182;general;commandstop;"olly could you shut down.";"olly could you shut down.";"olly could you shut down."
26;general;commandstop;"olly will you shut down.";"olly will you shut down.";"olly will you shut down."
144;general;commandstop;"can you shut off please.";"can you shut off please.";"can you shut off please."
143;general;commandstop;"that's enough, just stop it.";"that's enough, just stop it.";"that's enough, just stop it."
37;general;commandstop;"that's all, just stop.";"that's all, just stop.";"that's all, just stop."
183;general;commandstop;"olly will you please shut off.";"olly will you please shut off.";"olly will you please shut off."
88;general;commandstop;"olly that is enough, cancel it.";"olly that is enough, cancel it.";"olly that is enough, cancel it."
13;general;commandstop;"i will talk to you later.";"i will talk to you later.";"i will talk to you later."
108;general;commandstop;"would you shut up please.";"would you shut up please.";"would you shut up please."
257;general;commandstop;"could you please shut up.";"could you please shut up.";"could you please shut up."
15;general;commandstop;"olly can you please shut up.";"olly can you please shut up.";"olly can you please shut up."
91;general;commandstop;"can you shut up please.";"can you shut up please.";"can you shut up please."
154;general;commandstop;"that's all, stop.";"that's all, stop.";"that's all, stop."
288;general;commandstop;"talk to you later.";"talk to you later.";"talk to you later."
320;general;commandstop;"shut up.";"shut up.";"shut up."
292;general;commandstop;"olly will you stop please.";"olly will you stop please.";"olly will you stop please."
287;general;commandstop;"olly that's enough, stop it.";"olly that's enough, stop it.";"olly that's enough, stop it."
308;general;commandstop;"can you just stop it please.";"can you just stop it please.";"can you just stop it please."
78;general;commandstop;"olly can you shut off.";"olly can you shut off.";"olly can you shut off."
5;general;commandstop;"can you please shut down.";"can you please shut down.";"can you please shut down."
8;general;commandstop;"olly that's all, just stop.";"olly that's all, just stop.";"olly that's all, just stop."
121;general;commandstop;"olly could you just cancel please.";"olly could you just cancel please.";"olly could you just cancel please."
89;general;commandstop;"olly would you shut up.";"olly would you shut up.";"olly would you shut up."
164;general;commandstop;"olly please stop.";"olly please stop.";"olly please stop."
71;general;commandstop;"olly would you shut off please.";"olly would you shut off please.";"olly would you shut off please."
247;general;commandstop;"just stop please.";"just stop please.";"just stop please."
145;general;commandstop;"please will you just cancel.";"please will you just cancel.";"please will you just cancel."
55;general;commandstop;"just cancel please.";"just cancel please.";"just cancel please."
232;general;commandstop;"olly that will be all.";"olly that will be all.";"olly that will be all."
192;general;commandstop;"could you stop please.";"could you stop please.";"could you stop please."
248;general;commandstop;"olly please can you just stop it.";"olly please can you just stop it.";"olly please can you just stop it."
249;general;commandstop;"olly i would like you stop.";"olly i would like you stop.";"olly i would like you stop."
81;general;commandstop;"would you shut off please.";"would you shut off please.";"would you shut off please."
176;general;commandstop;"could you shut down.";"could you shut down.";"could you shut down."
64;general;commandstop;"i want you cancel.";"i want you cancel.";"i want you cancel."
270;general;commandstop;"that is all, just cancel.";"that is all, just cancel.";"that is all, just cancel."
201;general;commandstop;"olly please would you just stop it.";"olly please would you just stop it.";"olly please would you just stop it."
150;general;commandstop;"olly will you please shut down.";"olly will you please shut down.";"olly will you please shut down."
6;general;commandstop;"olly that's enough, cancel.";"olly that's enough, cancel.";"olly that's enough, cancel."
267;general;commandstop;"could you just cancel.";"could you just cancel.";"could you just cancel."
233;general;commandstop;"olly could you please shut off.";"olly could you please shut off.";"olly could you please shut off."
80;general;commandstop;"olly please could you just cancel.";"olly please could you just cancel.";"olly please could you just cancel."
72;general;commandstop;"olly can you shut up.";"olly can you shut up.";"olly can you shut up."
241;general;commandstop;"will you shut up.";"will you shut up.";"will you shut up."
177;general;commandstop;"please can you shut off.";"please can you shut off.";"please can you shut off."
87;general;commandstop;"olly i would like you just cancel it.";"olly i would like you just cancel it.";"olly i would like you just cancel it."
10;general;commandstop;"olly that's enough, stop.";"olly that's enough, stop.";"olly that's enough, stop."
149;general;commandstop;"i would talk to you later on.";"i would talk to you later on.";"i would talk to you later on."
123;general;commandstop;"i like you just cancel.";"i like you just cancel.";"i like you just cancel."
100;general;commandstop;"olly will you shut off.";"olly will you shut off.";"olly will you shut off."
165;general;commandstop;"please can you cancel it.";"please can you cancel it.";"please can you cancel it."
235;general;commandstop;"olly that is enough, stop it.";"olly that is enough, stop it.";"olly that is enough, stop it."
69;general;commandstop;"would you please shut up.";"would you please shut up.";"would you please shut up."
110;general;commandstop;"olly can you please shut down.";"olly can you please shut down.";"olly can you please shut down."
131;general;commandstop;"olly that is enough.";"olly that is enough.";"olly that is enough."
35;general;commandstop;"olly i'd like you just cancel it.";"olly i'd like you just cancel it.";"olly i'd like you just cancel it."
74;general;commandstop;"would you just cancel it please.";"would you just cancel it please.";"would you just cancel it please."
166;general;commandstop;"would you please shut down.";"would you please shut down.";"would you please shut down."
276;general;commandstop;"that is all, stop it.";"that is all, stop it.";"that is all, stop it."
111;general;commandstop;"olly would you please shut off.";"olly would you please shut off.";"olly would you please shut off."
212;general;commandstop;"i would like you just cancel.";"i would like you just cancel.";"i would like you just cancel."
21;general;commandstop;"olly i will talk to you later.";"olly i will talk to you later.";"olly i will talk to you later."
97;general;commandstop;"please would you shut up.";"please would you shut up.";"please would you shut up."
180;general;commandstop;"olly shut up.";"olly shut up.";"olly shut up."
316;general;commandstop;"can you just cancel please.";"can you just cancel please.";"can you just cancel please."
236;general;commandstop;"olly please could you shut up.";"olly please could you shut up.";"olly please could you shut up."
215;general;commandstop;"please shut off.";"please shut off.";"please shut off."
84;general;commandstop;"could you just cancel it please.";"could you just cancel it please.";"could you just cancel it please."
228;general;commandstop;"olly can you please shut off.";"olly can you please shut off.";"olly can you please shut off."
158;general;commandstop;"olly please could you shut down.";"olly please could you shut down.";"olly please could you shut down."
237;general;commandstop;"olly please just stop.";"olly please just stop.";"olly please just stop."
277;general;commandstop;"olly would you shut off.";"olly would you shut off.";"olly would you shut off."
302;general;commandstop;"olly that's all.";"olly that's all.";"olly that's all."
49;general;commandstop;"olly i want you cancel it.";"olly i want you cancel it.";"olly i want you cancel it."
83;general;commandstop;"can you shut up.";"can you shut up.";"can you shut up."
219;general;commandstop;"olly can you shut up please.";"olly can you shut up please.";"olly can you shut up please."
229;general;commandstop;"that is enough, just cancel it.";"that is enough, just cancel it.";"that is enough, just cancel it."
261;general;commandstop;"would you shut off.";"would you shut off.";"would you shut off."
75;general;commandstop;"olly just stop.";"olly just stop.";"olly just stop."
186;general;commandstop;"olly could you shut off.";"olly could you shut off.";"olly could you shut off."
197;general;commandstop;"olly i want you stop.";"olly i want you stop.";"olly i want you stop."
