answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
677;general;praise;"it was good job, i appreciate it, olly.";"it was good job, i appreciate it, olly.";"it was good job, i appreciate it, olly."
363;general;praise;"appreciated, olly.";"appreciated, olly.";"appreciated, olly."
774;general;praise;"ah it's awesome, olly.";"ah it's awesome, olly.";"ah it's awesome, olly."
256;general;praise;"thanks for the response, olly.";"thanks for the response, olly.";"thanks for the response, olly."
299;general;praise;"that is helpful, thanks.";"that is helpful, thanks.";"that is helpful, thanks."
692;general;praise;"oh it's nice one.";"oh it's nice one.";"oh it's nice one."
343;general;praise;"you have done it right musch appreciated, olly.";"you have done it right musch appreciated, olly.";"you have done it right musch appreciated, olly."
443;general;praise;"it's perfect job, musch appreciated, olly.";"it's perfect job, musch appreciated, olly.";"it's perfect job, musch appreciated, olly."
17;general;praise;"you are star, thank you.";"you are star, thank you.";"you are star, thank you."
32;general;praise;"that's good one, olly.";"that's good one, olly.";"that's good one, olly."
98;general;praise;"you are smart.";"you are smart.";"you are smart."
370;general;praise;"it was good one, thank you very much.";"it was good one, thank you very much.";"it was good one, thank you very much."
186;general;praise;"that's useful, thank you so much, olly.";"that's useful, thank you so much, olly.";"that's useful, thank you so much, olly."
679;general;praise;"you are the best,.";"you are the best,.";"you are the best,."
212;general;praise;"oh it is nice one, olly.";"oh it is nice one, olly.";"oh it is nice one, olly."
588;general;praise;"that is cool, musch appreciated.";"that is cool, musch appreciated.";"that is cool, musch appreciated."
542;general;praise;"ah that is great one.";"ah that is great one.";"ah that is great one."
445;general;praise;"it's useful, thank you so much.";"it's useful, thank you so much.";"it's useful, thank you so much."
425;general;praise;"that's useful, thank you.";"that's useful, thank you.";"that's useful, thank you."
567;general;praise;"that's cool,.";"that's cool,.";"that's cool,."
76;general;praise;"you are my hero, appreciated.";"you are my hero, appreciated.";"you are my hero, appreciated."
483;general;praise;"you have done it right thanks, olly.";"you have done it right thanks, olly.";"you have done it right thanks, olly."
54;general;praise;"it's cool, thanks.";"it's cool, thanks.";"it's cool, thanks."
657;general;praise;"it was helpful, musch appreciated.";"it was helpful, musch appreciated.";"it was helpful, musch appreciated."
510;general;praise;"you've done that right thank you very much.";"you've done that right thank you very much.";"you've done that right thank you very much."
390;general;praise;"that's amazing work, i appreciate it.";"that's amazing work, i appreciate it.";"that's amazing work, i appreciate it."
271;general;praise;"i appreciate answers.";"i appreciate answers.";"i appreciate answers."
688;general;praise;"that's helpful, thank you very much.";"that's helpful, thank you very much.";"that's helpful, thank you very much."
486;general;praise;"that's amazing job, musch appreciated.";"that's amazing job, musch appreciated.";"that's amazing job, musch appreciated."
514;general;praise;"i appreciate it, that's great job.";"i appreciate it, that's great job.";"i appreciate it, that's great job."
103;general;praise;"you did great job, musch appreciated.";"you did great job, musch appreciated.";"you did great job, musch appreciated."
129;general;praise;"it's fantastic, thanks.";"it's fantastic, thanks.";"it's fantastic, thanks."
18;general;praise;"you are so helpful, thank you so much, olly.";"you are so helpful, thank you so much, olly.";"you are so helpful, thank you so much, olly."
20;general;praise;"you are the best, thank you so much, olly.";"you are the best, thank you so much, olly.";"you are the best, thank you so much, olly."
260;general;praise;"it's excellent, appreciated.";"it's excellent, appreciated.";"it's excellent, appreciated."
460;general;praise;"great job, you have done well.";"great job, you have done well.";"great job, you have done well."
399;general;praise;"you did nice job, appreciated, olly.";"you did nice job, appreciated, olly.";"you did nice job, appreciated, olly."
538;general;praise;"that's useful, thank you very much.";"that's useful, thank you very much.";"that's useful, thank you very much."
424;general;praise;"you have done it correctly musch appreciated, olly.";"you have done it correctly musch appreciated, olly.";"you have done it correctly musch appreciated, olly."
631;general;praise;"that's nice job, thank you so much.";"that's nice job, thank you so much.";"that's nice job, thank you so much."
93;general;praise;"you are awesome,.";"you are awesome,.";"you are awesome,."
649;general;praise;"awesome work, you did well.";"awesome work, you did well.";"awesome work, you did well."
81;general;praise;"you are so helpful, thank you so much.";"you are so helpful, thank you so much.";"you are so helpful, thank you so much."
204;general;praise;"excellent job, you have done well.";"excellent job, you have done well.";"excellent job, you have done well."
756;general;praise;"you are my hero,.";"you are my hero,.";"you are my hero,."
217;general;praise;"that's nice one, thanks.";"that's nice one, thanks.";"that's nice one, thanks."
344;general;praise;"you are helpful, musch appreciated.";"you are helpful, musch appreciated.";"you are helpful, musch appreciated."
313;general;praise;"that's helpful, i appreciate it.";"that's helpful, i appreciate it.";"that's helpful, i appreciate it."
200;general;praise;"oh that's good, olly.";"oh that's good, olly.";"oh that's good, olly."
570;general;praise;"that's cool,, olly.";"that's cool,, olly.";"that's cool,, olly."
210;general;praise;"ah that's awesome work.";"ah that's awesome work.";"ah that's awesome work."
444;general;praise;"it's fantastic, musch appreciated.";"it's fantastic, musch appreciated.";"it's fantastic, musch appreciated."
302;general;praise;"you helped a lot, musch appreciated, olly.";"you helped a lot, musch appreciated, olly.";"you helped a lot, musch appreciated, olly."
125;general;praise;"thanks for reminding me, olly.";"thanks for reminding me, olly.";"thanks for reminding me, olly."
171;general;praise;"well done, musch appreciated.";"well done, musch appreciated.";"well done, musch appreciated."
223;general;praise;"you are smart, olly.";"you are smart, olly.";"you are smart, olly."
161;general;praise;"you've done that right, olly.";"you've done that right, olly.";"you've done that right, olly."
448;general;praise;"it's useful, thank you.";"it's useful, thank you.";"it's useful, thank you."
353;general;praise;"it was cool, i appreciate it.";"it was cool, i appreciate it.";"it was cool, i appreciate it."
449;general;praise;"musch appreciated, that's good.";"musch appreciated, that's good.";"musch appreciated, that's good."
572;general;praise;"appreciated, that's nice.";"appreciated, that's nice.";"appreciated, that's nice."
391;general;praise;"wonderful work, you did well, olly.";"wonderful work, you did well, olly.";"wonderful work, you did well, olly."
19;general;praise;"you did awesome work,.";"you did awesome work,.";"you did awesome work,."
659;general;praise;"you've done it right thanks.";"you've done it right thanks.";"you've done it right thanks."
184;general;praise;"thanks for the helping, olly.";"thanks for the helping, olly.";"thanks for the helping, olly."
392;general;praise;"it's helpful, musch appreciated, olly.";"it's helpful, musch appreciated, olly.";"it's helpful, musch appreciated, olly."
231;general;praise;"perfect job, you have done well.";"perfect job, you have done well.";"perfect job, you have done well."
500;general;praise;"it was nice job, thank you so much.";"it was nice job, thank you so much.";"it was nice job, thank you so much."
440;general;praise;"you rock, i appreciate it.";"you rock, i appreciate it.";"you rock, i appreciate it."
375;general;praise;"you are star, musch appreciated, olly.";"you are star, musch appreciated, olly.";"you are star, musch appreciated, olly."
411;general;praise;"good work, you have done well, olly.";"good work, you have done well, olly.";"good work, you have done well, olly."
431;general;praise;"thanks for the answer.";"thanks for the answer.";"thanks for the answer."
744;general;praise;"that was cool,, olly.";"that was cool,, olly.";"that was cool,, olly."
301;general;praise;"you did nice job, thank you.";"you did nice job, thank you.";"you did nice job, thank you."
23;general;praise;"thank you so much, olly.";"thank you so much, olly.";"thank you so much, olly."
381;general;praise;"you are my hero, thank you, olly.";"you are my hero, thank you, olly.";"you are my hero, thank you, olly."
753;general;praise;"you are hero, thank you very much.";"you are hero, thank you very much.";"you are hero, thank you very much."
540;general;praise;"it's great one, i appreciate it.";"it's great one, i appreciate it.";"it's great one, i appreciate it."
762;general;praise;"you did awesome work, thank you so much.";"you did awesome work, thank you so much.";"you did awesome work, thank you so much."
175;general;praise;"you helped a lot,, olly.";"you helped a lot,, olly.";"you helped a lot,, olly."
262;general;praise;"that's useful, appreciated, olly.";"that's useful, appreciated, olly.";"that's useful, appreciated, olly."
150;general;praise;"you've done that right.";"you've done that right.";"you've done that right."
476;general;praise;"i appreciate it, it is great one, olly.";"i appreciate it, it is great one, olly.";"i appreciate it, it is great one, olly."
634;general;praise;"you've done it right appreciated.";"you've done it right appreciated.";"you've done it right appreciated."
272;general;praise;"you are hero,, olly.";"you are hero,, olly.";"you are hero,, olly."
367;general;praise;"it is useful, thank you so much.";"it is useful, thank you so much.";"it is useful, thank you so much."
208;general;praise;"it is useful, thank you.";"it is useful, thank you.";"it is useful, thank you."
420;general;praise;"you are star, thank you so much.";"you are star, thank you so much.";"you are star, thank you so much."
393;general;praise;"it was nice one, thank you very much.";"it was nice one, thank you very much.";"it was nice one, thank you very much."
245;general;praise;"it's amazing job, thank you very much, olly.";"it's amazing job, thank you very much, olly.";"it's amazing job, thank you very much, olly."
266;general;praise;"ah that was great work.";"ah that was great work.";"ah that was great work."
219;general;praise;"that was good one, thank you so much.";"that was good one, thank you so much.";"that was good one, thank you so much."
733;general;praise;"you are helpful, thanks.";"you are helpful, thanks.";"you are helpful, thanks."
452;general;praise;"oh it's great job.";"oh it's great job.";"oh it's great job."
501;general;praise;"that's good one.";"that's good one.";"that's good one."
180;general;praise;"ah it is excellent.";"ah it is excellent.";"ah it is excellent."
583;general;praise;"nice job, you have done well, olly.";"nice job, you have done well, olly.";"nice job, you have done well, olly."
496;general;praise;"well done, thank you so much.";"well done, thank you so much.";"well done, thank you so much."
357;general;praise;"it's good job, i appreciate it.";"it's good job, i appreciate it.";"it's good job, i appreciate it."
459;general;praise;"thanks, that's fantastic job, olly.";"thanks, that's fantastic job, olly.";"thanks, that's fantastic job, olly."
135;general;praise;"you've done that correctly thank you very much.";"you've done that correctly thank you very much.";"you've done that correctly thank you very much."
563;general;praise;"that's amazing, thanks, olly.";"that's amazing, thanks, olly.";"that's amazing, thanks, olly."
552;general;praise;"thank you very much for your answers.";"thank you very much for your answers.";"thank you very much for your answers."
729;general;praise;"you did good job, thanks.";"you did good job, thanks.";"you did good job, thanks."
495;general;praise;"you rock,.";"you rock,.";"you rock,."
229;general;praise;"that's useful, musch appreciated, olly.";"that's useful, musch appreciated, olly.";"that's useful, musch appreciated, olly."
