answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
8209;qa;maths;"what is the answer to four plus four";"what is the answer to four plus four";"What is the answer to 4+4?"
6185;qa;maths;"can you take five and divide it by three";"can you take five and divide it by three";"Can you take 5 and divide it by 3?"
8211;qa;maths;"is the answer of five plus two seven";"is the answer of five plus two seven";"Is the answer of 5+2, 7?"
9812;qa;maths;"how much is one hundred and thirty six plus three hundred and eighty seven";"how much is one hundred and thirty six plus three hundred and eighty seven";"How much is 136 plus 387?"
20013;qa;maths;"whats was the value of x if x plus two equals five";"whats was the value of x if x plus two equals five";"whats was the value of x if x+2 = 5"
11282;qa;maths;"what is the answer to two plus two";"what is the answer to two plus two";"What is the answer to 2 plus 2?"
11707;qa;maths;"answer the equation eight times seven";"answer the equation eight times seven";"Olly, answer the equation 8x7"
14931;qa;maths;"subtract sixty from two hundred and forty four";"subtract sixty from two hundred and forty four";"Subtract 60 from 244"
10327;qa;maths;"what's two plus two";"what's two plus two";"PDA: What's 2 plus 2"
24271;qa;maths;"add five plus eighteen minus four please";"add five plus eighteen minus four please";"Add five plus eighteen minus four please."
null;qa;maths;"what is ten times ten";"what is ten times ten";"null"
13296;qa;maths;"tell me what the product of eighteen and thirty one is";"tell me what the product of eighteen and thirty one is";"Tell me what the product of eighteen and thirty-one is."
20482;qa;maths;"what is twelve times eight";"what is twelve times eight";"What is twelve times eight?"
6522;qa;maths;"what does one plus";"what does one plus";"What does 1+1equal?"
2235;qa;maths;"what is the root of 16";"what is the root of 16";"what is the sum/total/square root/etc of ____ (and___)"
15904;qa;maths;"solve this equation one plus one";"solve this equation one plus one";"Solve this equation: 1+ 1."
25918;qa;maths;"what is the answer to two times three";"what is the answer to two times three";"What is the answer to 2 times 3?"
21448;qa;maths;"what's three plus three hundred and fifty five";"what's three plus three hundred and fifty five";"What's 3 plus 355?"
7946;qa;maths;"calculate two multiplied by two";"calculate two multiplied by two";"calculate two multiplied by two"
8210;qa;maths;"how do you solve three two";"how do you solve three two";"How do you solve 3-2?"
4881;qa;maths;"tell what is the value of sin thirty";"tell what is the value of sin thirty";"Tell what is the value of sin 30"
11708;qa;maths;"what's the sum of the two numbers four and six";"what's the sum of the two numbers four and six";"Olly, what's the sum of the two numbers 4 and 6"
750;qa;maths;"ten percentages of hundred";"ten percentages of hundred";"Ten percantages of hundred"
751;qa;maths;"convert ten miles to kilometers";"convert ten miles to kilometers";"Convert 10 miles to kilometers"
4208;qa;maths;"what is the square root of nine";"what is the square root of nine";"What is the square root of 9?"
21464;qa;maths;"how many pounds do sixty kg make";"how many pounds do sixty kg make";"How many pounds do 60 kg make?"
22229;qa;maths;"what is six minus four";"what is six minus four";"What is 6-4?"
4844;qa;maths;"are you solve my math";"are you solve my math";"ARE YOU SOLVE MY MATH ?"
8967;qa;maths;"find the sum of thirteen and fourteen";"find the sum of thirteen and fourteen";"Find the sum of 13 and 14."
3000;qa;maths;"four divided by two equals two";"four divided by two equals two";"4/2=2"
9811;qa;maths;"i need to figure out this percentage";"i need to figure out this percentage";"I need to figure out this percentage."
21652;qa;maths;"answer for three times four";"answer for three times four";"answer for 3x4"
3395;qa;maths;"what is zero divided by zero";"what is zero divided by zero";"what is 0/0?"
15512;qa;maths;"if i have fifty dollars and spend twenty four how many dollars will i have left";"if i have fifty dollars and spend twenty four how many dollars will i have left";"If I have fifty dollars and spend twenty four, how many dollars will I have left?"
12394;qa;maths;"tell me the answer for two plus two";"tell me the answer for two plus two";"tell me the answer for 2 + 2"
3824;qa;maths;"what is twenty percent of one hundred and fifty";"what is twenty percent of one hundred and fifty";"What is 20 percent of 150"
25920;qa;maths;"what is the result of one hundred minus fifty";"what is the result of one hundred minus fifty";"What is the result of 100 minus 50?"
15511;qa;maths;"what is the answer to dollars minus dollars";"what is the answer to dollars minus dollars";"What is the answer to $12.95 minus $7.50?"
21450;qa;maths;"what is the sum of fifteen ninety nine dollars and six sixty five dollars";"what is the sum of fifteen ninety nine dollars and six sixty five dollars";"What is the sum of $15.99 and $6.65?"
19355;qa;maths;"could you calculate five plus five";"could you calculate five plus five";"could you  calculate 5 + 5?"
10187;qa;maths;"how much is remaining after subtracting four from eight";"how much is remaining after subtracting four from eight";"How much is remaining after subtracting 4 from 8?"
12443;qa;maths;"what is nine time ten";"what is nine time ten";"What is 9 - 10"
4207;qa;maths;"what does two plus two equal";"what does two plus two equal";"What does two plus two equal?"
12395;qa;maths;"resolve this thirty twelve";"resolve this thirty twelve";"Resolve this 30 -12"
null;qa;maths;"what is the total of 500 and 23";"what is the total of 500 and 23";"null"
4500;qa;maths;"how many three are available in twenty seven";"how many three are available in twenty seven";"howmany 3 are available in 27"
8966;qa;maths;"what's thirteen plus fourteen";"what's thirteen plus fourteen";"What's 13+14?"
12442;qa;maths;"what is four plus five";"what is four plus five";"What is 4 + 5"
11216;qa;maths;"what is two times two";"what is two times two";"what is 2 times 2"
7308;qa;maths;"what is two plus two";"what is two plus two";"What is (9+4/5-3)^10?"
7307;qa;maths;"what is the factorial of x";"what is the factorial of x";"What is the factorial of (9/3)?"
23405;qa;maths;"what is the remainder when five hundred and twenty one is divided by three";"what is the remainder when five hundred and twenty one is divided by three";"What is the reminder when 521 is divided by 3?"
24272;qa;maths;"multiply one thousand by twelve";"multiply one thousand by twelve";"Multiply one thousand by twelve."
13294;qa;maths;"what is six times sixty eight";"what is six times sixty eight";"What is six times sixty-eight?"
8348;qa;maths;"do you know math";"do you know math";"do you know math?"
6184;qa;maths;"please add one plus one";"please add one plus one";"Please add one plus one"
20483;qa;maths;"what is eighty seven minus fourteen";"what is eighty seven minus fourteen";"What is eighty seven minus fourteen?"
24052;qa;maths;"what is four plus four";"what is four plus four";"what is 4 plus 4"
14307;qa;maths;"how do i subtract four from two";"how do i subtract four from two";"how do I subtract 4 from 2"
19257;qa;maths;"tell me what one plus one is";"tell me what one plus one is";"Tell me what 1 plus 1 is"
23450;qa;maths;"what do you get when you multiply sixteen by nine";"what do you get when you multiply sixteen by nine";"What do you get when you multiply 16 by 9?"
11464;qa;maths;"what is twenty four times six";"what is twenty four times six";"What is 24 times 6?"
10329;qa;maths;"what's one divided by plus two divided by cup";"what's one divided by plus two divided by cup";"PDA: What's 1/2 cup plus 2/3rd cup"
8349;qa;maths;"answer this mathematical question";"answer this mathematical question";"answer this mathematical question."
19256;qa;maths;"what is the answer to one times two";"what is the answer to one times two";"what is the answer to 1 times 2"
4843;qa;maths;"please solve this math";"please solve this math";"PLZ, SOLVE THIS MATH."
9195;qa;maths;"what is the square root of one hundred and forty eight thousand five hundred and eighty seven";"what is the square root of one hundred and forty eight thousand five hundred and eighty seven";"What is the square root of 148,587"
14929;qa;maths;"what is six divided by two";"what is six divided by two";"What is 6 divided by 2"
8177;qa;maths;"what is the root of six hundred and twenty five";"what is the root of six hundred and twenty five";"what is the root of 625."
16654;qa;maths;"what is five over three";"what is five over three";"What is five over three?"
18357;qa;maths;"do you know how to answer this math question";"do you know how to answer this math question";"do you know how to answer this math question?"
15906;qa;maths;"what's the answer to one plus one";"what's the answer to one plus one";"What's the answer to 1 + 1?"
26382;qa;maths;"let's do math";"let's do math";"Let's do math"
8176;qa;maths;"tell me the simple interest of seven with interest in two year";"tell me the simple interest of seven with interest in two year";"tell me the simple interest of 7000rs. with 2├ö├ñ├á interest in 2 year."
19356;qa;maths;"i want to know the result of twenty is to two";"i want to know the result of twenty is to two";"I want to know the result of 20: 2"
17731;qa;maths;"what is the result of two by two";"what is the result of two by two";"What is the result of two by two?"
10188;qa;maths;"what is two plus four";"what is two plus four";"What is 2 plus 4?"
6521;qa;maths;"how much is one plus one";"how much is one plus one";"How much is 1+1?"
7947;qa;maths;"sum of five and two";"sum of five and two";"sum of five and two"
2234;qa;maths;"calculate two plus 29";"calculate two plus 29";"calculate ____"
11709;qa;maths;"how do you subtract numbers";"how do you subtract numbers";"Olly, how do you subtract numbers"
22230;qa;maths;"can you do nine plus two";"can you do nine plus two";"Can you do 9+2?"
21654;qa;maths;"twenty minus ten";"twenty minus ten";"20-10"
8082;qa;maths;"tell me formula for area of circle";"tell me formula for area of circle";"Tell me formula for area of circle"
20484;qa;maths;"what is two hundred divided by thirteen";"what is two hundred divided by thirteen";"What is two hundred divided by thirteen?"
3654;qa;maths;"divide one thousand five hundred by one hundred and sixty";"divide one thousand five hundred by one hundred and sixty";"Divide 1500 by 160"
3652;qa;maths;"how many times does fifty go into one million";"how many times does fifty go into one million";"How any times does 50 go into 1 million?"
9813;qa;maths;"can you tell me what twenty five percent of two thousand one hundred is";"can you tell me what twenty five percent of two thousand one hundred is";"Can you tell me what 25 percent of 2100 is?"
3653;qa;maths;"figure out what percentage thirty is of one hundred and sixty three";"figure out what percentage thirty is of one hundred and sixty three";"Figure out what percentage 30 is of 163"
4499;qa;maths;"convert one kilo to pound";"convert one kilo to pound";"convert 100 kilo to pound"
