answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
6753;email;querycontact;"what is [person : jill's] [personal_info : home phone number]";"what is jill's home phone number";"What is Jill's home phone number?"
15941;email;querycontact;"where does [person : john smith] live and what is his [personal_info : phone number]";"where does john smith live and what is his phone number";"where does john smith live and what is his phone number"
21590;email;querycontact;"when was the last time that i spoke to [person : john]";"when was the last time that i spoke to john";"When was the last time that I spoke to John?"
13533;email;querycontact;"make a call to";"make a call to";"make a call to"
89;email;querycontact;"what's the [personal_info : email address] of [person : silvia]";"what's the email address of silvia";"What's the email address of Silvia?"
21533;email;querycontact;"please find a [personal_info : mail address] of [person : manoj] and tell me";"please find a mail address of manoj and tell me";"Please find a mail address of Manoj and tell me."
9665;email;querycontact;"check in contacts";"check in contacts";"Check in contacts"
13074;email;querycontact;"does [person : mary smith] live on [place_name : main street]";"does mary smith live on main street";"Does Mary Smith live on Main Street?"
3094;email;querycontact;"hey ms the [personal_info : email address] of [person : john miller]";"hey ms the email address of john miller";"Hey Ms the email address of John Miller."
2962;email;querycontact;"what is [personal_info : email id] of [person : john]";"what is email id of john";"What is email id of John."
2963;email;querycontact;"how many [personal_info : numbers] are saved for [person : alex]";"how many numbers are saved for alex";"How many numbers are saved for Alex."
13659;email;querycontact;"what's [person : john's] home [personal_info : phone number]";"what's john's home phone number";"Olly what's John's home phone number?"
17855;email;querycontact;"what do you know about [person : mary]";"what do you know about mary";"What do you know about Mary?"
10523;email;querycontact;"who is the most frequently called person in my [device_type : phone book]";"who is the most frequently called person in my phone book";"Who is the most frequently called person in my phone book?"
15565;email;querycontact;"what is [person : joe joe's] [personal_info : home address]";"what is joe joe's home address";"what is joe joe's home address"
22996;email;querycontact;"please let me know when is [person : sam's] [event_name : birthday]";"please let me know when is sam's birthday";"Please let me know when is Sam's birthday"
24824;email;querycontact;"call [person : raju] [personal_info : phone number]";"call raju phone number";"Call Raju phone number"
9355;email;querycontact;"open the contact [person : alex] in phonebook";"open the contact alex in phonebook";"Open the contact x(Contact Name) in phonebook"
18663;email;querycontact;"what is [relation : my daughter's] [personal_info : phone number]";"what is my daughter's phone number";"What is my daughter's phone number."
8169;email;querycontact;"tell me the [personal_info : office address] of my [relation : brother]";"tell me the office address of my brother";"Tell me the office address of my brother"
17567;email;querycontact;"what are [person : john's] contact details";"what are john's contact details";"What are John's contact details?"
14046;email;querycontact;"please contact [person : michael m] from my list with this text";"please contact michael m from my list with this text";"Please contact Michael M from my list with this text."
20638;email;querycontact;"show contact of [person : john]";"show contact of john";"show contact of john"
1923;email;querycontact;"when is [person : jacob's] [event_name : birthday]";"when is jacob's birthday";"when is Jacob's birthday?"
13516;email;querycontact;"call [relation : dad]";"call dad";"call XXX"
24664;email;querycontact;"what's [person : leon's] [personal_info : email]";"what's leon's email";"What's Leon's email?"
9826;email;querycontact;"can i find out information about a contact";"can i find out information about a contact";"Can I find out information about a contact?"
19380;email;querycontact;"do i have a [personal_info : work number] for [person : susan]";"do i have a work number for susan";"Do I have a work number for Susan?"
9057;email;querycontact;"does [person : bob] [personal_info : live] in [place_name : france]";"does bob live in france";"Does Bob live in France"
24497;email;querycontact;"contacts please";"contacts please";"contacts please"
17856;email;querycontact;"tell me about [person : joose]";"tell me about joose";"Tell me about Joose."
11851;email;querycontact;"what is this person's contact information";"what is this person's contact information";"What is this person'should contact information?"
13658;email;querycontact;"could you get [person : john's] email address for me";"could you get john's email address for me";"Olly could you get John's email address for me"
3835;email;querycontact;"find [person : john smith] in contacts";"find john smith in contacts";"Find John Smith in Contacts"
6657;email;querycontact;"select the information on the contact";"select the information on the contact";"Select the Information on the contact"
2964;email;querycontact;"find all the contacts [personal_info : named] [person : john]";"find all the contacts named john";"Find all the contacts named John."
14878;email;querycontact;"what is [person : john smith's] number";"what is john smith's number";"What is John Smith's number?"
9920;email;querycontact;"tell me the email address for [person : aunt ruth]";"tell me the email address for aunt ruth";"Tell me the email address for Aunt Ruth."
17994;email;querycontact;"what is [business_name : mr taxi's] [personal_info : phone number] it is in my contacts";"what is mr taxi's phone number it is in my contacts";"What is Mr. taxi's phone number, it is in my contacts?"
3837;email;querycontact;"open contacts and call [person : john smith]";"open contacts and call john smith";"open contacts and call john smith"
11852;email;querycontact;"can you provide me with the contact information assigned to this person";"can you provide me with the contact information assigned to this person";"Can you provide me with the contact information assigned to this person?"
18478;email;querycontact;"open [person : derek's] contact information";"open derek's contact information";"Open Derek's contact information"
19378;email;querycontact;"how many [personal_info : phone numbers] do i have for [person : brenden]";"how many phone numbers do i have for brenden";"How many phone numbers do I have for Brenden?"
9828;email;querycontact;"is there a way to pull up information about a contact";"is there a way to pull up information about a contact";"Is there a way to pull up information about a contact?"
15940;email;querycontact;"find [person : john smith] from [place_name : alabama]";"find john smith from alabama";"find john smith from Alabama"
3836;email;querycontact;"open contacts and find [person : john smith]";"open contacts and find john smith";"open contacts and find John smith"
18480;email;querycontact;"show me [person : derek's] contact information";"show me derek's contact information";"Show me Derek's contact information"
4978;email;querycontact;"what's [person : june's] [personal_info : address] nowadays";"what's june's address nowadays";"What's June's address nowadays?"
1349;email;querycontact;"where [person : seth] [personal_info : lives]";"where seth lives";"Where Seth lives?"
18661;email;querycontact;"find my [relation : wife]";"find my wife";"Find my wife."
7627;email;querycontact;"where does [person : tar] [personal_info : work] currently";"where does tar work currently";"Where does Tar work currently?"
7381;email;querycontact;"give me the details of friend";"give me the details of friend";"give me the details of friend"
2900;email;querycontact;"is there [personal_info : email id] of [person : john] in the list";"is there email id of john in the list";"Is there email id of John in the list."
3096;email;querycontact;"fetch me the [personal_info : phone number] of [person : Alexander]";"fetch me the phone number of Alexander";"Fetch me the phone number of  Alexander."
25991;email;querycontact;"what is [person : jimmy johns's] [personal_info : corporate number]";"what is jimmy johns's corporate number";"What is Jimmy Johns's corporate number?"
17568;email;querycontact;"open the contact named [person : john]";"open the contact named john";"Open the contact named John"
15942;email;querycontact;"locate information on [person : john smith] about his work location";"locate information on john smith about his work location";"locate information on john smith about his work location"
14044;email;querycontact;"please delete the contacts that i havent spoken to in [date : three of months]";"please delete the contacts that i havent spoken to in three of months";"Please delete the contacts that I havent spoken to in 3 of months"
2943;email;querycontact;"open the [personal_info : profile] of [person : allen] from my contact";"open the profile of allen from my contact";"open the profile of Allen from my contact"
19379;email;querycontact;"tell me the [personal_info : area code] for [person : jen k]";"tell me the area code for jen k";"Tell me the area code for Jen K."
13768;email;querycontact;"will you look up [person : joe's] contact information for me";"will you look up joe's contact information for me";"Echo will you look up Joe's contact information for me."
8609;email;querycontact;"read about [person : mary s.]";"read about mary s.";"Read about Mary S"
2899;email;querycontact;"is [person : alex] saved in my contacts list";"is alex saved in my contacts list";"Is Alex saved in my contacts list."
8526;email;querycontact;"what is [person : mary s.'s] [personal_info : phone number]";"what is mary s.'s phone number";"What is Mary S's phone number?"
16011;email;querycontact;"are my contacts mostly female or male";"are my contacts mostly female or male";"are my contacts mostly female or male?"
25246;email;querycontact;"search [person : jack] in contacts";"search jack in contacts";"search X in contacts"
16242;email;querycontact;"is [person : bills] [personal_info : pager number] in my contacts";"is bills pager number in my contacts";"Is Bills pager number in my contacts?"
14880;email;querycontact;"tell me [person : mary's] [personal_info : cell number]";"tell me mary's cell number";"Tell me Mary's cell number?"
18479;email;querycontact;"what is [person : derek's] [personal_info : phone number]";"what is derek's phone number";"What is Derek's phone number"
13518;email;querycontact;"help me call [person : james]";"help me call james";"help me call xxx"
21557;email;querycontact;"what is the [personal_info : home phone number] of [person : mark]";"what is the home phone number of mark";"What is the home phone number of Mark?"
16009;email;querycontact;"how many contacts do i have in my [device_type : phone book]";"how many contacts do i have in my phone book";"how many contacts do I have in my phone book?"
15566;email;querycontact;"tell me [person : joe joe's] [personal_info : home address]";"tell me joe joe's home address";"tell me joe joe's home address"
23672;email;querycontact;"check for this mail in my contact if not then add it";"check for this mail in my contact if not then add it";"check for this mail in my contact,if not then add it"
14879;email;querycontact;"do i have a [personal_info : home number] for [person : shelly]";"do i have a home number for shelly";"Do I have a home number for Shelly?"
21532;email;querycontact;"please find a contact [personal_info : number] of [person : jayesh] and tell me";"please find a contact number of jayesh and tell me";"Please find a contact number of jayesh and tell me."
9540;email;querycontact;"how do i [personal_info : reach] [person : sarah]";"how do i reach sarah";"How do I reach Sarah?"
3345;email;querycontact;"what is [person : john's] [personal_info : phone number]";"what is john's phone number";"what is john's phone number?"
4118;email;querycontact;"do i have the [personal_info : address] for the [person : apple store] in my contacts";"do i have the address for the apple store in my contacts";"Do I have the address for the apple store in my contacts?"
4402;email;querycontact;"give me [person : petey's] [personal_info : telephone number]";"give me petey's telephone number";"Give me Petey's telephone number."
14045;email;querycontact;"who is the contact that last called me";"who is the contact that last called me";"Who is the contact that last called me."
16010;email;querycontact;"how many of my contacts live or work in [place_name : detroit]";"how many of my contacts live or work in detroit";"how many of my contacts live or work in Detroit?"
807;email;querycontact;"what's his [personal_info : number]";"what's his number";"What's his number?"
4965;email;querycontact;"what's [person : jesse's] [event_name : birthday]";"what's jesse's birthday";"PDA when is Jesse's birthday?"
14686;email;querycontact;"find me my [relation : dad's] email address";"find me my dad's email address";"Find me my dad's email address"
1921;email;querycontact;"what is a [personal_info : work phone number] of [person : emilia]";"what is a work phone number of emilia";"what is a work phone number of Emilia?"
2941;email;querycontact;"please give me [personal_info : details] of [person : allen] from my contact";"please give me details of allen from my contact";"please give me details of Allen from my contact"
14999;email;querycontact;"do i have a number for [person : jerry]";"do i have a number for jerry";"Do I have a number for Jerry"
8525;email;querycontact;"what is [person : mary s.'s] [event_name : birthday]";"what is mary s.'s birthday";"What is Mary S's birthday?"
9539;email;querycontact;"how do i [personal_info : dial] [person : sarah]";"how do i dial sarah";"How do I dial Sarah?"
18437;email;querycontact;"show me my contacts";"show me my contacts";"Show me my contacts"
8254;email;querycontact;"can you pull up [person : jeff]";"can you pull up jeff";"can you pull up jeff"
8608;email;querycontact;"tell me about [person : mary s.]";"tell me about mary s.";"Tell me about Mary S"
27360;email;querycontact;"show [person : ana] [personal_info : number]";"show ana number";"Show Ana number"
14688;email;querycontact;"what is [person : frieda's] [personal_info : home address]";"what is frieda's home address";"What is Frieda's home address?"
13073;email;querycontact;"what is [person : mary smith's] telephone number";"what is mary smith's telephone number";"What is Mary Smith's telephone number?"
13949;email;querycontact;"is this the correct area code for my [relation : boss]";"is this the correct area code for my boss";"Is this the correct area code for my boss?"
23008;email;querycontact;"tell contact [personal_info : mobile number]";"tell contact mobile number";"tell contact mobile number"
13433;email;querycontact;"can you tell me the contact information of jo";"can you tell me the contact information of jo";"can u tell me the contact information of jo"
19958;email;querycontact;"[person : jay's] [personal_info : phone number]";"jay's phone number";"Jay's phone number"
16241;email;querycontact;"is [person : bills] [personal_info : house number] in my contacts";"is bills house number in my contacts";"Is Bills house number in my contacts?"
18436;email;querycontact;"please open my [list_name : contact list]";"please open my contact list";"Please open my contact list"
17993;email;querycontact;"what is [person : amber stevens] address it is in my contacts";"what is amber stevens address it is in my contacts";"What is Amber stevens address, it is in my contacts?"
4707;email;querycontact;"please check and tell me where is the [personal_info : location] of [person : toms] [personal_info : new business]";"please check and tell me where is the location of toms new business";"Please check and tell me where is the location of Toms new business."
8610;email;querycontact;"tell me about [person : mary s.] in my contacts";"tell me about mary s. in my contacts";"Tell me about Mary S in my contacts"
8701;email;querycontact;"is it anyone i knows [event_name : birthday] [date : this month]";"is it anyone i knows birthday this month";"is it anyone I knows birthday this month?"
3343;email;querycontact;"when is [person : john's] [event_name : birthday]";"when is john's birthday";"when is john's birthday?"
12063;email;querycontact;"do i have any missed call from [person : patrick]";"do i have any missed call from patrick";"Do I have any missed call from Patrick"
11853;email;querycontact;"how can i contact this person";"how can i contact this person";"How can I contact this person?"
9056;email;querycontact;"how [personal_info : old] is [person : joanne]";"how old is joanne";"How old is Joanne"
23010;email;querycontact;"provide contact [personal_info : location]";"provide contact location";"provide contact location"
21591;email;querycontact;"can you please give me [person : john's] [personal_info : email]";"can you please give me john's email";"Can you please give me John's email?"
13434;email;querycontact;"can you tell me the phone number of me";"can you tell me the phone number of me";"can u tell me the phone number of me"
3344;email;querycontact;"what is [person : john's] [personal_info : last name]";"what is john's last name";"what is john's last name?"
4705;email;querycontact;"please check and tell me [personal_info : contact details] of [person : mongomery llc company]";"please check and tell me contact details of mongomery llc company";"Please check and tell me contact details of Mongomery LLc company"
23776;email;querycontact;"find [person : jhonny's] [personal_info : address]";"find jhonny's address";"Find Jhonny's address"
23009;email;querycontact;"give me contact [personal_info : mail id]";"give me contact mail id";"give me contact mail id"
1348;email;querycontact;"what is [personal_info : job title] of [person : jan medvesek]";"what is job title of jan medvesek";"What is job title of Jan Medvesek?"
17566;email;querycontact;"show [person : john's] contact information";"show john's contact information";"Show John's contact information"
4117;email;querycontact;"what is [person : john smith's] [personal_info : home phone number]";"what is john smith's home phone number";"What is John Smith's home phone number"
9827;email;querycontact;"may you please pull up information about a contact";"may you please pull up information about a contact";"May you please pull up information about a contact?"
23777;email;querycontact;"[person : mary's] [personal_info : contact number]";"mary's contact number";"Mary's contact number"
809;email;querycontact;"tell me the [personal_info : landline number]";"tell me the landline number";"Tell me the landline number"
21538;email;querycontact;"did i receive a message from [person : kevin]";"did i receive a message from kevin";"Did I receive a message from Kevin?"
22997;email;querycontact;"please let me know the what [person : raj's] [personal_info : status update] in [app_name : facebook]";"please let me know the what raj's status update in facebook";"Please let me know the what Raj's status update in Facebook"
24666;email;querycontact;"what's [person : rene] [personal_info : phone number]";"what's rene phone number";"What's Rene phone number?"
9921;email;querycontact;"do you have the mailing address for the [business_name : electric company]";"do you have the mailing address for the electric company";"Do you have the mailing address for the electric company?"
9919;email;querycontact;"what is [person : tom's] [personal_info : phone number]";"what is tom's phone number";"What is Tom's phone number?"
13769;email;querycontact;"olly i need to call my [relation : mom] will you check her [personal_info : work number] for me";"olly i need to call my mom will you check her work number for me";"Google I need to call my mom will you check her work number for me."
27050;email;querycontact;"what's the [personal_info : address] for [person : alex]";"what's the address for alex";"What's the address for Alex"
9315;email;querycontact;"what information do you have on file in my information about [person : bill]";"what information do you have on file in my information about bill";"Alexa, what information do you have on file in my information about Bill ?"
8256;email;querycontact;"link me to [person : jeff's] [personal_info : email]";"link me to jeff's email";"link me to jeff's email"
10524;email;querycontact;"what is [person : john doe's] address";"what is john doe's address";"What is John Doe's address?"
15000;email;querycontact;"send a text to [person : alice]";"send a text to alice";"Send a text to Alice"
13657;email;querycontact;"tell me [person : john's] [personal_info : phone number]";"tell me john's phone number";"Olly tell me john's phone number"
6074;email;querycontact;"list [personal_info : phone] and [personal_info : email id] of [person : robert]";"list phone and email id of robert";"list phone and email id of Robert, Olly"
15567;email;querycontact;"where does [person : joe joe] [personal_info : live]";"where does joe joe live";"where does joe joe live"
8702;email;querycontact;"which contact haven't i called in [time : twelve months]";"which contact haven't i called in twelve months";"which contact haven't I called in 12 months?"
4403;email;querycontact;"what is the [personal_info : email address] for [person : tessa]";"what is the email address for tessa";"What is the email address for Tessa?"
17992;email;querycontact;"what is [person : bob stevens] [personal_info : phone number] it is in my contacts";"what is bob stevens phone number it is in my contacts";"what is bob stevens phone number it is in my contacts?"
20922;email;querycontact;"how do i contact [person : charles]";"how do i contact charles";"How do I contact Charles?"
13517;email;querycontact;"check [relation : mom's] number";"check mom's number";"check xxxx's number"
4979;email;querycontact;"can you give me the newest [personal_info : phone number] for [person : bobby mcgee]";"can you give me the newest phone number for bobby mcgee";"Can you give me the newest phone number for Bobby McGee?"
20920;email;querycontact;"give me [person : charles] [personal_info : telephone number]";"give me charles telephone number";"Give me Charles telephone number."
24823;email;querycontact;"[person : rahul] [personal_info : contact]";"rahul contact";"Rahul contact"
20921;email;querycontact;"what is [person : charles's] [personal_info : email]";"what is charles's email";"What is Charles's email?"
21539;email;querycontact;"did [person : sara] tried to call me";"did sara tried to call me";"Did Sara tried to call me?"
14687;email;querycontact;"what is the [personal_info : home phone number] for [person : sarah]";"what is the home phone number for sarah";"What is the home phone number for Sarah"
6752;email;querycontact;"where does [person : fred] [personal_info : work]";"where does fred work";"Where does Fred work?"
6073;email;querycontact;"display [personal_info : address] of [person : john]";"display address of john";"Olly, display address of John"
23778;email;querycontact;"[person : julie's] [personal_info : information]";"julie's information";"Julie's information"
24496;email;querycontact;"look up in contacts";"look up in contacts";"look up in contacts"
9055;email;querycontact;"is it [person : joes] [event_name : birthday] soon";"is it joes birthday soon";"Is it Joes birthday soon"
2942;email;querycontact;"is there a contact [personal_info : named] [person : allen] in my list";"is there a contact named allen in my list";"is there a contact named Allen in my list"
27358;email;querycontact;"call [person : vikki]";"call vikki";"Call vikki"
6751;email;querycontact;"what is [relation : mom's] [personal_info : email address]";"what is mom's email address";"What is Mom's email address?"
4404;email;querycontact;"do i have any other contact [personal_info : phone number] for [person : alison]";"do i have any other contact phone number for alison";"Do I have any other contact phone number for Alison?"
