answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
9673;social;query;"can you tell me what happened to my social media";"can you tell me what happened to my social media";"Can you tell me what happened to my social media?"
11959;social;query;"i haven't checked my [media_type : facebook] yet are there any updates from my close friends";"i haven't checked my facebook yet are there any updates from my close friends";"I haven't checked my Facebook yet, are there any updates from my close friends?"
11793;social;query;"tell me what's new";"tell me what's new";"Olly, tell me what's new."
12621;social;query;"do i have any private messages on any [media_type : social media]";"do i have any private messages on any social media";"Do I have any private messages on any social media?"
10210;social;query;"[media_type : facebook]";"facebook";"Facebook"
10432;social;query;"any new [media_type : facebook] posts from [person : amy]";"any new facebook posts from amy";"Any new Facebook posts from Amy?"
16541;social;query;"what are the big news stories on [media_type : twitter]";"what are the big news stories on twitter";"What are the big news stories on Twitter?"
13652;social;query;"what posts have i missed from my [relation : friends]";"what posts have i missed from my friends";"What posts have I missed from my friends?"
798;social;query;"check my [media_type : social networks]";"check my social networks";"Check my social networks"
24569;social;query;"[media_type : facebook] info";"facebook info";"facebook info"
16608;social;query;"what does my [media_type : facebook] feed look like";"what does my facebook feed look like";"What does my facebook feed look like?"
5753;social;query;"what going on";"what going on";"what going on, PDA?"
3704;social;query;"let me know if [person : linda] posts anything on my [media_type : facebook] [date : today]";"let me know if linda posts anything on my facebook today";"Let me know if Linda posts anything on my Facebook today"
8164;social;query;"hi there tell me latest updates of times of india page in [media_type : facebook]";"hi there tell me latest updates of times of india page in facebook";"Hi there, tell me latest updates of Times of India page in facebook."
24861;social;query;"who has written to me or mentioned me in social media";"who has written to me or mentioned me in social media";"Who has written to me or mentioned me in social media?"
6127;social;query;"get me latest updates from [media_type : facebook]";"get me latest updates from facebook";"Get me latest updates from Facebook."
12940;social;query;"what's new on [media_type : facebook]";"what's new on facebook";"What's new on Facebook?"
2849;social;query;"who has responded to my business within the last [time : twenty four hours]";"who has responded to my business within the last twenty four hours";"who has responded to my business within the last 24 hours"
13358;social;query;"do i have any new [media_type : tweets]";"do i have any new tweets";"Do I have any new tweets?"
6128;social;query;"what's trending on [media_type : twitter]";"what's trending on twitter";"What's trending on Twitter?"
800;social;query;"is anyone likes my latest photo";"is anyone likes my latest photo";"Is anyone likes my latest photo?"
9175;social;query;"tell me the exact count of followers on my [media_type : twitter] handle as of [date : today]";"tell me the exact count of followers on my twitter handle as of today";"Tell me the exact count of followers on my twitter handle as of today."
8517;social;query;"what time is [person : bina] going live with her sale on [media_type : facebook]";"what time is bina going live with her sale on facebook";"What time is Bina going live with her sale on Facebook?"
2657;social;query;"may i know what is trending in [media_type : facebook]";"may i know what is trending in facebook";"May I know what is trending in Facebook?"
5305;social;query;"did my [relation : friend] [person : rohit] posted something on [media_type : facebook]";"did my friend rohit posted something on facebook";"did my friend 'rohit' posted something on fb?"
8649;social;query;"what [relation : friends] were in popular places the [date : last day]";"what friends were in popular places the last day";"What friends were in popular places the last day?"
17519;social;query;"what is currently trending on twitter";"what is currently trending on twitter";"What is currently trending on twitter?"
8923;social;query;"latest [media_type : tweets]";"latest tweets";"Latest tweets"
27106;social;query;"is anything trending on social media [date : today]";"is anything trending on social media today";"Olly, is anything trending on social media today?"
3705;social;query;"let me know if i get a new personal message from [person : martha] on [media_type : facebook] [date : today]";"let me know if i get a new personal message from martha on facebook today";"Let me know if I get a new personal message from Martha on Facebook today"
8166;social;query;"hey olly inform me about latest picture updated by [person : priya chopra] on [media_type : instagram]";"hey olly inform me about latest picture updated by priya chopra on instagram";"Hey Siri, inform me about latest picture updated by Priya Chopra on instagram"
2561;social;query;"tell me my [relation : friends] most recent update";"tell me my friends most recent update";"Tell me my friends most recent update?"
9675;social;query;"please scan my social media and tell me what's happening";"please scan my social media and tell me what's happening";"Please scan my social media and tell me what's happening."
8102;social;query;"how many likes i have got on my eggless cake post on [media_type : youtube]";"how many likes i have got on my eggless cake post on youtube";"How many Likes I have got on my Eggless Cake post on youtube?"
4639;social;query;"check my [media_type : facebook] notification";"check my facebook notification";"check my facebook notification"
11950;social;query;"has anyone follow me today on [media_type : twitter] [date : today]";"has anyone follow me today on twitter today";"has anyone follow me today on twitter today"
16606;social;query;"what is going on right now on [media_type : twitter]";"what is going on right now on twitter";"What is going on right now on twitter?"
9177;social;query;"give me details of my [media_type : twitter] handle profile including the total number of followers";"give me details of my twitter handle profile including the total number of followers";"Give me details of my twitter handle profile including the total number of followers."
21694;social;query;"brief me about my news feed stories";"brief me about my news feed stories";"Brief me about my news feed stories"
4641;social;query;"check my [media_type : twitter] notification";"check my twitter notification";"check my twitter notification"
8165;social;query;"please tell me latest video going viral on [media_type : twitter] for topic narendra modi";"please tell me latest video going viral on twitter for topic narendra modi";"Please Alexa tell me latest video going viral on twitter for topic Narendra Modi"
9603;social;query;"tell me what's happening on social media";"tell me what's happening on social media";"Tell me what's happening on social media"
10434;social;query;"did [person : renee] just post to my [media_type : facebook] feed";"did renee just post to my facebook feed";"Did Renee just post to my Facebook feed?"
20683;social;query;"show me my latest social media activity";"show me my latest social media activity";"Show me my latest social media activity."
3510;social;query;"Has @realdonaldtrump posted anything new on [media_type : twitter]";"Has @realdonaldtrump posted anything new on twitter";"Has @realDonaldTrump posted anything new on Twitter?"
16762;social;query;"have i received any mentions on [media_type : twitter]";"have i received any mentions on twitter";"have i received any mentions on twitter"
4144;social;query;"read me the last tweet from the [media_type : washington post]";"read me the last tweet from the washington post";"Read me the last tweet from the washington post"
3959;social;query;"are there any news regarding our [relation : president] on [media_type : facebook] [date : today]";"are there any news regarding our president on facebook today";"Are there any news regarding our President on Facebook today?"
16540;social;query;"what is happening on [media_type : facebook]";"what is happening on facebook";"What is happening on Facebook?"
12942;social;query;"who's [event_name : birthdays] are [date : today] on [media_type : facebook]";"who's birthdays are today on facebook";"Who's birthdays are today on Facebook?"
12619;social;query;"tell me what's going on with [media_type : facebook]";"tell me what's going on with facebook";"Tell me what's going on with Facebook."
20685;social;query;"is there anything important happening on social media";"is there anything important happening on social media";"Is there anything important happening on social media"
10211;social;query;"[media_type : instagram]";"instagram";"Instagram"
12834;social;query;"read to me the last messages in my feed";"read to me the last messages in my feed";"Read to me the last messages in my feed."
10433;social;query;"has [person : john] replied to my [media_type : facebook] post";"has john replied to my facebook post";"Has John replied to my Facebook post?"
799;social;query;"do i have new likes";"do i have new likes";"Do I have new likes?"
2066;social;query;"what trending on [media_type : twitter]";"what trending on twitter";"What trending on twitter?"
4640;social;query;"check my last post on [media_type : facebook]";"check my last post on facebook";"check my last post on facebook"
11791;social;query;"what's hot social media topics";"what's hot social media topics";"Olly, what's hot social media topics?"
7027;social;query;"give me my [media_type : facebook] update [general_frequency : every three hours]";"give me my facebook update every three hours";"Give me my Facebook update every 3 hours."
14965;social;query;"please check my [media_type : facebook] account";"please check my facebook account";"Please check my Facebook account."
16542;social;query;"are there any new [media_type : snapchats]";"are there any new snapchats";"Are there any new Snapchats?"
21696;social;query;"did [person : mark] post anything new on [media_type : facebook]";"did mark post anything new on facebook";"Did Mark post anything new on Facebook"
18958;social;query;"please check the news on [media_type : social media]";"please check the news on social media";"Please check the news on social media"
7997;social;query;"show me latest notifications";"show me latest notifications";"Show me latest notifications"
9176;social;query;"how many people are following me on [media_type : twitter] now";"how many people are following me on twitter now";"How many people are following me on twitter now?"
8925;social;query;"latest [media_type : instagram] posts";"latest instagram posts";"latest instagram posts"
12833;social;query;"what was last sent to me in my social media feed";"what was last sent to me in my social media feed";"What was last sent to me in my social media feed?"
18421;social;query;"what's going on [media_type : facebook]";"what's going on facebook";"What's going on Facebook?"
27107;social;query;"tell me if anything important is happening on social media [date : today]";"tell me if anything important is happening on social media today";"Tell me if anything important is happening on social media today."
12977;social;query;"give me my social media update";"give me my social media update";"Give me my social media update"
21695;social;query;"have i got new content in my [media_type : twitter] feed";"have i got new content in my twitter feed";"Have I got new content in my twitter feed"
8777;social;query;"can anyone tell me what's you guys discussing";"can anyone tell me what's you guys discussing";"Can anyone tell me what's you guys discussing ?"
11792;social;query;"trending social media";"trending social media";"Olly, trending social media?"
8924;social;query;"latest news feed from [media_type : facebook]";"latest news feed from facebook";"Latest news feed from facebook"
3509;social;query;"is there anything new on [media_type : snapchat]";"is there anything new on snapchat";"Is there anything new on Snapchat?"
4135;social;query;"what are the latest tweets from the [media_type : new york times]";"what are the latest tweets from the new york times";"What are the latest tweets from the new york times"
26590;social;query;"is there anything exciting on [media_type : twitter] [date : today]";"is there anything exciting on twitter today";"Is there anything exciting on twitter today?"
11005;social;query;"has [person : mary] posted anything to [media_type : facebook] [date : today]";"has mary posted anything to facebook today";"Has Mary posted anything to facebook today?"
7028;social;query;"in [general_frequency : every three hours] give me my [media_type : facebook] update";"in every three hours give me my facebook update";"In very 3 hours give me my Facebook update."
5306;social;query;"is my [relation : friend] [person : rohit] online on [media_type : facebook]";"is my friend rohit online on facebook";"is my friend rohit online on facebook?"
2850;social;query;"how many likes did i get [date : today]";"how many likes did i get today";"how many likes did i get today"
14835;social;query;"give me some funny [media_type : facebook] posts";"give me some funny facebook posts";"Give me some funny Facebook posts."
15314;social;query;"is there any new vegan news on [media_type : facebook]";"is there any new vegan news on facebook";"Is there any new vegan news on FaceBook?"
13651;social;query;"what was the latest post";"what was the latest post";"What was the latest post?"
7990;social;query;"what are [date : today's] highlights from [media_type : facebook]";"what are today's highlights from facebook";"What are today's highlights from [Twitter account name]?"
4600;social;query;"check my [media_type : twitter] account";"check my twitter account";"Check my Twitter account"
8516;social;query;"has [person : sarah] posted anything [date : today]";"has sarah posted anything today";"Has Sarah posted anything today?"
24859;social;query;"what notifications do i have in [media_type : social media]";"what notifications do i have in social media";"What notifications do I have in social media?"
11006;social;query;"any new interests from [person : linda]";"any new interests from linda";"Any new Pinterests from Linda?"
20684;social;query;"please update me on my social media accounts";"please update me on my social media accounts";"Please update me on my social media accounts."
8103;social;query;"is there any post from my [relation : friend] [person : mike] in [media_type : facebook]";"is there any post from my friend mike in facebook";"is there any post from my friend Mike in facebook"
4136;social;query;"how many likes does my last [media_type : instagram] photo have";"how many likes does my last instagram photo have";"How many likes does my last instagram photo have"
26591;social;query;"was there any articles on [news_topic : shark attacks] on [media_type : snapchat] [date : yesterday]";"was there any articles on shark attacks on snapchat yesterday";"Was there any articles on shark attacks on snapchat yesterday?"
4145;social;query;"open [media_type : facebook messenger]";"open facebook messenger";"Open facebook messenger"
24412;social;query;"what are the latest updates on my [media_type : facebook] account";"what are the latest updates on my facebook account";"What are the latest updates on my Facebook account"
10653;social;query;"social media updates";"social media updates";"Social media updates"
4146;social;query;"how many likes does my status from [date : yesterday] have";"how many likes does my status from yesterday have";"How many likes does my status from yesterday have?"
11363;social;query;"please inform me of any new status updates";"please inform me of any new status updates";"Please inform me of any new status updates?"
24860;social;query;"do i have any new messages in [media_type : twitter] [media_type : instagram] or [media_type : facebook]";"do i have any new messages in twitter instagram or facebook";"Do I have any new messages in twitter, Instagram, or Facebook?"
11961;social;query;"can you please update me on the latest [media_type : tweets] from my feed";"can you please update me on the latest tweets from my feed";"Can you please update me on the latest tweets from my feed?"
18422;social;query;"tell me what's happening on [media_type : instagram]";"tell me what's happening on instagram";"Tell me what's happening on Instagram"
12941;social;query;"has anyone commented on my status";"has anyone commented on my status";"Has anyone commented on my status?"
14833;social;query;"can you show me the popular posts from [media_type : facebook] [date : today]";"can you show me the popular posts from facebook today";"Can you show me the popular posts from Facebook today?"
15764;social;query;"what's trending on social media";"what's trending on social media";"What's trending on social media?"
12620;social;query;"tell me what's trending on [media_type : twitter]";"tell me what's trending on twitter";"Tell me what's trending on Twitter."
3960;social;query;"are there any new snaps on [media_type : snapchat]";"are there any new snaps on snapchat";"Are there any new snaps on Snapchat?"
11158;social;query;"what is the latest from my feed";"what is the latest from my feed";"what is the latest from my feed?"
3508;social;query;"do i have any new [media_type : facebook] notifications";"do i have any new facebook notifications";"Do I have any new Facebook notifications?"
8101;social;query;"what is trending on [media_type : twitter]";"what is trending on twitter";"What is trending on Twitter?"
24413;social;query;"what are the latest tweets on my [media_type : twitter] account";"what are the latest tweets on my twitter account";"What are the latest tweets on my Twitter account"
11952;social;query;"show me my social media notifications";"show me my social media notifications";"show me my social media notifications"
5307;social;query;"check how many likes did i got on my most recent post";"check how many likes did i got on my most recent post";"Check how many likes did I got on my most recent post?"
27108;social;query;"check [media_type : facebook] and [media_type : twitter] and tell me if anything interesting is happening";"check facebook and twitter and tell me if anything interesting is happening";"Check facebook and twitter and tell me if anything interesting is happening."
18120;social;query;"what are trending topics on [media_type : twitter] right now";"what are trending topics on twitter right now";"What are trending topics on Twitter right now?"
4601;social;query;"check my [media_type : facebook] for notifications";"check my facebook for notifications";"Check my Facebook for notifications"
24570;social;query;"social info";"social info";"social info"
10651;social;query;"what's new on my [media_type : facebook] account";"what's new on my facebook account";"what's new on my Facebook account?"
2562;social;query;"what was the last thing my [relation : mom] said";"what was the last thing my mom said";"What was the last thing my mom said?"
15763;social;query;"what's happening on social media right now";"what's happening on social media right now";"What's happening on social media right now?"
5752;social;query;"whats online";"whats online";"wats online, PDA?"
3699;social;query;"let me know what [person : maria] has put on her [media_type : facebook] over the [time : weekend]";"let me know what maria has put on her facebook over the weekend";"Let me know what Maria has put on her FB over the weekend"
12976;social;query;"what's the latest in my social media";"what's the latest in my social media";"What's the latest in my social media"
10212;social;query;"[media_type : myspace]";"myspace";"Myspace"
3958;social;query;"did anybody post on [media_type : facebook] [date : today]";"did anybody post on facebook today";"Did anybody post on Facebook today?"
22838;social;query;"hi what is the hot topic in [media_type : facebook]";"hi what is the hot topic in facebook";"Hi, What is the hot topic in facebook ."
9674;social;query;"please let me know what's happening to my social media";"please let me know what's happening to my social media";"Please let me know what's happening to my social media?"
7029;social;query;"my [media_type : facebook] update in [general_frequency : every three hour] should be available";"my facebook update in every three hour should be available";"My Facebook update in every 3 hour should be available."
9601;social;query;"what's new on social media";"what's new on social media";"What's new on social media?"
6370;social;query;"new friends request details";"new friends request details";"New Friends Request Details"
26592;social;query;"is [person : trump] [media_type : tweeting] [date : today]";"is trump tweeting today";"Is Trump tweeting today?"
14020;social;query;"what's going on on [media_type : fb]";"what's going on on fb";"whats going on on fb"
11960;social;query;"i heard [person : ale] just got married can you please show me the wedding pictures on their [media_type : instagram]";"i heard ale just got married can you please show me the wedding pictures on their instagram";"I heard Alex just got married. Can you please show me the wedding pictures on their instagram?"
7998;social;query;"what's new in [media_type : facebook]";"what's new in facebook";"What's new in facebook"
6372;social;query;"live show reminders";"live show reminders";"Live Show reminders"
11362;social;query;"what did [person : jeff] post on the yard sale page";"what did jeff post on the yard sale page";"What did Jeff post on the yard sale page?"
12978;social;query;"what's happening in my social media";"what's happening in my social media";"What's happening in my social media"
18118;social;query;"did [person : tracy] update her [media_type : facebook] status [date : today]";"did tracy update her facebook status today";"Did Tracy update her Facebook status today?"
11007;social;query;"has [person : derek] logged into [media_type : facebook] [date : today]";"has derek logged into facebook today";"Has Derek logged into Facebook today?"
8648;social;query;"show me a list of places where my [relation : relatives] have been based on their photos";"show me a list of places where my relatives have been based on their photos";"Show me a list of places where my relatives have been based on their photos"
13359;social;query;"check [media_type : instagram]";"check instagram";"Check instagram."
22839;social;query;"hi what kind of pictures you uploaded in [media_type : pinterest]";"hi what kind of pictures you uploaded in pinterest";"Hi, what kind of pictures you uploaded in Pinterest"
