answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
18277;play;game;"play [game_name : candy crush]";"play candy crush";"Play Candy Crush"
26379;play;game;"play [game_name : football match] for myself now";"play football match for myself now";"Play football match for myself now"
24963;play;game;"start game [game_name : temple runner]";"start game temple runner";"Start game temple runner"
20587;play;game;"let's play [game_name : tic tac toe]";"let's play tic tac toe";"Let's play tic-tac-toe"
18278;play;game;"play [game_name : rummy]";"play rummy";"Play Rummy"
23800;play;game;"please open [game_name : chess] game i would like to play with you";"please open chess game i would like to play with you";"Please open Chess Game, I would like to play with you"
23372;play;game;"open [game_name : subway surfers]";"open subway surfers";"open subway surfers"
21295;play;game;"search for the correct game";"search for the correct game";"search for the correct game"
23619;play;game;"i want to play [game_name : poker] with you";"i want to play poker with you";"I want to play poker with you."
24908;play;game;"load up [game_name : ghost recon wildlands]";"load up ghost recon wildlands";"Load up Ghost Recon Wildlands."
19116;play;game;"[game_name : tag you're it]";"tag you're it";"tag. you're it."
18596;play;game;"let's play a game together";"let's play a game together";"Let's play a game together"
22273;play;game;"play [game_name : ping pong]";"play ping pong";"play ping pong"
23850;play;game;"open [game_name : chess] game";"open chess game";"Open chess game"
23373;play;game;"open [game_name : saga]";"open saga";"open saga"
23877;play;game;"i want you to play this game for me";"i want you to play this game for me";"I want you to play this game for me"
17169;play;game;"i challenge you to a game";"i challenge you to a game";"I challenge you to a game"
19114;play;game;"lets play [game_name : battleship]";"lets play battleship";"lets play battleship"
18281;play;game;"let's play [game_name : global thermonuclear war]";"let's play global thermonuclear war";"Let's play global thermonuclear war."
23876;play;game;"start a game and play with me";"start a game and play with me";"start a game and play with me"
18279;play;game;"let's play [game_name : canasta]";"let's play canasta";"Let's play Canasta"
23352;play;game;"start the [game_name : poker] game";"start the poker game";"Start the poker game"
22476;play;game;"let's play some [game_name : pong]";"let's play some pong";"Let's play some pong"
20504;play;game;"please play [game_name : clash of clans]";"please play clash of clans";"Please play clash of clans"
21319;play;game;"lets play [game_name : tic tac toe]";"lets play tic tac toe";"Olly, lets play tic tac toe"
18597;play;game;"i want to play a game with you";"i want to play a game with you";"I want to play a game with you"
25806;play;game;"please choose a game that you can play with me";"please choose a game that you can play with me";"Please choose a game that you can play with me Olly."
26313;play;game;"please open and play [game_name : chess] with me";"please open and play chess with me";"Please open and play chess with me"
27354;play;game;"open this game";"open this game";"PDA open this game"
26311;play;game;"could you play [game_name : poker] with me";"could you play poker with me";"Could you play poker with me"
23618;play;game;"play [game_name : poker] with me";"play poker with me";"Play poker with me."
26041;play;game;"play [game_name : mindsweeper] with me";"play mindsweeper with me";"Play mindsweeper with me."
18718;play;game;"do you want to play [game_name : solitaire]";"do you want to play solitaire";"Do you want to play solitaire"
24450;play;game;"video games";"video games";"Video Games"
15963;play;game;"load a fun game that i can play with you";"load a fun game that i can play with you";"Load a fun game that I can play with you."
23700;play;game;"play for me the game [game_name : harry potter and the chamber of secrets]";"play for me the game harry potter and the chamber of secrets";"Play for me the Game Harry Potter and the Chamber of Secrets"
24438;play;game;"let's play a game of [game_name : truth or dare]";"let's play a game of truth or dare";"Let's play a game of Truth or Dare."
5888;play;game;"lets go nazi hunting";"lets go nazi hunting";"lets go Nazi hunting, PDA!"
16869;play;game;"launch [game_name : super mario]";"launch super mario";"Launch super mario."
22916;play;game;"play my game";"play my game";"Play my game"
26377;play;game;"play [game_name : cricket]";"play cricket";"Play Criket"
22275;play;game;"start play [game_name : road rash]";"start play road rash";"start play road rash"
20141;play;game;"get the [game_name : duet] game";"get the duet game";"Get the Duet game."
21172;play;game;"play game with me";"play game with me";"Play game with me"
22373;play;game;"play [game_name : real racing three] game";"play real racing three game";"Play real racing 3 game"
16087;play;game;"play [game_name : super mario brothers] game with me";"play super mario brothers game with me";"Play Super Mario Brothers game with me."
25227;play;game;"start a match of [game_name : chess]";"start a match of chess";"alexa start a match of chess"
17430;play;game;"let's play a game of [game_name : chess]";"let's play a game of chess";"Let's play a game of chess."
25348;play;game;"play [game_name : chess] with me please";"play chess with me please";"play chess with me please"
22344;play;game;"would you like to play a game";"would you like to play a game";"Would you like to play a game?"
18719;play;game;"play [game_name : solitaire] with me";"play solitaire with me";"Play solitaire with me"
19115;play;game;"i'm thinking of a [game_name : number one to ten]";"i'm thinking of a number one to ten";"i'm thinking of a number 1-10"
23913;play;game;"let's play you'll be the keeper and never change position";"let's play you'll be the keeper and never change position";"let's play fifa2016, you'll be the keeper and never change position."
26018;play;game;"start a [game_name : competitive crossword] for us";"start a competitive crossword for us";"Start a competitive crossword for us."
25805;play;game;"would you like to play a game with me";"would you like to play a game with me";"Would you like to play a game with me, Olly?"
23912;play;game;"let's play [game_name : nine ball] against me adapt with my skill level always let me win";"let's play nine ball against me adapt with my skill level always let me win";"let's play 9 ball against me, adapt with my skill level, always let me win."
26312;play;game;"could you harvest the crops in [game_name : farmvile]";"could you harvest the crops in farmvile";"Could you harvest the crops in farmvile?"
25804;play;game;"please open [game_name : go fish] game and play it with me";"please open go fish game and play it with me";"Please open go fish game and play it with me."
23848;play;game;"open [game_name : fishdom] game";"open fishdom game";"Open fishdom game"
23849;play;game;"open [game_name : minestart] game from previous played level";"open minestart game from previous played level";"Open minestart game from previos played level"
18785;play;game;"open up [game_name : angry birds]";"open up angry birds";"Open up angry birds"
22619;play;game;"i want to play [game_name : fifa seventeen]";"i want to play fifa seventeen";"I want to play FIFA 17"
20831;play;game;"lets play [game_name : pinball]";"lets play pinball";"lets play pinball"
null;play;game;"I'd like to play [game_name : UNO] with you";"I'd like to play UNO with you";"null"
24700;play;game;"play [game_name : uno] together";"play uno together";"play x together"
21174;play;game;"want to play a game with me";"want to play a game with me";"Want to play a game with me?"
16088;play;game;"play [game_name : candy crush] with me";"play candy crush with me";"Play Candy Crush with me."
18720;play;game;"open [game_name : solitaire] play with me";"open solitaire play with me";"Open solitaire.  Play with me"
20142;play;game;"start the [game_name : league of legends] game";"start the league of legends game";"Start the League of Legends game."
18280;play;game;"how about a nice game of [game_name : chess]";"how about a nice game of chess";"How about a nice game of chess?"
24840;play;game;"play [game_name : fmod]";"play fmod";"Ok Google, play FMOD"
26043;play;game;"play [game_name : i spy] with me";"play i spy with me";"Play I spy with me."
20832;play;game;"start play [game_name : spider]";"start play spider";"start play spider"
24702;play;game;"co play game [game_name : monopoly]";"co play game monopoly";"co-play game x"
20383;play;game;"start [game_name : candy crush]";"start candy crush";"Start Cnady Crush."
22977;play;game;"how about a game of [game_name : snakes and ladders]";"how about a game of snakes and ladders";"how about a game of snakes and ladders?"
24357;play;game;"will play [game_name : chess]";"will play chess";"will play chess"
22472;play;game;"would you like to play [game_name : never have i ever]";"would you like to play never have i ever";"Would you like to play never have I ever?"
27353;play;game;"please run this game";"please run this game";"PDA please run this game"
22618;play;game;"start play [game_name : fifa seventeen]";"start play fifa seventeen";"Start play FIFA 17"
22975;play;game;"play [game_name : snake] with me";"play snake with me";"play snake with me"
26993;play;game;"let us play [game_name : millionaires]";"let us play millionaires";"let us play millionaires"
23982;play;game;"play [game_name : racing]";"play racing";"Play racing"
21297;play;game;"create a playing teams and play with them";"create a playing teams and play with them";"create a playing teams and play with them"
17415;play;game;"i'd like to play [game_name : monopoly]";"i'd like to play monopoly";"I'd like to play monopoly"
15961;play;game;"let's play a game of [game_name : trivia]";"let's play a game of trivia";"Let's play a game of trivia."
24437;play;game;"let's play [game_name : checkers]";"let's play checkers";"Let's play Checkers."
20056;play;game;"play [game_name : golf]";"play golf";"play golf"
21415;play;game;"i wish i could play [game_type : video] games together";"i wish i could play video games together";"I wish i could play video games together!"
21217;play;game;"[game_name : angry bird]";"angry bird";"play angry bird"
