answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
19195;music;query;"what's the song title";"what's the song title";"What's the song title?"
19887;music;query;"which song is currently playing";"which song is currently playing";"Which song is currenly playing."
11667;music;query;"what is the name of the artist that created this song";"what is the name of the artist that created this song";"What is the name of the artist that created this song?"
4049;music;query;"in [music_genre : classic] all music are there ever any singers";"in classic all music are there ever any singers";"In classical music, are there ever any singers?"
8293;music;query;"what is the name of this song playing right now";"what is the name of this song playing right now";"What is the name of this song playing right now"
14370;music;query;"tell me what is song is playing now";"tell me what is song is playing now";"olly tell me what is song is playing now"
7825;music;query;"who's that song by";"who's that song by";"who's that song by?"
6590;music;query;"explanation of the song";"explanation of the song";"Explanation of the song"
19542;music;query;"who sung this";"who sung this";"who sung this?"
3325;music;query;"what is the list about my favorite songs";"what is the list about my favorite songs";"What is the list about my my favorite songs"
23110;music;query;"is this song [artist_name : ed sheeran]";"is this song ed sheeran";"Is this song Ed Sheeran?"
3752;music;query;"what is the name of this song";"what is the name of this song";"what is the name of this song"
19653;music;query;"tell artist and title of this song";"tell artist and title of this song";"tell artist and title of this song."
23894;music;query;"how do you feel after hearing [person : justin bieber's] new album";"how do you feel after hearing justin bieber's new album";"How do you feel after hearing Justin bieber's new album"
11607;music;query;"other songs by this artist";"other songs by this artist";"Other songs by this artist"
7800;music;query;"what artist is singing that song";"what artist is singing that song";"What artist is singing that song?"
5962;music;query;"what song do i listen to the most";"what song do i listen to the most";"What song do I listen to the most?"
23495;music;query;"what's on the radio right now";"what's on the radio right now";"What's on the radio right now?"
11438;music;query;"what is the title of this song and please [player_setting : shuffle] songs from the artist that sang it";"what is the title of this song and please shuffle songs from the artist that sang it";"What is the title of this song and please shuffle songs from the artist that sang it."
23437;music;query;"show the playlist";"show the playlist";"show the playlist"
21419;music;query;"who sings this";"who sings this";"Who sings this?"
5963;music;query;"what music genre do i listen to the most";"what music genre do i listen to the most";"What music genre do I listen to the most?"
9756;music;query;"tell me the date when this song was recorded";"tell me the date when this song was recorded";"Tell me the date when this song was recorded?"
21310;music;query;"what's next song on my playlist";"what's next song on my playlist";"What's next song on my playlist."
4464;music;query;"who wrote the song [song_name : i just wanna dance with you]";"who wrote the song i just wanna dance with you";"Who wrote the song I just wanna dance with you?"
8295;music;query;"what are the lyrics to this song playing";"what are the lyrics to this song playing";"What are the lyrics to this song playing"
12920;music;query;"what music is it";"what music is it";"what music is it"
13746;music;query;"what music do i prefer";"what music do i prefer";"What music do I prefer?"
2417;music;query;"who is the singer of song";"who is the singer of song";"Who is the singer of song?"
11437;music;query;"can you turn down the volume please and tell me what is the title of this song";"can you turn down the volume please and tell me what is the title of this song";"Can you turn down the volume please and tell me what is the title of this song?"
595;music;query;"who's current music's author";"who's current music's author";"Who's current music's author?"
2635;music;query;"what song is playing";"what song is playing";"what song is playing"
7215;music;query;"please tell me the name of this song that is currently playing";"please tell me the name of this song that is currently playing";"PDA please tell me the name of this song that is currently playing."
8294;music;query;"who is the singer of this song right now";"who is the singer of this song right now";"Who is the singer of this song right now"
18814;music;query;"what music is being played right now";"what music is being played right now";"PDA, What music is being played right now?"
12537;music;query;"show me the name of the song playing right now";"show me the name of the song playing right now";"Cortana, show me the name of the song playing right now."
9473;music;query;"what song is on the radio";"what song is on the radio";"what song is on the radio"
9424;music;query;"what is the name of the music playing now";"what is the name of the music playing now";"what is the name of the music playing now?"
9754;music;query;"when was this song recorded";"when was this song recorded";"When was this song recorded?"
17085;music;query;"what album is this song on";"what album is this song on";"what album is this song on"
11666;music;query;"what cd is this song on";"what cd is this song on";"What CD is this song on?"
14084;music;query;"do you know the name of the song that is playing";"do you know the name of the song that is playing";"Do you know the name of the song that is playing?"
22801;music;query;"tell me starting phrase of this music";"tell me starting phrase of this music";"tell me starting phrase of this  music"
13744;music;query;"what music do i like";"what music do i like";"What music do I like?"
14491;music;query;"who wrote the song that is playing";"who wrote the song that is playing";"Who wrote the song that is playing?"
23438;music;query;"what music is currently playing";"what music is currently playing";"what music is currently playing"
1839;music;query;"who covered the song [song_name : one more cup of coffee]";"who covered the song one more cup of coffee";"Who covered the song One more cup of coffee?"
8768;music;query;"name the artist who sang [song_name : hotel california]";"name the artist who sang hotel california";"Name the artist who sang Hotel California."
8086;music;query;"what song is currently playing";"what song is currently playing";"What song is currently playing?"
13875;music;query;"olly what songs have i listened to at least ten times";"olly what songs have i listened to at least ten times";"Google what songs have I listened to at least ten times."
7418;music;query;"is it possible for you to provide the likes of my music";"is it possible for you to provide the likes of my music";"Is it possible for you to provide the likes of my music"
13842;music;query;"what genre is this song currently playing";"what genre is this song currently playing";"What genre is this song currently playing?"
17152;music;query;"identify song";"identify song";"identify song"
15877;music;query;"what would you call this kind of music that we're listening to";"what would you call this kind of music that we're listening to";"What would you call this kind of music that we're listening to?"
11572;music;query;"what is the title and artist of this song";"what is the title and artist of this song";"What is the title and artist of this song?"
7038;music;query;"what music is playing now nine hundred and ninety nine fm";"what music is playing now nine hundred and ninety nine fm";"What music is playing now on 99.9 cm."
7037;music;query;"nine hundred and ninety nine fm is currently playing what music";"nine hundred and ninety nine fm is currently playing what music";"99.9 FM is currently playing what music?"
11197;music;query;"listen to this song";"listen to this song";"Listen to this song."
13986;music;query;"who has covered this song";"who has covered this song";"who has covered this song?"
21418;music;query;"is the song by [artist_name : shakira]";"is the song by shakira";"Is the song by Shakira?"
7417;music;query;"tell me my music likes";"tell me my music likes";"Tell me my music likes"
6005;music;query;"who sang the song that is currently playing";"who sang the song that is currently playing";"Who sang the song that is currently playing?"
1760;music;query;"what music do i usually like after work";"what music do i usually like after work";"Olly what music do I usually like after work ?"
9515;music;query;"which song is this";"which song is this";"which song is this"
21794;music;query;"show me my playlist";"show me my playlist";"Show me my playlist"
5173;music;query;"what's the name of this song";"what's the name of this song";"PDA, what's the name of this song?"
25632;music;query;"give me the release date of this song";"give me the release date of this song";"Give me the release date of this song"
20399;music;query;"what song do i play most";"what song do i play most";"What song do I play most?"
720;music;query;"What's playing";"What's playing";"What's playing?"
3233;music;query;"what is name of the song currently playing";"what is name of the song currently playing";"what is name of the song currently playing"
23071;music;query;"who is the music director of this song";"who is the music director of this song";"who is the music director of this song"
12170;music;query;"what is the name of the lead singer in this band";"what is the name of the lead singer in this band";"What is the name of the lead singer in this band?"
17084;music;query;"when was this song released";"when was this song released";"when was this song released"
7782;music;query;"which was that [artist_name : coldplay] song i listened to [date : yesterday] [timeofday : evening] can you play it again";"which was that coldplay song i listened to yesterday evening can you play it again";"Which was that Coldplay song I listened to yesterday evening? Can you play it again?"
7082;music;query;"who is the artist of the song playing now";"who is the artist of the song playing now";"Who is the artist of the song playing now?"
4048;music;query;"is there any [music_genre : rap] that doesn't involve sex money and drugs";"is there any rap that doesn't involve sex money and drugs";"Is there any rap that doesn't involve sex, money and drugs?"
14083;music;query;"what song is playing right now";"what song is playing right now";"What song is playing right now?"
596;music;query;"what's that the album is current music from";"what's that the album is current music from";"What's that the album is current music from?"
null;music;query;"where is band playing";"where is band playing";"null"
9792;music;query;"what is the current song called";"what is the current song called";"What is the current song called?"
3010;music;query;"who is singing that song on now";"who is singing that song on now";"who is singing that song on now"
12536;music;query;"what song is playing on windows media player";"what song is playing on windows media player";"Cortana, what song is playing on Windows Media Player?"
27119;music;query;"find out what song this is and tell me the name";"find out what song this is and tell me the name";"Olly, find out what song this is and tell me the name."
15442;music;query;"who's playing this";"who's playing this";"Who's playing this?"
6900;music;query;"do you hear songs of [artist_name : arrahman] music";"do you hear songs of arrahman music";"Do you hear songs of A.R.Rahman music?"
13729;music;query;"what genre is most played on my [device_type : music player]";"what genre is most played on my music player";"What genre is most played on my PDA?"
7995;music;query;"this song is composed by whom";"this song is composed by whom";"this song is composed by whom?"
15879;music;query;"i've heard this riff before what song stole this riff it's exactly the same";"i've heard this riff before what song stole this riff it's exactly the same";"I've heard this riff before - what song stole this riff - it's exactly the same!"
5174;music;query;"whose song is this";"whose song is this";"Whose song is this, PDA?"
7083;music;query;"the song playing now is released by which artist";"the song playing now is released by which artist";"The song playing now is released by which artist?"
17480;music;query;"find me the name of the artist of this music";"find me the name of the artist of this music";"Find me the name of the artist of this music"
7537;music;query;"what is the title of the song";"what is the title of the song";"what is the title of the song?"
11199;music;query;"what am i listening to";"what am i listening to";"What am I listening to?"
20400;music;query;"what music genre do i play most";"what music genre do i play most";"What music genre do I play most?"
7826;music;query;"what did she just sing";"what did she just sing";"What did she just sing?"
9426;music;query;"which film the music comes from what is the name of the music";"which film the music comes from what is the name of the music";"which film the music comes from?what is the name of the music"
21990;music;query;"who is the song playing by";"who is the song playing by";"who the the song playing by?"
3751;music;query;"who sings this song";"who sings this song";"who sings this song"
4463;music;query;"what are the lyrics to the song [song_name : i will always love you] by [artist_name : Dolly parton]";"what are the lyrics to the song i will always love you by Dolly parton";"What are the lyrics to the song I will always love you, by Dolly Parton?"
13745;music;query;"what music do i usually listen to";"what music do i usually listen to";"What music do I usually listen to?"
16006;music;query;"what is a good [music_genre : rap] album that came out [date : this year]";"what is a good rap album that came out this year";"what is a good rap album that came out this year"
19983;music;query;"what genre is this song in";"what genre is this song in";"What genre is this song in"
14493;music;query;"who sings the song that i am listening to right now";"who sings the song that i am listening to right now";"Who sings the song that I am listening to right now?"
13841;music;query;"who is the artist of this song";"who is the artist of this song";"Who is the artist of this song?"
19886;music;query;"tell me the song that is currently playing";"tell me the song that is currently playing";"Tell me the song that is currently playing."
18206;music;query;"what is the name of this musical group";"what is the name of this musical group";"What is the name of this musical group"
3012;music;query;"what is the name of that song that just went off";"what is the name of that song that just went off";"what is the name of that song that just went off"
19541;music;query;"do you know about this lyrics";"do you know about this lyrics";"Do you know about this lyrics?"
20398;music;query;"recommend artists similar to [artist_name : rihanna]";"recommend artists similar to rihanna";"Recommend artists similar to Rihanna"
23494;music;query;"what is the song currently playing";"what is the song currently playing";"What is the song currently playing?"
7827;music;query;"is that the song from [artist_name : spectre]";"is that the song from spectre";"Is that the song from Spectre?"
23439;music;query;"tell me the details of the music playing";"tell me the details of the music playing";"tell me  the details of the music playing"
10384;music;query;"tell me the artist name";"tell me the artist name";"Tell me the artist name"
14431;music;query;"what type of music do i enjoy";"what type of music do i enjoy";"What type of music do I enjoy?"
721;music;query;"tell me the name of the song";"tell me the name of the song";"Tell me the name of the song?"
14433;music;query;"what are my favorite types of music";"what are my favorite types of music";"What are my favorite types of music?"
4443;music;query;"do i have any music by [artist_name : lady antebellum]";"do i have any music by lady antebellum";"Do I have any music by Lady Antebellum?"
12657;music;query;"give me some [artist_name : bowie]";"give me some bowie";"PDA, give me some Bowie."
8769;music;query;"[song_name : hotel california] is sung by whom";"hotel california is sung by whom";"Hotel California is sung by whom?"
10778;music;query;"tell me the name of this song";"tell me the name of this song";"Tell me the name of this song."
1838;music;query;"what the singer meant by the title of the song [song_name : bohemian rhapsody]";"what the singer meant by the title of the song bohemian rhapsody";"What the singer meant by the title of the song Bohemian Rhapsody?"
16610;music;query;"tell me the music that is playing";"tell me the music that is playing";"Tell me the music that is playing."
17772;music;query;"which song is this one";"which song is this one";"Which song is this one?"
13985;music;query;"when was this song first recorded";"when was this song first recorded";"when was this song first recorded?"
21989;music;query;"whats the name of the current song";"whats the name of the current song";"whats the name of the current song?"
22080;music;query;"please show me detail of previous played song";"please show me detail of previous played song";"Please show me detail of prvious played song."
13730;music;query;"what kind of music do you think i like";"what kind of music do you think i like";"What kind of music do you think I like?"
11897;music;query;"can you pull up information on the singer of this song";"can you pull up information on the singer of this song";"Can you pull up information on the singer(s) of this song?"
5964;music;query;"recommend songs based on my playlist";"recommend songs based on my playlist";"Recommend songs based on my playlist?"
23496;music;query;"what's the name of the piece you are playing";"what's the name of the piece you are playing";"What's the name of the piece you are playing?"
20256;music;query;"what song in the [music_album : theme song for frasier]";"what song in the theme song for frasier";"What song in the theme song for Frasier?"
19885;music;query;"what song is playing now";"what song is playing now";"What song is playing now."
18844;music;query;"what genre of music is in my music folder";"what genre of music is in my music folder";"What genre of music is in my music folder?"
19981;music;query;"what playlist is on [player_setting : shuffle]";"what playlist is on shuffle";"What playlist is on shuffle"
7645;music;query;"tell me the singer of this track";"tell me the singer of this track";"Tell me the singer of this track"
12921;music;query;"who is the singer";"who is the singer";"who is the singer"
2637;music;query;"email me the lyrics to this song";"email me the lyrics to this song";"email me the lyrics to this song"
9472;music;query;"what song is this";"what song is this";"what song is this"
16609;music;query;"what music is playing";"what music is playing";"What music is playing?"
16497;music;query;"i am interested in what emotions are conveyed in grateful dead music";"i am interested in what emotions are conveyed in grateful dead music";"I am interested in what emotions are conveyed in Grateful Dead music"
26065;music;query;"what's my favorite music at the moment";"what's my favorite music at the moment";"what's my favorite music at the moment?"
5441;music;query;"when is boy band playing";"when is boy band playing";"When and where is <band> playing?"
10385;music;query;"what is the song name";"what is the song name";"What is the song name"
9574;music;query;"who wrote this song";"who wrote this song";"Who wrote this song?"
16827;music;query;"what is the track information currently";"what is the track information currently";"What is the track information currently?"
13869;music;query;"who is singing the song i am listening to right now";"who is singing the song i am listening to right now";"Who is singing the song I am listening to right now?"
10386;music;query;"tell me who wrote this song";"tell me who wrote this song";"Tell me who wrote this song"
6454;music;query;"tell me a play list";"tell me a play list";"Tell me a play lust"
9600;music;query;"what is the title of this song";"what is the title of this song";"What is the title of this song?"
677;music;query;"tell me the artist of this song";"tell me the artist of this song";"tell me the artist of this song."
17771;music;query;"which song am i listening to right now";"which song am i listening to right now";"Which song am I listening to right now?"
21475;music;query;"what genre is this";"what genre is this";"what genre is this?"
