answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
25665;lists;query;"tell me my list names";"tell me my list names";"Tell me my list names."
26044;lists;query;"tell me what's on my [list_name : holiday] list";"tell me what's on my holiday list";"Tell me what's on my Holiday list."
20068;lists;query;"what is on this specific list";"what is on this specific list";"What is on this specific list"
13529;lists;query;"read out the list";"read out the list";"read out the XXX list"
19894;lists;query;"what is my [list_name : grocery] list";"what is my grocery list";"What is my grocery list?"
18362;lists;query;"open my list";"open my list";"open my list"
11923;lists;query;"what are the current lists i have";"what are the current lists i have";"What are the current lists I have?"
6573;lists;query;"count the number of food items on the list";"count the number of food items on the list";"Count the number of food items on the list."
8448;lists;query;"what are my lists so far";"what are my lists so far";"What are my lists so far?"
18794;lists;query;"can you tell me what the items on my [list_name : grocery] list are";"can you tell me what the items on my grocery list are";"Can you tell me what the items on my grocery list are?"
3124;lists;query;"make a list of all the clothing range available on [business_name : ralph and lauren]";"make a list of all the clothing range available on ralph and lauren";"Make a list of all the clothing range available on Ralph & Lauren."
9842;lists;query;"can you please tell me what i have on my list";"can you please tell me what i have on my list";"Can you please tell me what I have on my list?"
19218;lists;query;"can you find my lists";"can you find my lists";"Can you find my lists?"
15012;lists;query;"what is available in your [list_name : stock] of lists";"what is available in your stock of lists";"What is available in your stock of lists?"
2625;lists;query;"do i have anything on the list";"do i have anything on the list";"Do I have anything on the list?"
10380;lists;query;"pull up the [list_name : shopping] list";"pull up the shopping list";"Pull up the shopping list."
18712;lists;query;"can you read me my lists";"can you read me my lists";"PDA, can you read me my Lists?"
20901;lists;query;"list items on my [list_name : work] list";"list items on my work list";"List items on my work list"
14485;lists;query;"what is on my [music_genre : rap] playlist";"what is on my rap playlist";"What is on my rap playlist?"
9133;lists;query;"what does the list contain";"what does the list contain";"What does the list contain"
7562;lists;query;"what are the list of [list_name : things i need to buy] [date : today]";"what are the list of things i need to buy today";"What are the list of things I need to buy today?"
4655;lists;query;"what do i need to [list_name : get done] [date : today]";"what do i need to get done today";"Olly what do I need to get done today?"
13812;lists;query;"what do i need to complete first from the list";"what do i need to complete first from the list";"What do I need to complete first from the list Olly?"
14509;lists;query;"whats on my [list_name : shopping] list";"whats on my shopping list";"whats on my shopping list?"
15397;lists;query;"whats on your list right now";"whats on your list right now";"Whats on your list right now?"
26046;lists;query;"what's next on the list";"what's next on the list";"what's next on the list?"
1333;lists;query;"tell me what is on my list";"tell me what is on my list";"Tell me what is on my list."
14221;lists;query;"let me hear my list";"let me hear my list";"Let me hear my list."
10650;lists;query;"i do have a [list_name : to do] list for [date : today] don't i";"i do have a to do list for today don't i";"I do have a to do list for today, don't I?"
19895;lists;query;"how many eggs are on my [list_name : grocery] list";"how many eggs are on my grocery list";"How many eggs are on my grocery list?"
23128;lists;query;"open the list";"open the list";"open the list"
3581;lists;query;"give me lists";"give me lists";"Give me lists"
12418;lists;query;"what else do i have on the list";"what else do i have on the list";"Olly, what else do I have on the list?"
25664;lists;query;"what are all the lists i have available";"what are all the lists i have available";"What are all the lists I have available?"
27114;lists;query;"give me the list of the top five safest cars to buy";"give me the list of the top five safest cars to buy";"Olly, give me the list of the top 5 safest cars to buy."
26045;lists;query;"what's in my list of [list_name : tasks]";"what's in my list of tasks";"What's in my list of tasks?"
1334;lists;query;"list things on my list";"list things on my list";"List things on my list."
11173;lists;query;"what's on the [list_name : grocery] list";"what's on the grocery list";"what's on the grocery list?"
13040;lists;query;"give me the [list_name : shopping] list";"give me the shopping list";"Give me the shopping list."
6203;lists;query;"what are listed";"what are listed";"What are listed?"
11229;lists;query;"will you please show me my lists";"will you please show me my lists";"Will you please show me my lists?"
13039;lists;query;"did i make a [list_name : shopping] list";"did i make a shopping list";"Did I make a shopping list?"
8051;lists;query;"read the list";"read the list";"read the list"
27399;lists;query;"check my list";"check my list";"Check my list"
4140;lists;query;"evaluate [date : today's] schedule";"evaluate today's schedule";"Evaluate today's schedule"
2693;lists;query;"make sure bread is on my [list_name : grocery] list";"make sure bread is on my grocery list";"Make sure bread is on my grocery list"
13692;lists;query;"please tell me what lists i have";"please tell me what lists i have";"Please tell me what lists I have."
16955;lists;query;"list entry";"list entry";"list entry"
12420;lists;query;"anything else left on the list";"anything else left on the list";"Olly, anything else left on the list?"
16595;lists;query;"what are the jobs to be done [date : today]";"what are the jobs to be done today";"What are the jobs to be done today ?"
8052;lists;query;"recite the [list_name : schedules] of the list";"recite the schedules of the list";"recite the schedules of the list."
20215;lists;query;"please read me my current lists";"please read me my current lists";"Olly, please read me my current lists."
67;lists;query;"read list for me please";"read list for me please";"read a books to read list for me please"
4699;lists;query;"check item five on my [list_name : to do] list";"check item five on my to do list";"check item 5 on my to do list"
12140;lists;query;"what are my available lists";"what are my available lists";"What are my available lists?"
10848;lists;query;"what all lists are available";"what all lists are available";"What all lists are available?"
14510;lists;query;"can you tell me whats on my [list_name : shopping] list";"can you tell me whats on my shopping list";"can you tell me whats on my shopping list?"
10455;lists;query;"did i add milk to the [list_name : shopping] list";"did i add milk to the shopping list";"Did I add milk to the shopping list?"
3580;lists;query;"what lists do i have";"what lists do i have";"What lists do I have"
18624;lists;query;"name the lists available";"name the lists available";"Name me off the lists avaible"
23129;lists;query;"find list in my pda";"find list in my pda";"find list in my pda"
15737;lists;query;"read available lists";"read available lists";"Read available lists."
3828;lists;query;"what lists are available";"what lists are available";"what lists are available?"
15006;lists;query;"do i have anything on my [list_name : to do] list";"do i have anything on my to do list";"Do I have anything on my to-do list?"
16652;lists;query;"what's the next thing on my list of [list_name : appointments]";"what's the next thing on my list of appointments";"What's the next thing on my list of appointments?"
789;lists;query;"what's on my list";"what's on my list";"What's on my list?"
20900;lists;query;"tell me items that are on my [list_name : shopping] list";"tell me items that are on my shopping list";"Tell me items that are on my shopping list"
9525;lists;query;"what items did i plan to [list_name : buy]";"what items did i plan to buy";"What items did I plan to buy?"
10371;lists;query;"tell me the name of my lists";"tell me the name of my lists";"Tell me the name of my lists"
10277;lists;query;"what items are on my [list_name : shopping] list";"what items are on my shopping list";"What items are on my shopping list?"
7422;lists;query;"provide what is there on the list";"provide what is there on the list";"Provide what is there on the list"
4933;lists;query;"what do i have on my [list_name : shopping] list";"what do i have on my shopping list";"PDA what do I have on my shopping list?"
14487;lists;query;"what is on my playlist of movies on the the dvr";"what is on my playlist of movies on the the dvr";"What is on my playlist of movies on the the DVR?"
15010;lists;query;"what lists do you have on you right now";"what lists do you have on you right now";"What lists do you have on you right now?"
9908;lists;query;"what do i need to pick up at the [place_name : grocery store]";"what do i need to pick up at the grocery store";"What do I need to pick up at the grocery store?"
8530;lists;query;"what lists do i have queried";"what lists do i have queried";"What lists do I have queried?"
15399;lists;query;"let me know the list";"let me know the list";"Let me know the list."
15398;lists;query;"tell me what is in your list";"tell me what is in your list";"Tell me what is in your list."
9751;lists;query;"show me my lists";"show me my lists";"Show me my lists"
14558;lists;query;"can you tell me what list i have";"can you tell me what list i have";"can you tell me what list i have?"
25146;lists;query;"refresh my list and tell me whats on it";"refresh my list and tell me whats on it";"alexa refresh my list and tell me whats on it"
9524;lists;query;"what is on my [list_name : shopping] list";"what is on my shopping list";"What is on my shopping list?"
16653;lists;query;"read that list back to me please";"read that list back to me please";"Read that list back to me, please."
4269;lists;query;"send me the last list uploaded";"send me the last list uploaded";"send me the last list uploaded"
21986;lists;query;"the list contain what";"the list contain what";"The list contain what ?"
19014;lists;query;"my list please";"my list please";"My list please."
8228;lists;query;"pull up list";"pull up list";"pull up list"
23059;lists;query;"i have my [list_name : clothes] list";"i have my clothes list";"i have my clothes list"
19158;lists;query;"how many lists do i have";"how many lists do i have";"How many lists do I have?"
4709;lists;query;"please show my list";"please show my list";"Please show my list"
14664;lists;query;"what groups are listed in my contacts";"what groups are listed in my contacts";"What groups are listed in my contacts?"
2624;lists;query;"is there anything left on my list";"is there anything left on my list";"Is there anything left on my list?"
21357;lists;query;"list my lists please";"list my lists please";"List my lists please."
11174;lists;query;"do i have coffee on the [list_name : grocery] list";"do i have coffee on the grocery list";"Do I have coffee on the grocery list?"
15953;lists;query;"do i have anything outstanding on any lists";"do i have anything outstanding on any lists";"Do I have anything outstanding on any lists?"
20811;lists;query;"can i see my work lists";"can i see my work lists";"can I see my work lists"
4786;lists;query;"check my [list_name : to do] list";"check my to do list";"Check my to do list"
1792;lists;query;"what's on my [list_name : todo] list";"what's on my todo list";"What's on my todo list?"
16780;lists;query;"what's my [list_name : to do] list for [date : today]";"what's my to do list for today";"What's my to-do list for today?"
9230;lists;query;"which lists are present in the notes app";"which lists are present in the notes app";"Which lists are present in the notes app?"
25223;lists;query;"what kind of lists do i have";"what kind of lists do i have";"what kind of lists do i have"
9753;lists;query;"display available lists";"display available lists";"Display available lists"
14662;lists;query;"how many lists do i have in contacts";"how many lists do i have in contacts";"How many lists do I have in contacts?"
25663;lists;query;"give me the names of my lists";"give me the names of my lists";"Give me the names of my lists."
9752;lists;query;"what list do i have";"what list do i have";"What list do I have"
7420;lists;query;"tell me what is on the list";"tell me what is on the list";"Tell me what is on the list"
16450;lists;query;"check out my [list_name : to do] list";"check out my to do list";"Check out my to do list."
3636;lists;query;"lists i have";"lists i have";"Lists I have"
11796;lists;query;"tell me what's on my [list_name : shopping] list";"tell me what's on my shopping list";"PDA tell me what's on my shopping list?"
1793;lists;query;"do i have banana in my [list_name : shopping] list";"do i have banana in my shopping list";"Do I have banana in my shopping list"
12141;lists;query;"what are the names of the lists that i have created";"what are the names of the lists that i have created";"What are the names of the lists that I have created?"
25089;lists;query;"list the lists i have";"list the lists i have";"list the lists i have"
18395;lists;query;"can i have my list";"can i have my list";"Can I have my list"
18602;lists;query;"do i have anything planned for [date : today]";"do i have anything planned for today";"Do i got anything planned for today"
14663;lists;query;"what are the titles of the lists in contacts";"what are the titles of the lists in contacts";"What are the titles of the lists in contacts?"
4708;lists;query;"what is my list";"what is my list";"What is my list?"
14511;lists;query;"read me back whats on my [list_name : shopping] list";"read me back whats on my shopping list";"read me back whats on my shopping list"
22043;lists;query;"what on my play list";"what on my play list";"what on my play list"
4311;lists;query;"describe your list";"describe your list";"describe your list"
14700;lists;query;"what are the names of all my saved lists";"what are the names of all my saved lists";"What are the names of all my saved lists"
19162;lists;query;"what is that on the list";"what is that on the list";"What is that on the list?"
6019;lists;query;"what is on this list";"what is on this list";"What is on this list"
15004;lists;query;"what to do lists do i have";"what to do lists do i have";"What to-do lists do I have?"
7543;lists;query;"show me what lists are available";"show me what lists are available";"show me what lists are available"
19902;lists;query;"there are anything in my list";"there are anything in my list";"There are anything in my list."
1711;lists;query;"what is on my [list_name : shopping] list [date : today]";"what is on my shopping list today";"What is on my shopping list today?"
11699;lists;query;"what lists available";"what lists available";"What lists available"
3276;lists;query;"what is on my [list_name : to do] list";"what is on my to do list";"What is on my to do list?"
11743;lists;query;"what's next on my list";"what's next on my list";"Olly, what's next on my list?"
5377;lists;query;"give me all my lists";"give me all my lists";"Give me all my lists."
23130;lists;query;"find the list";"find the list";"find the list"
19217;lists;query;"what lists are in my notebook";"what lists are in my notebook";"What lists are in my notebook?"
8532;lists;query;"tell me what lists i have";"tell me what lists i have";"Tell me what lists I have."
25044;lists;query;"list [list_name : to do]";"list to do";"list todo"
16452;lists;query;"read out my [list_name : shopping] list for [date : today]";"read out my shopping list for today";"Read out my shopping list for today."
18622;lists;query;"what lists are open";"what lists are open";"What list are open"
27398;lists;query;"what's still on the list";"what's still on the list";"What's still on the list?"
10594;lists;query;"could you open my list app and check for [list_name : groceries] please";"could you open my list app and check for groceries please";"Could you open my list app and check for groceries, please"
14222;lists;query;"read my list to me";"read my list to me";"Read my list to me."
11228;lists;query;"please show me the list that i have";"please show me the list that i have";"Please show me the list that I have."
21091;lists;query;"give me the details on purchase order";"give me the details on purchase order";"Give me the details on purchase order"
7507;lists;query;"arrange the list in alphabetical order that are available";"arrange the list in alphabetical order that are available";"Arrange the list in alphabetical order that are available"
