answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
22029;alarm;remove;"remove alarm of [time : six am] on [date : tuesday]";"remove alarm of six am on tuesday";"Remove alarm of 6 AM on Tuesday."
13270;alarm;remove;"turn off all of my alarms";"turn off all of my alarms";"Turn off all of my alarms"
16806;alarm;remove;"get rid of my [alarm_type : wake up] alarm set for [date : saturday]";"get rid of my wake up alarm set for saturday";"Get rid of my wake up alarm set for Saturday."
4630;alarm;remove;"disable alarm for [time : three pm]";"disable alarm for three pm";"disable alarm for 3PM"
11623;alarm;remove;"remove set alarm";"remove set alarm";"Remove set alarm"
559;alarm;remove;"remove the alarm set for [time : ten pm]";"remove the alarm set for ten pm";"Remove the alarm set for 10pm"
22027;alarm;remove;"remove all alarm of [date : sunday]";"remove all alarm of sunday";"Remove all alarm of sunday"
18440;alarm;remove;"do not wake me up [date : tomorrow]";"do not wake me up tomorrow";"Do not wake me up tomorrow."
14683;alarm;remove;"please remove the alarm set for [date : wednesday] called [event_name : kickball]";"please remove the alarm set for wednesday called kickball";"Please remove the alarm set for Wednesday called kickball."
13271;alarm;remove;"turn off my alarms";"turn off my alarms";"Turn off my alarms"
27255;alarm;remove;"forget alarm";"forget alarm";"Forget alarm."
17613;alarm;remove;"set off this alarm";"set off this alarm";"Set off this alarm"
8758;alarm;remove;"turn off my alarm";"turn off my alarm";"turn off my alarm"
5807;alarm;remove;"change the alarm weekly settings";"change the alarm weekly settings";"Change the alarm weekly settings"
12103;alarm;remove;"remove my early alarms";"remove my early alarms";"remove my early alarms"
3738;alarm;remove;"please remove my alarm";"please remove my alarm";"please remove my alarm"
3683;alarm;remove;"turn off the [time : six am] alarm for [date : Wednesday]";"turn off the six am alarm for Wednesday";"Turn off the 6AM alarm for Wednesday"
22212;alarm;remove;"get rid of the [time : five pm] alarm";"get rid of the five pm alarm";"Get rid of the 5 pm alarm."
2174;alarm;remove;"disable the first alarm";"disable the first alarm";"Disable the first alarm"
11867;alarm;remove;"i would like this alarm permanently removed";"i would like this alarm permanently removed";"I would like this alarm permanently removed"
20573;alarm;remove;"remove all alarms if any";"remove all alarms if any";"remove all alarms if any"
14373;alarm;remove;"i no longer need the daily [time : five pm] alarm";"i no longer need the daily five pm alarm";"I no longer need the daily 5pm alarm."
15934;alarm;remove;"remove the alarm set for [time : four hundred am]";"remove the alarm set for four hundred am";"Remove the alarm set for 4:00 am."
560;alarm;remove;"stop [time : seven am] alarm";"stop seven am alarm";"Stop 7am alarm"
4631;alarm;remove;"disable my [time : three pm] alarm";"disable my three pm alarm";"disable my 3PM alarm"
19883;alarm;remove;"remove my bedtime alarm";"remove my bedtime alarm";"Echo, remove my bedtime alarm"
19608;alarm;remove;"turn off all alarms";"turn off all alarms";"Turn off all alarms"
12428;alarm;remove;"remove alarms set for [date : tomorrow]";"remove alarms set for tomorrow";"remove alarms set for tomorrow"
20469;alarm;remove;"olly cancel all [alarm_type : soccer practice] alarms";"olly cancel all soccer practice alarms";"Siri, cancel all soccer practice alarms"
19463;alarm;remove;"remove my [time : eight pm] alarm and set it to [time : seven pm]";"remove my eight pm alarm and set it to seven pm";"remove my 8 pm alarm and set it to 7 pm"
20531;alarm;remove;"remove alarm if any";"remove alarm if any";"remove alarm if any"
11269;alarm;remove;"cancel the alarm that is set for [date : tomorrow] at [time : eight am]";"cancel the alarm that is set for tomorrow at eight am";"Cancel the alarm that is set for tomorrow at 8 am."
2175;alarm;remove;"delete the first alarm";"delete the first alarm";"Delete the first aarm"
27253;alarm;remove;"remove alarm";"remove alarm";"Remove alarm."
23961;alarm;remove;"unset all alarm which is set";"unset all alarm which is set";"unset all alarm which is seted"
6982;alarm;remove;"remove alarm of [time : seven thirty am] on [date : monday]";"remove alarm of seven thirty am on monday";"Remove alarm of 7.30 a.m. on monday"
22651;alarm;remove;"can you please remove the alarm";"can you please remove the alarm";"can you please remove the alarm"
12342;alarm;remove;"cancel alarm for [date : tenth of march two thousand seventeen]";"cancel alarm for tenth of march two thousand seventeen";"cancel alarm for 03/10/2017"
11868;alarm;remove;"this alarm needs to be permanently silenced";"this alarm needs to be permanently silenced";"This alarm needs to be permanently silenced."
5806;alarm;remove;"remove the alarm for [date : tomorrow]";"remove the alarm for tomorrow";"remove the alarm for tomorrow"
20532;alarm;remove;"i dont want any alarms";"i dont want any alarms";"i dont want any alarms"
22211;alarm;remove;"delete my [time : eight pm] alarm";"delete my eight pm alarm";"Delete my 8 pm alarm."
19884;alarm;remove;"remove [person : finlee's] bedtime alarm";"remove finlee's bedtime alarm";"Echo, remove Finlee's bedtime alarm"
11779;alarm;remove;"reset alarm";"reset alarm";"reset alarm"
1531;alarm;remove;"remove the alarm";"remove the alarm";"Remove the alarm"
22653;alarm;remove;"will you turn the alarm off for me";"will you turn the alarm off for me";"will you turn the alarm off for me?"
3736;alarm;remove;"remove my [timeofday : morning] alarm";"remove my morning alarm";"remove my morning alarm"
3982;alarm;remove;"delete my alarm for [time : eight am]";"delete my alarm for eight am";"Delete my alarm for 8am"
3983;alarm;remove;"remove my alarm for [date : tomorrow] [timeofday : morning]";"remove my alarm for tomorrow morning";"Remove my alarm for tomorrow morning"
22210;alarm;remove;"remove [time : seven am] alarm";"remove seven am alarm";"Remove 7am alarm."
17612;alarm;remove;"cancel the alarm at [time : four am] [time : ten pm]";"cancel the alarm at four am ten pm";"Cancel the alarm at xx:yy am/pm"
7326;alarm;remove;"turn off the alarm";"turn off the alarm";"turn off the alarm"
8759;alarm;remove;"snooze";"snooze";"snooze"
