answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
2216;general;joke;"can you tell me a joke";"can you tell me a joke";"Can you tell me a joke?"
16319;general;joke;"have you heard any [joke_type : good] jokes lately";"have you heard any good jokes lately";"Have you heard any good jokes lately?"
10695;general;joke;"i need a [joke_type : naughty] joke not to naughty though";"i need a naughty joke not to naughty though";"Olly, I need a naughty joke, not to naughty though."
2863;general;joke;"what is a [joke_type : funny] joke about [joke_type : car]";"what is a funny joke about car";"what is a funny joke about car"
17680;general;joke;"what's the famous monty python joke about the bird";"what's the famous monty python joke about the bird";"What's the famous Monty Python joke about the bird?"
2612;general;joke;"what's the [joke_type : funniest] joke";"what's the funniest joke";"what's the funniest joke"
2441;general;joke;"whats a [joke_type : silly] joke you know";"whats a silly joke you know";"whats a silly joke you know?"
21274;general;joke;"tell me jokes";"tell me jokes";"tell me jokes"
20937;general;joke;"tell a joke";"tell a joke";"Tell a joke."
4420;general;joke;"crack a joke";"crack a joke";"crack a joke"
26295;general;joke;"what's the [joke_type : latest] joke";"what's the latest joke";"What's the latest joke?"
12707;general;joke;"a [relation : priest] walks into a [business_type : bar]";"a priest walks into a bar";"A priest walks into a bar..."
2442;general;joke;"whats a [joke_type : good] joke";"whats a good joke";"whats a good joke?"
3059;general;joke;"tell me something [joke_type : funny]";"tell me something funny";"tell me something funny"
14225;general;joke;"tell a joke that puts smile on my face";"tell a joke that puts smile on my face";"Tell a joke that puts smile on my face"
20196;general;joke;"can i hear the joke [joke_type : about the old woman] again";"can i hear the joke about the old woman again";"Can I hear the joke about the old woman again?"
