answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
20530;alarm;query;"is there any alarm after [time : five am]";"is there any alarm after five am";"is there any alarm after 5 am"
18474;alarm;query;"what are my alarms";"what are my alarms";"What are my alarms"
20073;alarm;query;"what days are my alarms set for";"what days are my alarms set for";"What days are my alarms set for"
26290;alarm;query;"would like to know the alarm you sent";"would like to know the alarm you sent";"would like to know the alarm you sent"
25499;alarm;query;"confirm i have set an alarm for [time : six am]";"confirm i have set an alarm for six am";"Confirm I have set an alarm for 6 AM"
5935;alarm;query;"what alarms did i set";"what alarms did i set";"what alarms did I set"
5743;alarm;query;"what alarms do i got";"what alarms do i got";"What alarms do I got PDA?"
14796;alarm;query;"show me the alarms that are set";"show me the alarms that are set";"Show me the alarms that are set."
14144;alarm;query;"tell me about alarms";"tell me about alarms";"tell me about alarms"
5937;alarm;query;"list all the alarms";"list all the alarms";"List all the alarms"
7193;alarm;query;"checkout [date : today] third set alarm";"checkout today third set alarm";"Checkout today third set alarm."
6902;alarm;query;"how many alarms are currently set";"how many alarms are currently set";"How many alarms are currently set?"
25455;alarm;query;"are there any alarms set what are they";"are there any alarms set what are they";"Are there any alarms set? What are they?"
19282;alarm;query;"is my alarm set";"is my alarm set";"Is my alarm set?"
17727;alarm;query;"all alarms";"all alarms";"<All alarms>"
18574;alarm;query;"tell me what alarms are set for me";"tell me what alarms are set for me";"Hey Google, tell me what alarms are set for me."
11781;alarm;query;"next alarm";"next alarm";"next alarm"
8651;alarm;query;"when is the next alarm";"when is the next alarm";"when is the neat alaram"
1541;alarm;query;"show alarms";"show alarms";"Show alarms"
15666;alarm;query;"let me know about any alarms set [date : today]";"let me know about any alarms set today";"Let me know about any alarms set today."
3387;alarm;query;"confirm my alarm settings";"confirm my alarm settings";"confirm my alarm settings"
24405;alarm;query;"give me the alarm times for the [time : next two days]";"give me the alarm times for the next two days";"Give me the alarm times for the next two days."
15576;alarm;query;"let me know the alarm time";"let me know the alarm time";"Let me know the alarm time."
25327;alarm;query;"is there any alarm active";"is there any alarm active";"Is there any alarm active?"
22760;alarm;query;"what alarms are set in the [house_place : house]";"what alarms are set in the house";"WHAT ALARMS ARE SET IN THE HOUSE?"
1540;alarm;query;"do i have any alarms";"do i have any alarms";"Do I have any alarms"
17389;alarm;query;"have i set any alarms in the [timeofday : morning]";"have i set any alarms in the morning";"Have I set any alarms in the morning?"
25500;alarm;query;"check if i have set any alarm for [timeofday : morning]";"check if i have set any alarm for morning";"Check if I have set any alarm for morning"
18575;alarm;query;"list all of my upcoming alarms";"list all of my upcoming alarms";"OK Google, list all of my upcoming alarms."
3603;alarm;query;"my alarms";"my alarms";"My alarms"
12130;alarm;query;"do i have any alarms set for [time : six am] [date : tomorrow]";"do i have any alarms set for six am tomorrow";"do I have any alarms set for 6 am tomorrow?"
18276;alarm;query;"how many alarms are currently on my phone";"how many alarms are currently on my phone";"How many alarms are currently on my phone"
14619;alarm;query;"any alarms currently listed";"any alarms currently listed";"any alarms currently listed"
10635;alarm;query;"did i remember to set a reminder alarm for my next [event_name : doctor's appointment]";"did i remember to set a reminder alarm for my next doctor's appointment";"Did I remember to set a reminder alarm for my next doctor's appointment"
8474;alarm;query;"what time is set for my [alarm_type : wake up] alarm";"what time is set for my wake up alarm";"What time is set for my wake-up alarm?"
13952;alarm;query;"what alarms are set for [date : this week]";"what alarms are set for this week";"What alarms are set for this week Echo."
18576;alarm;query;"what is on my alarm schedule";"what is on my alarm schedule";"Hey Google, what is on my alarm schedule?"
14795;alarm;query;"show me all of my active alarms";"show me all of my active alarms";"Show me all of my active alarms."
14618;alarm;query;"what alarms are currently set";"what alarms are currently set";"what alarms are currently set"
5936;alarm;query;"review the alarms i have";"review the alarms i have";"Review the alarms I have"
2682;alarm;query;"what's the alarm situation for [date : tomorrow]";"what's the alarm situation for tomorrow";"What's the alarm situation for tomorrow?"
13953;alarm;query;"olly find any alarms i have set for [date : today]";"olly find any alarms i have set for today";"Google find any alarms I have set for today."
6903;alarm;query;"i want to see all set alarms";"i want to see all set alarms";"I want to see all set alarms"
17313;alarm;query;"do i have an alarm set for [date : today]";"do i have an alarm set for today";"do i have an alarm set for today"
17390;alarm;query;"at what time is my alarm set";"at what time is my alarm set";"At what time is my alarm set?"
6819;alarm;query;"can you tell me if i have any alarms set";"can you tell me if i have any alarms set";"Can you tell me if I have any alarms set?"
25902;alarm;query;"did I set an alarm [event_name : to have tablets] in the [timeofday : noon]";"did I set an alarm to have tablets in the noon";"Did i set an alarm to have tablets in the noon?"
2510;alarm;query;"which alarms do i have";"which alarms do i have";"which alarms do I have"
1539;alarm;query;"show me the alarms i set";"show me the alarms i set";"Show me the alarms I set"
12605;alarm;query;"what time is my alarm set for";"what time is my alarm set for";"What time is my alarm set for?"
8473;alarm;query;"is my [alarm_type : wake up] alarm set a [time : six am]";"is my wake up alarm set a six am";"Is my wake-up alarm set a 6 am?"
26977;alarm;query;"what home alarms have been set";"what home alarms have been set";"What home alarms have been set?"
14145;alarm;query;"please read me my alarms";"please read me my alarms";"please read me my alarms"
20071;alarm;query;"what times are my alarms set for";"what times are my alarms set for";"What times are my alarms set for"
12099;alarm;query;"when will my alarm go off in the [timeofday : morning]";"when will my alarm go off in the morning";"When will my alarm go off in the morning?"
2912;alarm;query;"do i have any alarms set for [date : today]";"do i have any alarms set for today";"do i have any alarms set for today"
24404;alarm;query;"show me what alarm times i've set for the [time : week]";"show me what alarm times i've set for the week";"Show me what alarm times I've set for the week."
14617;alarm;query;"list current set alarms";"list current set alarms";"list current set alarms"
6818;alarm;query;"are there any alarms going off [date : today]";"are there any alarms going off today";"Are there any alarms going off today?"
18275;alarm;query;"what alarms do i all have set";"what alarms do i all have set";"What alarms do I all have set"
17898;alarm;query;"show me the alarms i've set";"show me the alarms i've set";"Show me the alarms I've set."
3601;alarm;query;"my set alarms";"my set alarms";"My set alarms"
3569;alarm;query;"what alarms will wake me up [date : tomorrow]";"what alarms will wake me up tomorrow";"What alarms will wake me up tomorrow?"
7757;alarm;query;"have i got any alarms set";"have i got any alarms set";"Have I got any alarms set?"
561;alarm;query;"what alarms i have set";"what alarms i have set";"what alarms I have set?"
25328;alarm;query;"tell me about the alarm timings";"tell me about the alarm timings";"Tell me about the alarm timings."
19962;alarm;query;"alarms";"alarms";"Alarms"
7756;alarm;query;"when does my alarm go off";"when does my alarm go off";"When does my alarm go off?"
10633;alarm;query;"would you please check to see if i've set my alarm for [date : tomorrow] [timeofday : morning]";"would you please check to see if i've set my alarm for tomorrow morning";"Would you please check to see if I've set my alarm for tomorrow morning"
9718;alarm;query;"alarm status";"alarm status";"Alarm Status"
15575;alarm;query;"what time have you set the alarm";"what time have you set the alarm";"What time have you set the alarm?"
18473;alarm;query;"list my different alarm";"list my different alarm";"List my different alarm"
12606;alarm;query;"what time i am waking up [date : tomorrow]";"what time i am waking up tomorrow";"What time I am waking up tomorrow?"
15665;alarm;query;"what alarms did i set [date : today]";"what alarms did i set today";"What alarms did I set today."
17896;alarm;query;"what alarms are coming up";"what alarms are coming up";"What alarms are coming up?"
8135;alarm;query;"if there any alarm is set then let me know";"if there any alarm is set then let me know";"if there any alarm is set then let me know."
16785;alarm;query;"review all alarms";"review all alarms";"Review all alarms."
6495;alarm;query;"is the alarm set for [date : tomorrow] [timeofday : morning]";"is the alarm set for tomorrow morning";"Is the alarm set for tomorrow morning"
11780;alarm;query;"what time is alarm set for";"what time is alarm set for";"what time is alarm set for"
11261;alarm;query;"do i have alarms set";"do i have alarms set";"Do I have alarms set ?"
15331;alarm;query;"what time is my alarm set for [date : tomorrow] [timeofday : morning]";"what time is my alarm set for tomorrow morning";"What time is my alarm set for tomorrow morning?"
15606;alarm;query;"is my reminder alarm set for [event_name : dance class]";"is my reminder alarm set for dance class";"Is my reminder alarm set for dance class?"
4900;alarm;query;"when is my alarm set for";"when is my alarm set for";"PDA when is my alarm set for?"
17312;alarm;query;"what time will my alarm wake me up";"what time will my alarm wake me up";"what time will my alarm wake me up"
14936;alarm;query;"how many alarms are set";"how many alarms are set";"How many alarams are set?"
11087;alarm;query;"how many alarms have i set";"how many alarms have i set";"How many alarms have I set?"
2073;alarm;query;"what time will my alarm go off [date : today]";"what time will my alarm go off today";"What time will my alarm go off today?"
23037;alarm;query;"please let me know the alarm kept for [date : tuesday's] [event_name : meeting]";"please let me know the alarm kept for tuesday's meeting";"Plesae let me know the alarm kept for Tuesday's meeting"
21334;alarm;query;"did you set the alarm for [time : five am]";"did you set the alarm for five am";"Did you set the alarm for 5 AM?"
25966;alarm;query;"let me know about the alarms you set";"let me know about the alarms you set";"Let me know about the alarms you set"
21202;alarm;query;"what alarms do i have set for [date : today]";"what alarms do i have set for today";"what alarms do I have set for today?"
2071;alarm;query;"what's my next alarm";"what's my next alarm";"What's my next alarm?"
5744;alarm;query;"let me see my alarms";"let me see my alarms";"let me see my alarms PDA."
