answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
23862;email;query;"do i have a new email from [person : sandy]";"do i have a new email from sandy";"Do I have a new email from Sandy?"
19010;email;query;"[person : jane doe]";"jane doe";"jane doe"
6148;email;query;"display recent email from [person : john]";"display recent email from john";"display recent email from John, Olly"
9560;email;query;"initiate polling for new email";"initiate polling for new email";"Initiate polling for new email"
16339;email;query;"show me the latest emails from [business_name : amazon]";"show me the latest emails from amazon";"Show me the latest emails from Amazon."
11091;email;query;"hey check emails";"hey check emails";"hey olly check emails"
12851;email;query;"do i have email from my [relation : friend] [person : rachel]";"do i have email from my friend rachel";"Do I have email from my friend Rachel?"
7896;email;query;"how many emails do i have in the last [time : fifteen minutes]";"how many emails do i have in the last fifteen minutes";"How many emails do I have in the last 15 minutes?"
13088;email;query;"have i gotten any emails lately";"have i gotten any emails lately";"Have I gotten any emails lately"
6466;email;query;"has [person : amy] sent me any new emails";"has amy sent me any new emails";"Has Amy sent me any new emails?"
15259;email;query;"do i have any new emails from [person : dan]";"do i have any new emails from dan";"Do I have any new emails from Dan?"
14661;email;query;"read unchecked email";"read unchecked email";"Read unchecked email"
27248;email;query;"update on email";"update on email";"Update on email."
13968;email;query;"what were the first number of email subjects i got [date : today]";"what were the first number of email subjects i got today";"what were the first number of email subjects I got today?"
12173;email;query;"what new messages do i have";"what new messages do i have";"what new messages do i have"
23200;email;query;"play back the last message";"play back the last message";"Play back the last message"
18110;email;query;"what are my newest emails";"what are my newest emails";"What are my newest emails?"
7921;email;query;"open email for unread mails";"open email for unread mails";"Open email for unread mails"
6468;email;query;"are any of my new emails from [person : amy]";"are any of my new emails from amy";"Are any of my new emails from Amy?"
6258;email;query;"which new emails were received";"which new emails were received";"Olly, which new emails were recieved ?"
14189;email;query;"show me the email of [person : jack]";"show me the email of jack";"Show me the email of jack"
22058;email;query;"list all emails with subject contract";"list all emails with subject contract";"list all emails with subject contract"
15110;email;query;"did i receive any email in the [time : past hour]";"did i receive any email in the past hour";"Did I receive any email in the past hour?"
17982;email;query;"what are the subject line and sender from [date : today's] email [email_folder : inbox]";"what are the subject line and sender from today's email inbox";"What are the subject line and sender from today's email inbox?"
15087;email;query;"would you go check my emails for me";"would you go check my emails for me";"Would you go check my emails for me?"
18858;email;query;"open [email_folder : inbox]";"open inbox";"open inbox"
17446;email;query;"show all emails regarding the breach";"show all emails regarding the breach";"Show all emails regarding the breach"
13717;email;query;"show me emails from my [relation : friends]";"show me emails from my friends";"Show me emails from my friends."
10444;email;query;"have i received any emails from [person : beth]";"have i received any emails from beth";"Have I received any emails from Beth?"
9537;email;query;"refresh my [email_folder : inbox] and inform me about new emails";"refresh my inbox and inform me about new emails";"Refresh my inbox and inform me about new emails"
8422;email;query;"do i have an email from person a";"do i have an email from person a";"do i have an email from person A."
17364;email;query;"get contact";"get contact";"get contact"
14361;email;query;"i need to see if i got any new email";"i need to see if i got any new email";"I need to see if i got any new email"
8198;email;query;"have i got any new email from my [relation : company]";"have i got any new email from my company";"have i got any new email from my company."
16667;email;query;"did i get an email from [person : mike]";"did i get an email from mike";"did i get an email from Mike"
27402;email;query;"check email from [person : john]";"check email from john";"Check email from John"
15496;email;query;"do i have any new emails in my [email_folder : inbox] [date : today]";"do i have any new emails in my inbox today";"Do I have any new emails in my inbox today?"
6298;email;query;"give a last minute update on incoming emails please";"give a last minute update on incoming emails please";"Give a last minute update on incoming emails please."
5571;email;query;"Check outlook";"Check outlook";"check outlook"
577;email;query;"are there new emails for me";"are there new emails for me";"Are there new emails for me?"
22221;email;query;"check by [email_folder : inbox] for me";"check by inbox for me";"Check by inbox for me."
1968;email;query;"check my email messages";"check my email messages";"check my email messages"
16668;email;query;"has [person : mike] sent me an email";"has mike sent me an email";"Has Mike sent me an email"
3545;email;query;"check emails from [person : gary] for [time : last hour]";"check emails from gary for last hour";"check emails from gary for last hour"
11504;email;query;"pull up all emails sent to me from [business_name : amazon]";"pull up all emails sent to me from amazon";"PDA pull up all emails sent to me from Amazon"
