answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
2742;calendar;query;"what events are [date : this week]";"what events are this week";"what events are this week"
19346;calendar;query;"i needed to prepare for a [event_name : meeting]";"i needed to prepare for a meeting";"I needed to prepare for a meeting."
19123;calendar;query;"when is my [event_name : doctor's appointment]";"when is my doctor's appointment";"When is my doctor's appointment"
10940;calendar;query;"events happening between [time : eight am] and [time : five pm] [date : today]";"events happening between eight am and five pm today";"events happening between 8am and 5pm today"
1264;calendar;query;"what is my next reminder";"what is my next reminder";"What is my next reminder?"
19814;calendar;query;"how soon is my [event_name : anniversary]";"how soon is my anniversary";"how soon is my anniversary"
7045;calendar;query;"what [event_name : meetings] are available in [date : march]";"what meetings are available in march";"What meetings are available in March?"
7972;calendar;query;"what is on the agenda for the [time : four pm] meeting with [person : joe]";"what is on the agenda for the four pm meeting with joe";"What is on the agenda for the 4PM meeting with Joe?"
20354;calendar;query;"tell me what is on the schedule for [date : july seventh]";"tell me what is on the schedule for july seventh";"Tell me what is on the schedule for July 7th"
4955;calendar;query;"was my [event_name : meeting] [date : today] rescheduled";"was my meeting today rescheduled";"Was my meeting today rescheduled?"
10487;calendar;query;"where is [date : tuesday's] [timeofday : morning] [event_name : meeting]";"where is tuesday's morning meeting";"Where is Tuesday's morning meeting?"
3648;calendar;query;"my events";"my events";"My events"
11753;calendar;query;"what's my next [event_name : appointment]";"what's my next appointment";"Olly, what's my next appointment"
11878;calendar;query;"whats going on in my calendar";"whats going on in my calendar";"Whats going on in my calendar"
10776;calendar;query;"what else is on the list";"what else is on the list";"what else is on the list"
12719;calendar;query;"what time does the [event_name : dinner party] start [timeofday : tonight]";"what time does the dinner party start tonight";"What time does the dinner party start tonight?"
12697;calendar;query;"do i have a [event_name : sales meeting] [date : today]";"do i have a sales meeting today";"Do I have a sales meeting today?"
18080;calendar;query;"please tell me when's my [event_name : financial meeting]";"please tell me when's my financial meeting";"Please tell me when's my financial meeting?"
20123;calendar;query;"confirm that my notification is set to remind me when i leave";"confirm that my notification is set to remind me when i leave";"confirm that my notification is set to remind me when I leave"
10489;calendar;query;"open my calendar";"open my calendar";"Open my calendar"
5165;calendar;query;"when will the [event_name : match] start";"when will the match start";"When will the match start"
8036;calendar;query;"do i have a [event_name : meeting] [date : today]";"do i have a meeting today";"Do I have a meeting today?"
26425;calendar;query;"shall we meet for [date : today's] [event_name : party]";"shall we meet for today's party";"Shall we meet for today's party"
16909;calendar;query;"let's go through all pending reminders";"let's go through all pending reminders";"Let's go through all pending reminders."
14775;calendar;query;"is it true that [person : susan's] [event_name : birthday] is on [date : march first]";"is it true that susan's birthday is on march first";"Is it true that Susan's birthday is on March 1st?"
18971;calendar;query;"where is my [event_name : meeting] at [time : nine am]";"where is my meeting at nine am";"where is my meeting at 9AM?"
12653;calendar;query;"what events are scheduled [date : this week]";"what events are scheduled this week";"What events are scheduled this week?"
14774;calendar;query;"[date : march one] is [person : susan's] [event_name : birthday] right";"march one is susan's birthday right";"March 1 is Susan's birthday, right?"
7217;calendar;query;"what on my calendar";"what on my calendar";"what on my calander?"
4321;calendar;query;"is this program is scheduled";"is this program is scheduled";"is this program is scheduled?"
9020;calendar;query;"tell me when the [event_name : hockey game] tickets are for";"tell me when the hockey game tickets are for";"Tell me when the Hockey Game tickets are for"
3230;calendar;query;"tell me about my [time : upcoming week]";"tell me about my upcoming week";"Tell me about my upcoming week"
3146;calendar;query;"latest events";"latest events";"latest events"
15306;calendar;query;"when is [event_name : bank holiday]";"when is bank holiday";"When is bank holiday?"
11747;calendar;query;"what day is this event scheduled for";"what day is this event scheduled for";"What day is this event scheduled for?"
7368;calendar;query;"give me the reminders";"give me the reminders";"give me the reminders"
1538;calendar;query;"show me my calendar event [date : this Friday] [timeofday : afternoon]";"show me my calendar event this Friday afternoon";"Show me my calendar event this Friday afternoon"
17131;calendar;query;"is there a chili cookoff [date : this weekend]";"is there a chili cookoff this weekend";"Is there a chili cookoff this weekend?"
12489;calendar;query;"what events are scheduled for me to do [date : today]";"what events are scheduled for me to do today";"What events are scheduled for me to do today"
2960;calendar;query;"what are the pending reminder for [date : today] [timeofday : evening]";"what are the pending reminder for today evening";"what are the pending reminder for today evening"
12847;calendar;query;"do i have a [event_name : doctors appointment] [date : today]";"do i have a doctors appointment today";"Do I have a doctors appointment today?"
4956;calendar;query;"is [person : jimmie's] [event_name : party] on [date : friday] cancelled";"is jimmie's party on friday cancelled";"Is Jimmie's party on Friday cancelled?"
20353;calendar;query;"what do i have scheduled on [date : july seventh]";"what do i have scheduled on july seventh";"What do I have scheduled on July 7th?"
1890;calendar;query;"am i busy on [date : Wednesday] [timeofday : evening]";"am i busy on Wednesday evening";"Am I busy on Wednesday evening?"
12487;calendar;query;"what events do i have scheduled [date : today]";"what events do i have scheduled today";"What events do I have scheduled today"
9909;calendar;query;"what is on the agenda for [date : today]";"what is on the agenda for today";"What is on the agenda for today?"
12945;calendar;query;"when the [event_name : meeting] start";"when the meeting start";"when the meeting start"
13881;calendar;query;"on my calendar are there any [event_name : birthdays]";"on my calendar are there any birthdays";"on my calendar are there any birthdays"
12935;calendar;query;"am i free on [date : sunday] day";"am i free on sunday day";"Am I free on x day?"
26285;calendar;query;"do i have any [event_name : get togethers] [date : this week]";"do i have any get togethers this week";"Do i have any get-togethers this week?"
16817;calendar;query;"please tell me the main points of my [time : two hundred] [event_name : meeting] from [timeofday : this afternoon]";"please tell me the main points of my two hundred meeting from this afternoon";"Please tell me the main points of my 2:00 meeting from this afternoon."
2132;calendar;query;"can you tell me the next scheduled event";"can you tell me the next scheduled event";"Can you tell me the next scheduled event?"
9557;calendar;query;"anything interesting happening next [date : friday]";"anything interesting happening next friday";"Anything interesting happening next Friday?"
13262;calendar;query;"how many calories did i burn between [time : three and five] [date : today]";"how many calories did i burn between three and five today";"How many calories did I burn between 3 and 5 today?"
14850;calendar;query;"can you tell me what's on the schedule for [date : tomorrow]";"can you tell me what's on the schedule for tomorrow";"Can you tell me what's on the schedule for tomorrow?"
11802;calendar;query;"do i have any thing going on at [time : five]";"do i have any thing going on at five";"Do I have any thing going on at 5"
11652;calendar;query;"what's coming up [date : this week]";"what's coming up this week";"What's coming up this week?"
10962;calendar;query;"do the knicks have a game at [place_name : home] [timeofday : tonight]";"do the knicks have a game at home tonight";"Do the Knicks have a game at home tonight?"
12870;calendar;query;"do i have free time next [date : tuesday] to schedule a [event_name : meeting]";"do i have free time next tuesday to schedule a meeting";"Do I have free time next Tuesday to schedule a meeting?"
6420;calendar;query;"how many things do i have planned [timeofday : tonight]";"how many things do i have planned tonight";"How many things do I have planned tonight?"
26245;calendar;query;"hey please provide information about events [time : by the end of the day]";"hey please provide information about events by the end of the day";"Hey, please provide information about events, by the end of the day."
2112;calendar;query;"let me know about upcoming events";"let me know about upcoming events";"Let me know about upcoming events"
15680;calendar;query;"do i have anything scheduled in my events";"do i have anything scheduled in my events";"do I have anything scheduled in my events"
27309;calendar;query;"please check my reminders";"please check my reminders";"PDA please check my reminders"
17164;calendar;query;"what time do i have a [event_name : doctors appointment] on [date : the twenty second]";"what time do i have a doctors appointment on the twenty second";"what time do I have a doctors appointment on the 22nd"
16487;calendar;query;"what are the upcoming reminders";"what are the upcoming reminders";"What are the upcoming reminders?"
13941;calendar;query;"what time am i supposed to pick up [person : john] again";"what time am i supposed to pick up john again";"What time am I supposed to pick up John again?"
13838;calendar;query;"what time is the [event_name : evening meeting] i have with [person : john]";"what time is the evening meeting i have with john";"What time is the evening meeting I have with John."
7977;calendar;query;"show me [time : future] events";"show me future events";"Show me future events"
6863;calendar;query;"list all the events in my [date : march] calendar";"list all the events in my march calendar";"List all the events in my March Calender"
14849;calendar;query;"did you add [date : tomorrow's] [event_name : meeting] to my calendar";"did you add tomorrow's meeting to my calendar";"Did you add tomorrow's meeting to my calendar?"
19659;calendar;query;"when is the [event_name : doctor's appointment]";"when is the doctor's appointment";"When is the doctor's appointment?"
21059;calendar;query;"which is the next event coming up";"which is the next event coming up";"Which is the next event coming up?"
16629;calendar;query;"what is scheduled on my calendar [date : today]";"what is scheduled on my calendar today";"What is scheduled on my calendar today?"
24489;calendar;query;"is the [event_name : thanks giving] event on [date : fourteenth of this month] true";"is the thanks giving event on fourteenth of this month true";"Is the Thanks giving event on 14th of this month true"
27308;calendar;query;"please check my coming up events";"please check my coming up events";"PDA please check my coming up events"
1845;calendar;query;"do i have any [event_name : meetings] on [date : friday's] [timeofday : afternoon]";"do i have any meetings on friday's afternoon";"Do I have any meetings on Friday's afternoon?"
19237;calendar;query;"do i have any events scheduled [date : today]";"do i have any events scheduled today";"Do I have any events scheduled today?"
2702;calendar;query;"is there any program for [date : tomorrow] [timeofday : evening]";"is there any program for tomorrow evening";"Is there any program for tomorrow evening."
25865;calendar;query;"notify me about the [event_name : meetings] over a period of some days";"notify me about the meetings over a period of some days";"Notify me about the meetings over a period of some days"
7772;calendar;query;"open events [date : this week]";"open events this week";"open events this week"
26817;calendar;query;"do i have any calendar events [date : this month]";"do i have any calendar events this month";"Olly, do I have any calendar events this month?"
16551;calendar;query;"what are my reminders for [date : this week]";"what are my reminders for this week";"What are my reminders for this week?"
23546;calendar;query;"do i have any [event_name : appointments] scheduled for [date : march twenty four two thousand and seventeen]";"do i have any appointments scheduled for march twenty four two thousand and seventeen";"Do I have any appointments scheduled for March 24, 2017?"
11297;calendar;query;"can you tell me about my [event_name : meetings] [date : next week]";"can you tell me about my meetings next week";"Can you tell me about my mettings next week?"
24487;calendar;query;"is the [event_name : anniversary] event on [date : twenty second of this month] true";"is the anniversary event on twenty second of this month true";"Is the aniversary event on 22nd of this month true"
6375;calendar;query;"what events are going to happen in my [place_name : city] between [time : two] [time : four pm] [date : today]";"what events are going to happen in my city between two four pm today";"What events are going to happen in my city between 2-4pm today?"
13464;calendar;query;"is the [event_name : balloon festival] [date : this weekend]";"is the balloon festival this weekend";"Is the balloon festival this weekend?"
2650;calendar;query;"who is scheduled for [date : tomorrow's] [event_name : meeting]";"who is scheduled for tomorrow's meeting";"Who is scheduled for tomorrow's meeting?"
9935;calendar;query;"what is next in my calendar";"what is next in my calendar";"What is next in my calendar?"
19773;calendar;query;"does my calendar say i'm free on [date : april one two thousand and seventeen]";"does my calendar say i'm free on april one two thousand and seventeen";"Does my calendar say I'm free on April 1, 2017?"
8862;calendar;query;"from [time : four] to [time : six] when do i have a [event_name : free break]";"from four to six when do i have a free break";"From 4 to 6, when do I have a free break?"
2875;calendar;query;"are there any [event_name : meetings] set for next [date : wednesday]";"are there any meetings set for next wednesday";"Are there any meetings set for next Wednesday?"
16834;calendar;query;"what is my schedule for [date : tomorrow] [timeofday : morning]";"what is my schedule for tomorrow morning";"What is my schedule for tomorrow morning."
13176;calendar;query;"is [person : mary's] [event_name : birthday party] [timeofday : tonight]";"is mary's birthday party tonight";"Is Mary's birthday party tonight?"
13221;calendar;query;"tell me what's happening [date : this week]";"tell me what's happening this week";"Tell me what's happening this week."
6228;calendar;query;"do i have a busy day [date : today]";"do i have a busy day today";"Do I have a busy day today?"
23723;calendar;query;"what are [event_name : meeting] scheduled for [date : today]";"what are meeting scheduled for today";"what are meeting scheduled for today"
4720;calendar;query;"what is my next event";"what is my next event";"PDA what is my next event."
11902;calendar;query;"what time is the [event_name : party] [timeofday : tonight]";"what time is the party tonight";"What time is the party tonight"
9879;calendar;query;"am i on [event_name : vacation] [date : this week]";"am i on vacation this week";"Am I on vacation this week?"
26284;calendar;query;"what [event_name : meetings] do i have next [date : thursday]";"what meetings do i have next thursday";"What meetings do i have next thursday?"
11801;calendar;query;"what's going on [time : between three hundred and thirty and four]";"what's going on between three hundred and thirty and four";"Olly, what's going on between 3:30 and 4?"
13220;calendar;query;"do i have any [event_name : appointments] coming up";"do i have any appointments coming up";"Do I have any appointments coming up?"
3106;calendar;query;"what is my [timeofday : afternoon] schedule [date : tomorrow]";"what is my afternoon schedule tomorrow";"What is my afternoon schedule tomorrow?"
17751;calendar;query;"am i free between [time : six to seven pm]";"am i free between six to seven pm";"am i free between 6 to 7pm"
12417;calendar;query;"do i have a [event_name : party] [date : tomorrow] save on my calendar";"do i have a party tomorrow save on my calendar";"Do I have a party tomorrow save on my calendar?"
11;calendar;query;"when [event_name : monet's exhibition] takes place";"when monet's exhibition takes place";"when and where Monet's exhibition takes place?"
88;calendar;query;"do i have [event_name : meeting] with [person : steve] [date : this week]";"do i have meeting with steve this week";"Do I have meeting with Steve this week?"
19124;calendar;query;"what time do i work [date : tomorrow]";"what time do i work tomorrow";"What time do I work [date : tomorrow]?"
8963;calendar;query;"when is [person : dale's] [date : birthday]";"when is dale's birthday";"PDA when is Dale's birthday?"
22622;calendar;query;"give me [date : today's] calendar events [time : after six pm]";"give me today's calendar events after six pm";"Give me today's calendar events after 6pm"
2965;calendar;query;"can you check the facts on this issue";"can you check the facts on this issue";"can you check the facts on this issue"
13565;calendar;query;"what's my next events";"what's my next events";"what's my next events"
19815;calendar;query;"what date is my [event_name : anniversary]";"what date is my anniversary";"what date is my anniversary"
16554;calendar;query;"show me my events";"show me my events";"PDA, show me my events."
11903;calendar;query;"is there [relation : valet service] at the event";"is there valet service at the event";"Is there valet service at the event"
1533;calendar;query;"show me my meetings [date : this Friday]";"show me my meetings this Friday";"Show me my meetings this Friday"
11650;calendar;query;"what's on my schedule [date : this week]";"what's on my schedule this week";"What's on my schedule this week?"
7235;calendar;query;"are there any events schedule for [date : this week]";"are there any events schedule for this week";"Are there any events schedule for this week?"
7162;calendar;query;"show me my reminders";"show me my reminders";"Show me my reminders."
17240;calendar;query;"My weekly plan";"My weekly plan";"My weekly plan"
1991;calendar;query;"show up the events for me [date : today]";"show up the events for me today";"show up the events for me today."
7220;calendar;query;"what are my plans for [date : today]";"what are my plans for today";"What are my plans for today?"
13523;calendar;query;"pawel prepare the [event_name : meeting] with [person : john]";"pawel prepare the meeting with john";"Pawel, prepare the meeting with XXX"
4681;calendar;query;"when is my next [event_name : appointment] with [person : dr smith]";"when is my next appointment with dr smith";"When is my next appointment with Dr. Smith?"
18871;calendar;query;"within the [time : past three months] how many [event_name : meetings] did i have with [person : mr richards]";"within the past three months how many meetings did i have with mr richards";"Within the past 3 months how many meeting did I have with Mr. Richards"
24530;calendar;query;"[event_name : meetings] from [time : twenty to twenty five june]";"meetings from twenty to twenty five june";"meetings from 20 to 25 june"
10149;calendar;query;"whats my schedule [date : today]";"whats my schedule today";"PDA, whats my schedule today"
20660;calendar;query;"show [date : todays] reminders";"show todays reminders";"show todays reminders"
3090;calendar;query;"make a list of all the [event_name : halloween] events going around in [place_name : new york]";"make a list of all the halloween events going around in new york";"Make a list of all the Halloween events going around in New York"
12690;calendar;query;"what is happening [date : this weekend]";"what is happening this weekend";"What is happening this weekend?"
24531;calendar;query;"[time : first week of march] [event_name : meetings]";"first week of march meetings";"first week of march meetings"
26816;calendar;query;"are there any events on my calendar for [date : this week]";"are there any events on my calendar for this week";"Olly, are there any events on my calendar for this week?"
11748;calendar;query;"please tell me what day this event reminder is set for";"please tell me what day this event reminder is set for";"Please tell me what day this event reminder is set for."
7102;calendar;query;"please show [date : today] meting with [relation : clients]";"please show today meting with clients";"Please show today meting with clients"
9184;calendar;query;"do i have any pending reminder";"do i have any pending reminder";"Do I have any pending reminder"
9869;calendar;query;"can you pull up the latest time so i won't be late for my [event_name : appointment]";"can you pull up the latest time so i won't be late for my appointment";"Can you pull up the latest time so I won't be late for my appointment?"
11752;calendar;query;"what do i have next to do";"what do i have next to do";"Olly, what do I have next to do"
12416;calendar;query;"do i have a date for [timeofday : tonight]";"do i have a date for tonight";"Do i have a date for tonight ?"
17228;calendar;query;"tell me if there are any events from [time : three to five]";"tell me if there are any events from three to five";"Tell me if there are any events from three to five"
