answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
300;general;repeat;"could you speak one more again please.";"could you speak one more again please.";"could you speak one more again please."
497;general;repeat;"retry it please.";"retry it please.";"retry it please."
541;general;repeat;"let's try what you have said again.";"let's try what you have said again.";"let's try what you have said again."
88;general;repeat;"please will you try again.";"please will you try again.";"please will you try again."
147;general;repeat;"please will you reset.";"please will you reset.";"please will you reset."
259;general;repeat;"i would like to hear your last the procedure said again.";"i would like to hear your last the procedure said again.";"i would like to hear your last the procedure said again."
302;general;repeat;"please try what you've just said again.";"please try what you've just said again.";"please try what you've just said again."
62;general;repeat;"can you say what you have said one more again.";"can you say what you have said one more again.";"can you say what you have said one more again."
127;general;repeat;"retry the instruction spoke please.";"retry the instruction spoke please.";"retry the instruction spoke please."
531;general;repeat;"will you retry please.";"will you retry please.";"will you retry please."
221;general;repeat;"could you speak it one more again please.";"could you speak it one more again please.";"could you speak it one more again please."
520;general;repeat;"try it one more time please.";"try it one more time please.";"try it one more time please."
296;general;repeat;"what is that once again.";"what is that once again.";"what is that once again."
66;general;repeat;"would you try the last one spoken one more time again please.";"would you try the last one spoken one more time again please.";"would you try the last one spoken one more time again please."
46;general;repeat;"let us try it one more again please.";"let us try it one more again please.";"let us try it one more again please."
461;general;repeat;"say again.";"say again.";"say again."
446;general;repeat;"i want to hear what i've said again.";"i want to hear what i've said again.";"i want to hear what i've said again."
571;general;repeat;"start over.";"start over.";"start over."
521;general;repeat;"please would you speak one more again.";"please would you speak one more again.";"please would you speak one more again."
146;general;repeat;"i want to hear what you have said again.";"i want to hear what you have said again.";"i want to hear what you have said again."
141;general;repeat;"can you say one more again.";"can you say one more again.";"can you say one more again."
399;general;repeat;"let us do it again.";"let us do it again.";"let us do it again."
514;general;repeat;"say what you've said one more time again please.";"say what you've said one more time again please.";"say what you've said one more time again please."
111;general;repeat;"repeat that.";"repeat that.";"repeat that."
477;general;repeat;"stop and start over.";"stop and start over.";"stop and start over."
484;general;repeat;"would you tell me what i said one more time again.";"would you tell me what i said one more time again.";"would you tell me what i said one more time again."
425;general;repeat;"please could you replay.";"please could you replay.";"please could you replay."
272;general;repeat;"please would you tell me one more time again.";"please would you tell me one more time again.";"please would you tell me one more time again."
181;general;repeat;"could you speak the last utterance said once more.";"could you speak the last utterance said once more.";"could you speak the last utterance said once more."
148;general;repeat;"i need to hear again.";"i need to hear again.";"i need to hear again."
229;general;repeat;"would you replay please.";"would you replay please.";"would you replay please."
348;general;repeat;"please try your last sentence you said once again.";"please try your last sentence you said once again.";"please try your last sentence you said once again."
480;general;repeat;"tell me one more again please.";"tell me one more again please.";"tell me one more again please."
278;general;repeat;"what was that one more time.";"what was that one more time.";"what was that one more time."
487;general;repeat;"speak the last words one more time please.";"speak the last words one more time please.";"speak the last words one more time please."
214;general;repeat;"can you replay your phrase you just said.";"can you replay your phrase you just said.";"can you replay your phrase you just said."
205;general;repeat;"let's do it again please.";"let's do it again please.";"let's do it again please."
384;general;repeat;"tell me that words spoke again please.";"tell me that words spoke again please.";"tell me that words spoke again please."
132;general;repeat;"i would like to hear again.";"i would like to hear again.";"i would like to hear again."
443;general;repeat;"could you say one more time please.";"could you say one more time please.";"could you say one more time please."
329;general;repeat;"would you do it again please.";"would you do it again please.";"would you do it again please."
374;general;repeat;"tell me it one more time again please.";"tell me it one more time again please.";"tell me it one more time again please."
183;general;repeat;"will you replay please.";"will you replay please.";"will you replay please."
338;general;repeat;"repeat what i've just said please.";"repeat what i've just said please.";"repeat what i've just said please."
123;general;repeat;"will you say once again.";"will you say once again.";"will you say once again."
198;general;repeat;"i'd like to hear what you have said again.";"i'd like to hear what you have said again.";"i'd like to hear what you have said again."
391;general;repeat;"could you speak that once more.";"could you speak that once more.";"could you speak that once more."
283;general;repeat;"please tell me that message spoke once more.";"please tell me that message spoke once more.";"please tell me that message spoke once more."
385;general;repeat;"will you replay what you have said please.";"will you replay what you have said please.";"will you replay what you have said please."
113;general;repeat;"would you tell me it one more time please.";"would you tell me it one more time please.";"would you tell me it one more time please."
54;general;repeat;"will you do it again please.";"will you do it again please.";"will you do it again please."
4;general;repeat;"will you tell me again please.";"will you tell me again please.";"will you tell me again please."
312;general;repeat;"i want to hear what i've just said again.";"i want to hear what i've just said again.";"i want to hear what i've just said again."
20;general;repeat;"tell me again please.";"tell me again please.";"tell me again please."
347;general;repeat;"could you tell me the last spoke once again.";"could you tell me the last spoke once again.";"could you tell me the last spoke once again."
470;general;repeat;"will you speak it once again.";"will you speak it once again.";"will you speak it once again."
187;general;repeat;"what did you say in the last conversation.";"what did you say in the last conversation.";"what did you say in the last conversation."
152;general;repeat;"could you tell me again please.";"could you tell me again please.";"could you tell me again please."
241;general;repeat;"beg your pardon.";"beg your pardon.";"beg your pardon."
41;general;repeat;"let us try your last things once more please.";"let us try your last things once more please.";"let us try your last things once more please."
255;general;repeat;"please tell me it once again.";"please tell me it once again.";"please tell me it once again."
134;general;repeat;"let's try what you said one more time again please.";"let's try what you said one more time again please.";"let's try what you said one more time again please."
274;general;repeat;"i need to hear that sentence again.";"i need to hear that sentence again.";"i need to hear that sentence again."
239;general;repeat;"would you try that words spoke one more time again.";"would you try that words spoke one more time again.";"would you try that words spoke one more time again."
92;general;repeat;"could you tell me it once again please.";"could you tell me it once again please.";"could you tell me it once again please."
337;general;repeat;"please will you replay.";"please will you replay.";"please will you replay."
550;general;repeat;"i'd like to hear that again.";"i'd like to hear that again.";"i'd like to hear that again."
172;general;repeat;"could you tell me it once again.";"could you tell me it once again.";"could you tell me it once again."
28;general;repeat;"would you reset what i've said please.";"would you reset what i've said please.";"would you reset what i've said please."
418;general;repeat;"stop and try what i've just said once more.";"stop and try what i've just said once more.";"stop and try what i've just said once more."
464;general;repeat;"could you repeat that.";"could you repeat that.";"could you repeat that."
165;general;repeat;"i want to hear what said again.";"i want to hear what said again.";"i want to hear what said again."
530;general;repeat;"i'd like to hear the last things spoke again.";"i'd like to hear the last things spoke again.";"i'd like to hear the last things spoke again."
3;general;repeat;"please could you tell me that comment said once again.";"please could you tell me that comment said once again.";"please could you tell me that comment said once again."
339;general;repeat;"please tell me once more.";"please tell me once more.";"please tell me once more."
169;general;repeat;"tell me once more please.";"tell me once more please.";"tell me once more please."
475;general;repeat;"please will you speak once again.";"please will you speak once again.";"please will you speak once again."
522;general;repeat;"please speak one more time again.";"please speak one more time again.";"please speak one more time again."
173;general;repeat;"let's try again please.";"let's try again please.";"let's try again please."
518;general;repeat;"tell me once more.";"tell me once more.";"tell me once more."
495;general;repeat;"let us do it again please.";"let us do it again please.";"let us do it again please."
126;general;repeat;"say it once again please.";"say it once again please.";"say it once again please."
428;general;repeat;"sorry.";"sorry.";"sorry."
486;general;repeat;"will you tell me what you have said one more time please.";"will you tell me what you have said one more time please.";"will you tell me what you have said one more time please."
555;general;repeat;"can you retry please.";"can you retry please.";"can you retry please."
110;general;repeat;"please let's do it again.";"please let's do it again.";"please let's do it again."
135;general;repeat;"can you try what i just said again.";"can you try what i just said again.";"can you try what i just said again."
532;general;repeat;"tell me that one more time again.";"tell me that one more time again.";"tell me that one more time again."
25;general;repeat;"could you do it again please.";"could you do it again please.";"could you do it again please."
308;general;repeat;"will you say once again please.";"will you say once again please.";"will you say once again please."
562;general;repeat;"tell me the last spoke one more time.";"tell me the last spoke one more time.";"tell me the last spoke one more time."
396;general;repeat;"will you tell me that once more please.";"will you tell me that once more please.";"will you tell me that once more please."
