answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
25897;qa;definition;"what is the [definition_word : nuclear triad]";"what is the nuclear triad";"What is the nuclear triad?"
15805;qa;definition;"describe [definition_word : texture]";"describe texture";"Describe texture"
11453;qa;definition;"what does [definition_word : pro bono] mean";"what does pro bono mean";"What does pro-bono mean?"
18273;qa;definition;"what does a [definition_word : soccer ball] look like";"what does a soccer ball look like";"What does a soccer ball look like?"
1876;qa;definition;"what an [definition_word : umbrella] means";"what an umbrella means";"What an umbrella means?"
20959;qa;definition;"define [definition_word : organism]";"define organism";"Define organism"
10917;qa;definition;"what does the word [definition_word : hypocrisy] mean";"what does the word hypocrisy mean";"What does the word Hypocrisy mean"
26873;qa;definition;"describe [definition_word : the empire state building]";"describe the empire state building";"Olly, describe the Empire State building."
17306;qa;definition;"what is the meaning of the word [definition_word : sanctimonious]";"what is the meaning of the word sanctimonious";"What is the meaning of the word sanctimonious?"
23329;qa;definition;"how would the [definition_word : volkswagen golf car] look like";"how would the volkswagen golf car look like";"How would the Volkswagen Golf car look like?"
17775;qa;definition;"define and describe an [definition_word : ultraviolet ray]";"define and describe an ultraviolet ray";"Define and describe an ultraviolet ray"
15965;qa;definition;"how would you describe a [definition_word : tennis ball]";"how would you describe a tennis ball";"How would you describe a tennis ball?"
15639;qa;definition;"what does [definition_word : joke] mean";"what does joke mean";"What does (insert) mean ?"
20863;qa;definition;"what does [definition_word : formidable] mean";"what does formidable mean";"What does formidable mean?"
20441;qa;definition;"what i can do with [definition_word : laptop]";"what i can do with laptop";"What I can do with laptop"
23259;qa;definition;"how do you describe a [definition_word : capabara]";"how do you describe a capabara";"How do you describe a capabara?"
2060;qa;definition;"define [definition_word : forensic]";"define forensic";"Define forensic"
25403;qa;definition;"tell me what a [definition_word : workhouse] is";"tell me what a workhouse is";"Tell me what a workhouse is."
22339;qa;definition;"what is the definition of [definition_word : god]";"what is the definition of god";"What is the definition of god ?"
20047;qa;definition;"what does a [definition_word : baguette] look like";"what does a baguette look like";"What does a baguette look like."
18636;qa;definition;"look up the meaning of [definition_word : logic]";"look up the meaning of logic";"Look up the meaning of logic"
25180;qa;definition;"describe to me what a [definition_word : ball] looks like";"describe to me what a ball looks like";"alexa describe to me what a ball looks like"
6345;qa;definition;"what does [definition_word : session] mean";"what does session mean";"What does session mean"
14496;qa;definition;"hey what does [definition_word : incite] mean";"hey what does incite mean";"hey, what does incite mean?"
22053;qa;definition;"Explain object";"Explain object";"explain object"
6344;qa;definition;"define [definition_word : session]";"define session";"Define session"
