answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
17916;qa;factoid;"tell me who the thirty second president is";"tell me who the thirty second president is";"Tell me who the 32nd prsident is."
25012;qa;factoid;"who is the president of [place_name : america]";"who is the president of america";"WHO IS THE PRESIDENT OF AMERICA?"
26326;qa;factoid;"what is the geographic info of a pop singer [person : rahman]";"what is the geographic info of a pop singer rahman";"What is the geographic info of a pop singer Rahman"
22445;qa;factoid;"where was [person : steve jobs] born";"where was steve jobs born";"Where was Steve Jobs born?"
3573;qa;factoid;"how many countries are in the european union";"how many countries are in the european union";"How many countries are in the European Union?"
17534;qa;factoid;"what is the population of [place_name : florida]";"what is the population of florida";"what is the population of Florida"
26460;qa;factoid;"how old is [person : christie brinkley]";"how old is christie brinkley";"How old is christie brinkley?"
16875;qa;factoid;"how many species of bees are there in [place_name : the united states]";"how many species of bees are there in the united states";"How many species of bees are there in the United States?"
3204;qa;factoid;"when was [person : frank sinatra] born";"when was frank sinatra born";"When was Frank Sinatra born?"
18667;qa;factoid;"how old is [person : barack obaba]";"how old is barack obaba";"How old is Barack Obamba?"
25428;qa;factoid;"what did [person : kim kardashian] wear to [place_name : london] fashion week";"what did kim kardashian wear to london fashion week";"What did Kim Kardashian wear to London Fashion Week?"
20752;qa;factoid;"Show geographic location of [place_name : pyramids]";"Show geographic location of pyramids";"show geographic location of piramids"
19808;qa;factoid;"when was [person : Dolly parton] born";"when was Dolly parton born";"When was Dolly Parton born?"
22430;qa;factoid;"where is [place_name : russia] located";"where is russia located";"Where is Russia located?"
21804;qa;factoid;"which are well reviewed movies by [person : emma watson]";"which are well reviewed movies by emma watson";"Which are well reviewed movies by Emma Watson"
26880;qa;factoid;"where do [place_name : the rocky mountains] start";"where do the rocky mountains start";"Olly, where do the Rocky Mountains start?"
26840;qa;factoid;"how many songs did [artist_name : michael jackson] write";"how many songs did michael jackson write";"How many songs did Michael Jackson write?"
24233;qa;factoid;"for how many years was abraham lincoln president of united states";"for how many years was abraham lincoln president of united states";"For how many years was Abraham Lincoln president of United States"
22722;qa;factoid;"how many kilograms is two hundred and ten pounds";"how many kilograms is two hundred and ten pounds";"How many kilograms is 210lbs"
15968;qa;factoid;"could you please confirm if [person : leonardo] is married";"could you please confirm if leonardo is married";"Could you please confirm if Leonardo is Married?"
24686;qa;factoid;"how many bones does a human body have";"how many bones does a human body have";"How many bones does a human body have"
8789;qa;factoid;"largest animal";"largest animal";"largest animal"
8788;qa;factoid;"longest river in the world";"longest river in the world";"longest river in the world"
25515;qa;factoid;"find twitter handle of [person : tom cruise]";"find twitter handle of tom cruise";"Find Twitter handle of Tom Cruise"
18469;qa;factoid;"how old is [person : tom hanks]";"how old is tom hanks";"How old is Tom Hanks?"
16036;qa;factoid;"what high school did [person : halley barry] go to";"what high school did halley barry go to";"What high school did Halley Barry go to?"
8919;qa;factoid;"how old is [person : rihanna]";"how old is rihanna";"How old is Rihanna?"
20028;qa;factoid;"tell me when [person : obama] was born";"tell me when obama was born";"Tell me when obama was born"
23299;qa;factoid;"how is [person : jennifer garner's] career doing";"how is jennifer garner's career doing";"How is jennifer garner's career doing?"
17416;qa;factoid;"where is the statue of liberty located";"where is the statue of liberty located";"Where is the statue of liberty located"
22410;qa;factoid;"who is the better half of [person : obama]";"who is the better half of obama";"Who is the better half of Obama ?"
26013;qa;factoid;"how much of the earth is made up of water";"how much of the earth is made up of water";"How much of the earth is made up of water?"
23799;qa;factoid;"why did gotse shoot [person : mahatma gandhi]";"why did gotse shoot mahatma gandhi";"Why did gotse shoot Mahatma gandhi"
14366;qa;factoid;"why are whales big";"why are whales big";"Why are whales big?"
26879;qa;factoid;"how many rivers are there in [place_name : europe]";"how many rivers are there in europe";"Olly, how many rivers are there in Europe?"
19132;qa;factoid;"when is sunset";"when is sunset";"when is sunset"
5453;qa;factoid;"what creates [food_type : buttermilk]";"what creates buttermilk";"What creates buttermilk?"
21387;qa;factoid;"how old was [person : elvis] when he died";"how old was elvis when he died";"How old was Elvis when he died"
11111;qa;factoid;"how many tablespoons are there in a cup";"how many tablespoons are there in a cup";"how many tablespoons are there in a cup?"
18862;qa;factoid;"how big is [place_name : russia]";"how big is russia";"how big is russia"
23300;qa;factoid;"does [person : pink] have a new baby";"does pink have a new baby";"Does Pink have a new baby?"
18656;qa;factoid;"look up information on mount rushmore";"look up information on mount rushmore";"Look up information on Mount Rushmore"
23659;qa;factoid;"just let me know the population of [place_name : india]";"just let me know the population of india";"Just let me know the population of India"
6940;qa;factoid;"please give height of [person : lindsey lohan]";"please give height of lindsey lohan";"Please give height of Lindsey lohan"
18335;qa;factoid;"how big is the tower of london";"how big is the tower of london";"How big is the Tower of London?"
17439;qa;factoid;"what is [person : sean connery's] birthday";"what is sean connery's birthday";"What is Sean Connery's birthday?"
22446;qa;factoid;"is [person : keith richards] dead";"is keith richards dead";"Is Keith Richards dead?"
26970;qa;factoid;"how many hook ups had [person : richard feynman]";"how many hook ups had richard feynman";"How many hook ups had Richard Feynman?"
14392;qa;factoid;"who was in the [artist_name : beatles]";"who was in the beatles";"who was in the beatles"
3688;qa;factoid;"how old is [person : cher]";"how old is cher";"How old is Cher?"
18359;qa;factoid;"where was [person : marlon brando] born";"where was marlon brando born";"Where was Marlon Brando born?"
9450;qa;factoid;"i need to know about the height of mount everest";"i need to know about the height of mount everest";"I need to know about the height of mount everest."
24345;qa;factoid;"what is the length of [place_name : amazon river]";"what is the length of amazon river";"What is the length of Amazon river"
22420;qa;factoid;"how old is [person : carrie underwood]";"how old is carrie underwood";"How old is Carrie Underwood?"
14346;qa;factoid;"can cats eat fish";"can cats eat fish";"Can cats eat fish?"
25187;qa;factoid;"is the largest ocean in the [place_name : world] [place_name : the pacific]";"is the largest ocean in the world the pacific";"alexa is the largest ocean in the world the pacific?"
19481;qa;factoid;"tell me about [person : alexander the great]";"tell me about alexander the great";"Tell me about ..."
18336;qa;factoid;"what was the date when the plum street temple in cincinnati ohio was built";"what was the date when the plum street temple in cincinnati ohio was built";"What was the date when the Plum Street Temple in Cincinnati, Ohio was built."
9227;qa;factoid;"who built the prado museum";"who built the prado museum";"Who built the Prado Museum?"
24282;qa;factoid;"how old is [person : kim kardashian]";"how old is kim kardashian";"How old is Kim Kardashian?"
21019;qa;factoid;"please tell me about our country latitude and longitude";"please tell me about our country latitude and longitude";"PLEASE TELL ME ABOUT OUR COUNTRY LATITUDE AND LONGITUDE."
20077;qa;factoid;"where is yellowstone park";"where is yellowstone park";"Where is Yellowstone park?"
11598;qa;factoid;"when is president's day";"when is president's day";"PDA when is President's Day?"
15930;qa;factoid;"[artist_name : michael jackson] family background";"michael jackson family background";"Michael Jackson family background."
3689;qa;factoid;"what is [person : clint eastwood] doing these days";"what is clint eastwood doing these days";"What is Clint Eastwood doing these days?"
21100;qa;factoid;"what country has the most population";"what country has the most population";"What country has the most population?"
21805;qa;factoid;"what is glass made of";"what is glass made of";"what is glass made of?"
20466;qa;factoid;"where [person : jackie chan] currently live";"where jackie chan currently live";"Where jackie chan currently live"
24988;qa;factoid;"how tall is [place_name : roraima mount]";"how tall is roraima mount";"How tall is Roraima Mount?"
23425;qa;factoid;"tell me distance between sun and moon";"tell me distance between sun and moon";"tell me distance between sun and moon"
25331;qa;factoid;"what is [person : elvis] favorite ride";"what is elvis favorite ride";"what is elvis favorite ride"
27162;qa;factoid;"find me the perfect girlfriend";"find me the perfect girlfriend";"Olly, find me the perfect girlfriend."
2958;qa;factoid;"what is the plot of the most recent [person : will smith] movie";"what is the plot of the most recent will smith movie";"What is the plot of the most recent Will Smith movie?"
20465;qa;factoid;"how many kids [person : jackie chan] does have";"how many kids jackie chan does have";"How many kids jackie chan does have"
19824;qa;factoid;"tell me about [person : neal adams]";"tell me about neal adams";"Tell me about Neal Adams"
21114;qa;factoid;"give me a geographic fact about [place_name : vilnius]";"give me a geographic fact about vilnius";"Give me a geographic fact about..."
15868;qa;factoid;"what is the temperature right now in [place_name : new york]";"what is the temperature right now in new york";"What is the temperature right now in New York?"
25301;qa;factoid;"area of [place_name : north america]";"area of north america";"area of north america"
6898;qa;factoid;"do you know actor [person : surya]";"do you know actor surya";"Do you know actor surya?"
19459;qa;factoid;"when was born [person : abraham lincoln]";"when was born abraham lincoln";"When was born Abraham Lincoln?"
24244;qa;factoid;"did [person : angelina jolie] leave [person : brad pitt]";"did angelina jolie leave brad pitt";"Ok Google, did Angelina Jolie leave Brad Pitt?"
24129;qa;factoid;"is [place_name : yemen] closer to [place_name : japan] or [place_name : india]";"is yemen closer to japan or india";"is yemen closer to japan or india"
19563;qa;factoid;"why did [person : bob dylan] earn a nobel peace prize";"why did bob dylan earn a nobel peace prize";"Why did Bob Dylan earn a nobel peace prize?"
8691;qa;factoid;"how old is [person : betty white]";"how old is betty white";"How old is Betty White?"
17360;qa;factoid;"is [artist_name : adele] going to go on tour";"is adele going to go on tour";"Is Adele going to go on tour?"
24646;qa;factoid;"actually what is the life style of [place_name : sahara desert]";"actually what is the life style of sahara desert";"actually what is the life style of sahara desert"
10565;qa;factoid;"what color is the sky";"what color is the sky";"What color is the sky"
24127;qa;factoid;"how far is [place_name : france] from [place_name : miami]";"how far is france from miami";"how far is france from miami"
2316;qa;factoid;"what is the financial capital of [place_name : canada]";"what is the financial capital of canada";"What is the financial capital of Canada?"
24989;qa;factoid;"how far is [place_name : parana river]";"how far is parana river";"How far is ParanΓö£├¡ River?"
19025;qa;factoid;"how far does my dollar go in japan";"how far does my dollar go in japan";"how far does my dollar go in Japan"
19069;qa;factoid;"what is the birthday of [person : hemingway]";"what is the birthday of hemingway";"what is the birthday of hemingway"
26221;qa;factoid;"when's [person : mark lanegan's] next album out";"when's mark lanegan's next album out";"When's Mark Lanegan's next album out?"
7708;qa;factoid;"what's [person : bob scrote's] net worth";"what's bob scrote's net worth";"What's Bob Scrote's net worth?"
27420;qa;factoid;"what movies is [person : kevin spacey] in";"what movies is kevin spacey in";"What movies is Kevin Spacey in?"
18630;qa;factoid;"how smooth is marble floor";"how smooth is marble floor";"How smooth is marble floor?"
11511;qa;factoid;"how many cups in a quart";"how many cups in a quart";"How many cups in a quart?"
26835;qa;factoid;"tell me why relationships are so hard";"tell me why relationships are so hard";"tell me why relationships are so hard"
17518;qa;factoid;"when is the next lakers game";"when is the next lakers game";"When is the next Lakers game?"
10676;qa;factoid;"what size is a sperm whale";"what size is a sperm whale";"What size is a sperm whale?"
20545;qa;factoid;"when was [person : einstein's] [event_name : birthday]";"when was einstein's birthday";"When was Einstein's birthday?"
26723;qa;factoid;"how big is [place_name : the grand canyon]";"how big is the grand canyon";"How big is the Grand Canyon?"
22948;qa;factoid;"when was [person : justin bieber] born";"when was justin bieber born";"When was Justin Bieber born?"
18754;qa;factoid;"what is the temperature in [place_name : indianapolis indiana]";"what is the temperature in indianapolis indiana";"What is the temperature in Indianapolis, Indiana?"
